50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,1.89909,,,,,,,,,,,,,,,,,,,,,,2dc10604-a3d5-4e18-b956-6992ee30ad91,180,,,"[39.4, 54.9]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,13,1,Arsenal,"['463cff5d-edf4-4942-ac8f-26afcc4882ad', 'efd187fa-7fd8-4ed7-beeb-d0e0574a1979']",28,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:28.805,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,463cff5d-edf4-4942-ac8f-26afcc4882ad,181,,,"[80.7, 25.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,13,1,Arsenal,['2dc10604-a3d5-4e18-b956-6992ee30ad91'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:29.112,2,Ball Recovery,True
,,,,,,,,"[93.2, 23.0]",,,,,,,,,,,,,,,,4.940847,,,,,,,,,,,,,,,,,,,,,,efd187fa-7fd8-4ed7-beeb-d0e0574a1979,182,,,"[80.7, 25.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,13,1,Arsenal,"['2dc10604-a3d5-4e18-b956-6992ee30ad91', '2ed5a3cc-04fc-431c-90b5-9abeadf3c6a0', '463cff5d-edf4-4942-ac8f-26afcc4882ad']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:29.112,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.501675,,,,,,,,,,,,,,,,,,,,,,2ed5a3cc-04fc-431c-90b5-9abeadf3c6a0,183,,,"[93.2, 23.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,13,1,Arsenal,['069162e0-4a1c-4e95-8261-0486d7d7a017'],34,,40.0,Right Foot,"[117.2, 41.7, 2.0]",,"[{'location': [99.7, 24.0], 'player': {'id': 40329, 'name': 'Dorival Guidoni Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 20.0], 'player': {'id': 40326, 'name': 'Danny Mills'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.1, 27.6], 'player': {'id': 40324, 'name': 'George Boateng'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 29.1], 'player': {'id': 40325, 'name': 'Ugo Ehiogu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.4, 39.7], 'player': {'id': 17793, 'name': 'Boudewijn Zenden'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [87.3, 28.4], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.6, 1.3], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [78.6, 50.5], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.4, 37.9], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.5, 33.2], 'player': {'id': 15403, 'name': 'Gareth Southgate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 44.3], 'player': {'id': 40328, 'name': 'Franck Queudrue'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 52.2], 'player': {'id': 9585, 'name': 'Stewart Downing'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.3, 40.9], 'player': {'id': 40322, 'name': 'Mark Schwarzer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,100.0,Saved,0.014433818,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:05:34.053,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,35.0,Both Hands,,15.0,Success,44.0,Set,,46.0,Standing,33.0,Shot Saved,069162e0-4a1c-4e95-8261-0486d7d7a017,184,,,"[1.8, 39.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40322.0,Mark Schwarzer,1.0,Goalkeeper,14,47,Middlesbrough,['2ed5a3cc-04fc-431c-90b5-9abeadf3c6a0'],35,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:35.555,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,1.595209,,,,,,,,,,,,,,,,,,,,,,6093c0cf-7f88-4737-b61b-125f6e420234,185,,,"[13.5, 30.3]",5,,,,,-0.6958182,,69.0,Keeper Arm,,,"[31.7, 15.1]",,2.0,Low Pass,,23.712444,,,,,40328.0,Franck Queudrue,,,,,,,,1,8,From Keeper,40322.0,Mark Schwarzer,1.0,Goalkeeper,15,47,Middlesbrough,['181b5e07-382e-4f2f-bf9b-0a0e2666f71c'],42,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:42.970,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181b5e07-382e-4f2f-bf9b-0a0e2666f71c,186,,,"[31.7, 15.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40328.0,Franck Queudrue,6.0,Left Back,15,47,Middlesbrough,['6093c0cf-7f88-4737-b61b-125f6e420234'],44,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:44.565,42,Ball Receipt*,
,,,,,,,,"[34.5, 10.2]",,,,,,,,,,,,,,,,3.460144,,,,,,,,,,,,,,,,,,,,,,71d522fb-1b89-42fe-adb1-896f0f4308da,187,,,"[31.7, 15.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40328.0,Franck Queudrue,6.0,Left Back,15,47,Middlesbrough,"['181b5e07-382e-4f2f-bf9b-0a0e2666f71c', 'd34ba97a-787f-4a0b-aaa9-2f3b9ebafd40']",44,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:44.565,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.25391,,,,,,,,,,,,,,,,,,,,,,d34ba97a-787f-4a0b-aaa9-2f3b9ebafd40,188,,,"[34.5, 10.2]",5,,,,,0.4649845,,38.0,Left Foot,,,"[64.4, 25.2]",,1.0,Ground Pass,,33.451607,,,,,40323.0,Joseph-Desiré Job,,,,,,,,1,1,Regular Play,40328.0,Franck Queudrue,6.0,Left Back,16,47,Middlesbrough,['a25b2f74-596a-45f9-a0a5-d516880ada10'],48,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:48.025,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a25b2f74-596a-45f9-a0a5-d516880ada10,189,,,"[64.4, 25.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,16,47,Middlesbrough,['d34ba97a-787f-4a0b-aaa9-2f3b9ebafd40'],49,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:49.279,42,Ball Receipt*,
,,,,,,,,"[64.0, 24.3]",,,,,,,,,,,,,,,,0.814477,,,,,,,,,,,,,,,,,,,,,,3e7efa92-7e59-45d8-b2e3-f2426ad2dd7a,190,,,"[64.4, 25.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,16,47,Middlesbrough,"['600875af-2c73-4d65-8a3d-098b0df77f8d', 'a25b2f74-596a-45f9-a0a5-d516880ada10', 'e5b99ff3-76b2-4ad2-bf12-94c5ad3743b2']",49,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:49.279,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,1.182564,,,,,,,,,,,,,,,,,,,,,,600875af-2c73-4d65-8a3d-098b0df77f8d,191,,,"[55.7, 55.5]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,16,47,Middlesbrough,"['3e7efa92-7e59-45d8-b2e3-f2426ad2dd7a', 'e5b99ff3-76b2-4ad2-bf12-94c5ad3743b2']",49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:49.286,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.677363,,,,,,,,,,,,,,,,,,,,,,e5b99ff3-76b2-4ad2-bf12-94c5ad3743b2,192,,,"[64.0, 24.3]",5,,,,,-2.0675201,,38.0,Left Foot,,,"[58.2, 13.6]",,1.0,Ground Pass,,12.170867,,,,,9585.0,Stewart Downing,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,17,47,Middlesbrough,"['2a434ccf-2d60-4868-a5f0-897d055fa1f8', '600875af-2c73-4d65-8a3d-098b0df77f8d']",50,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:50.093,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a434ccf-2d60-4868-a5f0-897d055fa1f8,193,,,"[58.2, 13.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9585.0,Stewart Downing,16.0,Left Midfield,17,47,Middlesbrough,['e5b99ff3-76b2-4ad2-bf12-94c5ad3743b2'],50,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:50.771,42,Ball Receipt*,
,,,,,,,,"[56.7, 13.4]",,,,,,,,,,,,,,,,0.361593,,,,,,,,,,,,,,,,,,,,,,d9add8fc-6d39-402a-beb9-0eb1e3e9adca,194,,,"[58.2, 13.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9585.0,Stewart Downing,16.0,Left Midfield,17,47,Middlesbrough,"['2a434ccf-2d60-4868-a5f0-897d055fa1f8', '8b29ab12-9f04-4e01-bada-1cffe5cf826f']",50,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:50.771,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.001264,,,,,,,,,,,,,,,,,,,,,,8b29ab12-9f04-4e01-bada-1cffe5cf826f,195,,,"[56.7, 13.4]",5,,,,,1.895348,,38.0,Left Foot,,,"[53.1, 24.1]",,1.0,Ground Pass,,11.289375,,,,,17793.0,Boudewijn Zenden,,,,,,,,1,1,Regular Play,9585.0,Stewart Downing,16.0,Left Midfield,18,47,Middlesbrough,['35f4f9d6-a1ff-458d-94c8-b387fa7da5b7'],51,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:51.132,30,Pass,
,,,,,,,,,,,,,,,True,,,,,,,,,0.748928,,,,,,,,,,,,,,,,,,,,,,6fb5e000-763f-4373-8df3-8aaef478c5ad,196,,,"[62.5, 58.3]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,18,47,Middlesbrough,"['35f4f9d6-a1ff-458d-94c8-b387fa7da5b7', 'af4d3d9d-98cc-479b-adf1-1a201ae9945a', 'be14657c-2353-44ff-a03e-c4c1ffaeff4c']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:52.107,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f4f9d6-a1ff-458d-94c8-b387fa7da5b7,197,,,"[53.1, 24.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,17793.0,Boudewijn Zenden,22.0,Right Center Forward,18,47,Middlesbrough,"['6fb5e000-763f-4373-8df3-8aaef478c5ad', '8b29ab12-9f04-4e01-bada-1cffe5cf826f']",52,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:52.134,42,Ball Receipt*,True
,,,,,,,,"[55.2, 22.6]",,,,,,,,,,,,,,,,0.5996,,,,,,,,,,,,,,,,,,,,,,af4d3d9d-98cc-479b-adf1-1a201ae9945a,198,,,"[53.1, 24.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,17793.0,Boudewijn Zenden,22.0,Right Center Forward,18,47,Middlesbrough,"['35f4f9d6-a1ff-458d-94c8-b387fa7da5b7', '6fb5e000-763f-4373-8df3-8aaef478c5ad', 'be14657c-2353-44ff-a03e-c4c1ffaeff4c']",52,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:52.134,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.627524,,,,,,,,,,,,,,,,,,,,,,be14657c-2353-44ff-a03e-c4c1ffaeff4c,199,,,"[55.2, 22.6]",5,,,,,-0.45257795,,38.0,Left Foot,,,"[66.1, 17.3]",,1.0,Ground Pass,,12.120231,,,,,40323.0,Joseph-Desiré Job,,,,,,,,1,1,Regular Play,17793.0,Boudewijn Zenden,22.0,Right Center Forward,19,47,Middlesbrough,"['4dde82a1-04e8-4c70-97b8-51df59ecd9c2', '6fb5e000-763f-4373-8df3-8aaef478c5ad']",52,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:52.733,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dde82a1-04e8-4c70-97b8-51df59ecd9c2,200,,,"[66.1, 17.3]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,19,47,Middlesbrough,['be14657c-2353-44ff-a03e-c4c1ffaeff4c'],53,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:53.361,42,Ball Receipt*,
,,,,,,,,"[78.5, 23.5]",,,,,,,,,,,,,,,,2.69577,,,,,,,,,,,,,,,,,,,,,,5690a16d-61da-4871-9cde-0202e5f2fe4f,201,,,"[66.1, 17.3]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,19,47,Middlesbrough,"['4dde82a1-04e8-4c70-97b8-51df59ecd9c2', '8ada8f12-ef4b-4741-aeef-e9fdfe00fe63', '9d21df8b-8a47-4203-be4d-d62580cbbde1']",53,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:53.361,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,0.846653,,,,,,,,,,,,,,,,,,,,,,9d21df8b-8a47-4203-be4d-d62580cbbde1,202,,,"[41.6, 56.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,19,47,Middlesbrough,"['5690a16d-61da-4871-9cde-0202e5f2fe4f', '8ada8f12-ef4b-4741-aeef-e9fdfe00fe63']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:55.210,17,Pressure,
,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8ada8f12-ef4b-4741-aeef-e9fdfe00fe63,203,,,"[78.5, 23.5]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,19,47,Middlesbrough,"['6c6db12e-04da-41c0-b4ee-fdde494af5be', '9d21df8b-8a47-4203-be4d-d62580cbbde1']",56,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:05:56.057,14,Dribble,True
,,,,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,6c6db12e-04da-41c0-b4ee-fdde494af5be,204,,,"[41.6, 56.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,20,1,Arsenal,['8ada8f12-ef4b-4741-aeef-e9fdfe00fe63'],56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:56.057,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.050111,,,,,,,,,,,,,,,,,,,,,,cdda0c95-d4db-496d-b3fa-47f72cb21cea,205,,,"[47.5, 37.6]",5,,,,,1.9138203,,40.0,Right Foot,,,"[45.0, 44.6]",,1.0,Ground Pass,,7.4330344,,,,,15515.0,Patrick Vieira,,,,,,66.0,Recovery,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,20,1,Arsenal,['ae5a2e4f-1855-48d5-ac4d-d4ce71dcda7e'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:57.624,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5a2e4f-1855-48d5-ac4d-d4ce71dcda7e,206,,,"[45.0, 44.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,20,1,Arsenal,['cdda0c95-d4db-496d-b3fa-47f72cb21cea'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:58.674,42,Ball Receipt*,
,,,,,,,,"[53.7, 41.4]",,,,,,,,,,,,,,,,1.482446,,,,,,,,,,,,,,,,,,,,,,878401f7-ef12-4f83-a86c-72ad3ea4d844,207,,,"[45.0, 44.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,20,1,Arsenal,"['7811170a-2f62-4a2c-be8f-ad48696b4363', 'ae5a2e4f-1855-48d5-ac4d-d4ce71dcda7e']",58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:58.674,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.159674,,,,,,,,,,,,,,,,,,,,,,7811170a-2f62-4a2c-be8f-ad48696b4363,208,,,"[53.7, 41.4]",6,,,,,-0.54948956,,40.0,Right Foot,,,"[66.6, 33.5]",,1.0,Ground Pass,,15.126798,,,,,19312.0,Robert Pirès ,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,20,1,Arsenal,['fbe17265-16a4-4260-bb77-496735b4c14e'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:00.157,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.156096,,,,,,,,,,,,,,,,,,,,,,e69ae3e3-9a11-480d-9e5e-69f04d65adba,209,,,"[53.5, 46.6]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40329.0,Dorival Guidoni Júnior,15.0,Left Center Midfield,20,1,Arsenal,"['25ae3938-6969-4dab-984d-17f6ee9553b5', 'd1c83c8f-2b58-4b99-99a9-333387cb67a2', 'fbe17265-16a4-4260-bb77-496735b4c14e']",1,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:06:01.136,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe17265-16a4-4260-bb77-496735b4c14e,210,,,"[66.6, 33.5]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,20,1,Arsenal,"['7811170a-2f62-4a2c-be8f-ad48696b4363', 'e69ae3e3-9a11-480d-9e5e-69f04d65adba']",1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:01.316,42,Ball Receipt*,True
,,,,,,,,"[70.2, 30.9]",,,,,,,,,,,,,,,,0.803628,,,,,,,,,,,,,,,,,,,,,,d1c83c8f-2b58-4b99-99a9-333387cb67a2,211,,,"[66.6, 33.5]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,20,1,Arsenal,"['25ae3938-6969-4dab-984d-17f6ee9553b5', 'e69ae3e3-9a11-480d-9e5e-69f04d65adba', 'fbe17265-16a4-4260-bb77-496735b4c14e']",1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:01.316,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,4.851025,,,,,,,,,,,,,,,,,,,,,,25ae3938-6969-4dab-984d-17f6ee9553b5,212,,,"[70.2, 30.9]",6,,,,,-0.3350662,,40.0,Right Foot,,,"[117.3, 14.5]",,1.0,Ground Pass,,49.87354,,,,,15516.0,Thierry Henry,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,20,1,Arsenal,"['ce9cf00d-8398-4f4f-add3-0cc42671479d', 'e69ae3e3-9a11-480d-9e5e-69f04d65adba']",2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:02.120,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9cf00d-8398-4f4f-add3-0cc42671479d,213,,,"[117.3, 14.5]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,20,1,Arsenal,['25ae3938-6969-4dab-984d-17f6ee9553b5'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:06.971,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.996234,,,,,,,,,,,,,,,,,,,,,,80df2139-10c1-4875-81b9-3e4efbbfbd7b,214,,,"[117.3, 14.5]",6,,,,,1.5796067,,38.0,Left Foot,True,,"[117.1, 37.2]",,3.0,High Pass,,22.700882,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,20,1,Arsenal,['b035dbc9-bad0-47bb-b6ef-1ac5f6221729'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:06.971,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,15.0,Success,,,,,,25.0,Collected,b035dbc9-bad0-47bb-b6ef-1ac5f6221729,215,,,"[3.0, 42.9]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40322.0,Mark Schwarzer,1.0,Goalkeeper,21,47,Middlesbrough,['80df2139-10c1-4875-81b9-3e4efbbfbd7b'],7,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:06:07.967,23,Goal Keeper,
,,,,,,,,"[10.5, 48.1]",,,,,,,,,,,,,,,,11.933967,,,,,,,,,,,,,,,,,,,,,,fd2e9ab0-50b4-47be-8047-fbc45d340475,216,,,"[3.0, 42.9]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40322.0,Mark Schwarzer,1.0,Goalkeeper,21,47,Middlesbrough,"['b035dbc9-bad0-47bb-b6ef-1ac5f6221729', 'c94c0c29-50cc-4307-ba45-1b59b2a8520e']",7,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:06:07.967,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,4.226828,,,,,,,,,,,,,,,,,,,,,,c94c0c29-50cc-4307-ba45-1b59b2a8520e,217,,,"[10.5, 48.1]",6,,,,,-0.18294823,,68.0,Drop Kick,,,"[98.6, 31.8]",,3.0,High Pass,,89.5952,,9.0,Incomplete,,40323.0,Joseph-Desiré Job,,,,,,,,1,8,From Keeper,40322.0,Mark Schwarzer,1.0,Goalkeeper,21,47,Middlesbrough,"['2f1b1cd9-f452-4829-bb82-0491cb97dd1d', 'c849001a-1e20-4c01-ad86-df180c351a53']",19,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:06:19.901,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f1b1cd9-f452-4829-bb82-0491cb97dd1d,218,,,"[95.7, 32.7]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40323.0,Joseph-Desiré Job,24.0,Left Center Forward,21,47,Middlesbrough,['c94c0c29-50cc-4307-ba45-1b59b2a8520e'],24,,,,,,,,,,,,,,,,,,,,,,47,Middlesbrough,00:06:24.128,42,Ball Receipt*,
,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c849001a-1e20-4c01-ad86-df180c351a53,219,,,"[21.5, 48.3]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,21,47,Middlesbrough,['c94c0c29-50cc-4307-ba45-1b59b2a8520e'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:24.128,9,Clearance,True
