ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b210bf-ba00-467f-8303-0ff90cccbb0f,1108,,,"[59.8, 32.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,['ff4133d9-89d8-40d0-9a85-7e068f5c2c36'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:31.667,42,Ball Receipt*,
,,,,,,"[61.1, 32.8]",,,,,,,,,,,,,,,,,0.117352,,,,,,,,,,,,,,,,,,,,6fe38f90-a1b7-4aa6-981d-8707f3967a09,1109,,,"[59.8, 32.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,"['82fbd471-e80c-4d21-9531-01c545ef00a4', 'd5b210bf-ba00-467f-8303-0ff90cccbb0f']",31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:31.667,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.711366,,,,,,,,,,,,,,,,,,,,82fbd471-e80c-4d21-9531-01c545ef00a4,1110,,,"[61.1, 32.8]",29,,,,,-1.1724347,,38.0,Left Foot,,,,"[72.8, 5.0]",2.0,Low Pass,,30.16173,,,,,12529.0,Ashley Cole,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,['499ba08a-bf6e-4a14-bd06-a6bf9ac14b0b'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:31.784,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499ba08a-bf6e-4a14-bd06-a6bf9ac14b0b,1111,,,"[72.8, 5.0]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,83,1,Arsenal,['82fbd471-e80c-4d21-9531-01c545ef00a4'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:34.495,42,Ball Receipt*,
,,,,,,"[81.9, 7.0]",,,,,,,,,,,,,,,,,1.801103,,,,,,,,,,,,,,,,,,,,89dbcad4-3173-426a-b0a3-96db7a821394,1112,,,"[72.8, 5.0]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,83,1,Arsenal,"['499ba08a-bf6e-4a14-bd06-a6bf9ac14b0b', 'e2fbd3a8-da85-41ae-a338-a915cb251463']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:34.495,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.72689,,,,,,,,,,,,,,,,,,,,e2fbd3a8-da85-41ae-a338-a915cb251463,1113,,,"[81.9, 7.0]",29,,,,,0.8960554,b4bdc016-7685-4f53-b93a-b9c4a63a8ac9,38.0,Left Foot,,,,"[89.9, 17.0]",1.0,Ground Pass,,12.806249,,,,,19312.0,Robert Pirès ,True,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,83,1,Arsenal,['9323a658-d007-49f4-a5c0-492ec46127bc'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:36.297,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9323a658-d007-49f4-a5c0-492ec46127bc,1114,,,"[89.9, 17.0]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,['e2fbd3a8-da85-41ae-a338-a915cb251463'],37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:37.023,42,Ball Receipt*,
,,,,,,"[96.0, 31.1]",,,,,,,,,,,,,,,,,2.624829,,,,,,,,,,,,,,,,,,,,2a186a89-d2bb-4e56-9556-be4e97b2979a,1115,,,"[89.9, 17.0]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,"['9323a658-d007-49f4-a5c0-492ec46127bc', 'b4bdc016-7685-4f53-b93a-b9c4a63a8ac9', 'd2f6d2c9-7294-4f02-8348-d6ff888780cc']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:37.023,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.239586,,,,,,,,,,,,,,,,,,,,d2f6d2c9-7294-4f02-8348-d6ff888780cc,1116,,,"[28.2, 61.0]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40397.0,Martin Andresen,11.0,Left Defensive Midfield,83,1,Arsenal,['2a186a89-d2bb-4e56-9556-be4e97b2979a'],37,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:29:37.245,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.306641,,,,,,,,,,,,,,,,,,,,534cd08a-ee94-477b-a8fe-91522b617a6e,1117,,,"[27.8, 57.1]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40355.0,Andy Todd,3.0,Right Center Back,83,1,Arsenal,['b4bdc016-7685-4f53-b93a-b9c4a63a8ac9'],39,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:29:39.353,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.886653,,,,,,,,,,,,,,,,,,,,b4bdc016-7685-4f53-b93a-b9c4a63a8ac9,1118,,,"[96.0, 31.1]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,83,1,Arsenal,"['534cd08a-ee94-477b-a8fe-91522b617a6e', '848e3831-49c8-48c6-a3e3-8aa3e0aa472c']",39,,40.0,Right Foot,"[120.0, 36.6, 3.4]",,,"[{'location': [94.3, 42.2], 'player': {'id': 40398, 'name': 'Jonathan Douglas'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.3, 30.3], 'player': {'id': 40357, 'name': 'Brett Emerton'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.2, 25.1], 'player': {'id': 40354, 'name': 'Lucas Neill'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 26.3], 'player': {'id': 40397, 'name': 'Martin Andresen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 33.9], 'player': {'id': 40356, 'name': 'Craig Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 39.7], 'player': {'id': 38464, 'name': 'Brad Friedel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 47.7], 'player': {'id': 40395, 'name': 'Michael Gray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 29.8], 'player': {'id': 40355, 'name': 'Andy Todd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 18.7], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.9, 31.1], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.3, 44.6], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.1, 51.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",e2fbd3a8-da85-41ae-a338-a915cb251463,,98.0,Off T,0.039285306,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:29:39.648,16,Shot,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.5, 40.4]",,,44.0,Set,,,,32.0,Shot Faced,848e3831-49c8-48c6-a3e3-8aa3e0aa472c,1119,,,"[1.5, 40.4]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38464.0,Brad Friedel,1.0,Goalkeeper,83,1,Arsenal,['b4bdc016-7685-4f53-b93a-b9c4a63a8ac9'],40,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:29:40.535,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,2.198131,,,,,,,,,,,,,,,,,,,,f48c5233-9c84-4adf-b63f-21c2a7e981c6,1120,,,"[7.0, 44.1]",30,,True,,,-0.002659568,,40.0,Right Foot,,,,"[82.2, 43.9]",3.0,High Pass,,75.200264,,,,,24767.0,Andy Cole,,,,,,63.0,Goal Kick,1,7,From Goal Kick,38464.0,Brad Friedel,1.0,Goalkeeper,84,98,Blackburn Rovers,['f95c7e17-b8f7-4ab7-862f-3ba8121d6c6f'],7,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:07.243,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f95c7e17-b8f7-4ab7-862f-3ba8121d6c6f,1121,,,"[82.2, 43.9]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24767.0,Andy Cole,24.0,Left Center Forward,84,98,Blackburn Rovers,['f48c5233-9c84-4adf-b63f-21c2a7e981c6'],9,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:09.441,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.031531,,,,,,,,,,,,,,,,,,,,57ccc6cd-eb36-4ff7-ba9a-6d53c1afbf16,1122,,,"[82.8, 45.2]",30,,True,,,2.527234,,37.0,Head,,,,"[57.0, 63.4]",2.0,Low Pass,,31.573406,,,,,40354.0,Lucas Neill,,,,,,,,1,7,From Goal Kick,24767.0,Andy Cole,24.0,Left Center Forward,84,98,Blackburn Rovers,['8f74d7b6-2e1d-4640-9589-6a76a8dc8974'],9,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:09.441,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f74d7b6-2e1d-4640-9589-6a76a8dc8974,1123,,,"[57.0, 63.4]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40354.0,Lucas Neill,2.0,Right Back,84,98,Blackburn Rovers,['57ccc6cd-eb36-4ff7-ba9a-6d53c1afbf16'],9,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:09.887,42,Ball Receipt*,
,,,,,,,,37.0,Head,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,d453f17f-2357-49ea-a093-113ee57338a2,1124,,,"[65.2, 18.7]",30,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,84,98,Blackburn Rovers,,9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:09.887,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,2.8575,,,,,,,,,,,,,,,,,,,,8a6ac627-5ff3-4b58-bbc3-305813eb0aa0,1125,,,"[57.5, 64.2]",30,,,,,0.010988569,,40.0,Right Foot,,,,"[84.8, 64.5]",3.0,High Pass,,27.30165,,,,,40396.0,Matt Jansen,,,,,,,,1,7,From Goal Kick,40354.0,Lucas Neill,2.0,Right Back,84,98,Blackburn Rovers,['8529540c-1aad-46a3-a973-58ff99c5b719'],10,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:10.473,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8529540c-1aad-46a3-a973-58ff99c5b719,1126,,,"[84.8, 64.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40396.0,Matt Jansen,22.0,Right Center Forward,84,98,Blackburn Rovers,['8a6ac627-5ff3-4b58-bbc3-305813eb0aa0'],13,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:13.330,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.441277,,,,,,,,,,,,,,,,,,,,1103f6b0-fba9-433d-98e5-053b003b1629,1127,,,"[84.8, 64.5]",30,,,,,-1.7707893,,37.0,Head,,,,"[83.3, 57.1]",2.0,Low Pass,,7.5504966,,,,,24767.0,Andy Cole,,,,,,,,1,7,From Goal Kick,40396.0,Matt Jansen,22.0,Right Center Forward,84,98,Blackburn Rovers,['8d6493ca-1d62-44c8-ae3a-d42ab175539a'],13,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:13.370,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.501659,,,,,,,,,,,,,,,,,,,,6d0bfd0b-fdc8-4f0f-8076-b8434a4246dc,1128,,,"[40.8, 22.1]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,84,98,Blackburn Rovers,"['8907bb8c-8774-461e-ad1f-a47dee8b95a2', '8d6493ca-1d62-44c8-ae3a-d42ab175539a']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:14.614,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6493ca-1d62-44c8-ae3a-d42ab175539a,1129,,,"[83.3, 57.1]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,24767.0,Andy Cole,24.0,Left Center Forward,84,98,Blackburn Rovers,"['1103f6b0-fba9-433d-98e5-053b003b1629', '6d0bfd0b-fdc8-4f0f-8076-b8434a4246dc']",14,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:14.811,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,2.49537,,,,,,,,,,,,,,,,,,,,8907bb8c-8774-461e-ad1f-a47dee8b95a2,1130,,,"[84.6, 57.5]",30,,,,,1.9383285,,40.0,Right Foot,,,,"[77.4, 76.2]",2.0,Low Pass,,20.038214,,,,,40357.0,Brett Emerton,,,,,,,,1,7,From Goal Kick,24767.0,Andy Cole,24.0,Left Center Forward,84,98,Blackburn Rovers,"['6d0bfd0b-fdc8-4f0f-8076-b8434a4246dc', 'c5a137fd-3808-4c8d-98c1-2866ea9c2633']",14,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:14.811,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a137fd-3808-4c8d-98c1-2866ea9c2633,1131,,,"[77.4, 76.2]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40357.0,Brett Emerton,12.0,Right Midfield,84,98,Blackburn Rovers,['8907bb8c-8774-461e-ad1f-a47dee8b95a2'],17,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:17.307,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.841026,,,,,,,,,,,,,,,,,,,,f71c5068-81e2-41cf-9fba-bc8efc7ed143,1132,,,"[77.4, 76.2]",30,,,,,-2.907177,,38.0,Left Foot,,,,"[70.7, 74.6]",1.0,Ground Pass,,6.8883963,,,,,40354.0,Lucas Neill,,,,,,,,1,7,From Goal Kick,40357.0,Brett Emerton,12.0,Right Midfield,84,98,Blackburn Rovers,['931681c4-74ba-4418-bba6-d9c7705b0443'],17,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:17.307,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931681c4-74ba-4418-bba6-d9c7705b0443,1133,,,"[70.7, 74.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40354.0,Lucas Neill,2.0,Right Back,84,98,Blackburn Rovers,['f71c5068-81e2-41cf-9fba-bc8efc7ed143'],18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:18.148,42,Ball Receipt*,
,,,,,,"[70.7, 74.6]",,,,,,,,,,,,,,,,,0.632882,,,,,,,,,,,,,,,,,,,,ea8bc208-934e-4411-ab21-3466db3744e2,1134,,,"[70.7, 74.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40354.0,Lucas Neill,2.0,Right Back,84,98,Blackburn Rovers,"['931681c4-74ba-4418-bba6-d9c7705b0443', 'b0f0c3d8-6f9b-46ce-acf1-8c6a1bff1bfb']",18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:18.148,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.080698,,,,,,,,,,,,,,,,,,,,b0f0c3d8-6f9b-46ce-acf1-8c6a1bff1bfb,1135,,,"[70.7, 74.6]",30,,,,,0.57637525,,40.0,Right Foot,,,,"[76.7, 78.5]",1.0,Ground Pass,,7.1561165,,9.0,Incomplete,,40357.0,Brett Emerton,,,,,,,,1,7,From Goal Kick,40354.0,Lucas Neill,2.0,Right Back,84,98,Blackburn Rovers,"['46f76acd-b768-4bd0-8be6-0d24759eb1fd', '7ca755af-112c-4aa0-8940-81c57c58e187']",18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:18.781,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f76acd-b768-4bd0-8be6-0d24759eb1fd,1136,,,"[79.4, 80.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40357.0,Brett Emerton,12.0,Right Midfield,84,98,Blackburn Rovers,['b0f0c3d8-6f9b-46ce-acf1-8c6a1bff1bfb'],19,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:19.861,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,7ca755af-112c-4aa0-8940-81c57c58e187,1137,16.0,Success In Play,"[43.4, 1.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,84,98,Blackburn Rovers,['b0f0c3d8-6f9b-46ce-acf1-8c6a1bff1bfb'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:19.861,10,Interception,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,75a1c393-ea7d-43ee-b2f8-8925db9e5356,1138,,,"[63.3, 4.4]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,84,98,Blackburn Rovers,,21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:21.615,2,Ball Recovery,
,,,,,,"[103.9, 20.0]",,,,,,,,,,,,,,,,,5.295487,,,,,,,,,,,,,,,,,,,,9e101cf5-e6c0-4d87-931c-690c6b4ec796,1139,,,"[63.3, 4.4]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,84,98,Blackburn Rovers,"['0523f6ed-18fa-41bc-8c59-ad15bdf361be', '75a1c393-ea7d-43ee-b2f8-8925db9e5356', '899b84b0-f9c8-4e2e-a04e-1e310880acb5']",21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:21.615,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.754471,,,,,,,,,,,,,,,,,,,,899b84b0-f9c8-4e2e-a04e-1e310880acb5,1140,,,"[18.9, 65.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40355.0,Andy Todd,3.0,Right Center Back,84,98,Blackburn Rovers,"['0523f6ed-18fa-41bc-8c59-ad15bdf361be', '9e101cf5-e6c0-4d87-931c-690c6b4ec796']",26,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:26.212,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,1.240791,,,,,,,,,,,,,,,,,,,,0523f6ed-18fa-41bc-8c59-ad15bdf361be,1141,,,"[103.9, 20.0]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,84,98,Blackburn Rovers,"['899b84b0-f9c8-4e2e-a04e-1e310880acb5', 'e74e454c-d144-42f8-8142-b3a8344d1f7a']",26,,38.0,Left Foot,"[120.0, 45.5, 2.5]",,,"[{'location': [99.9, 47.4], 'player': {'id': 40395, 'name': 'Michael Gray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 32.6], 'player': {'id': 40356, 'name': 'Craig Short'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 20.7], 'player': {'id': 40355, 'name': 'Andy Todd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 38.2], 'player': {'id': 38464, 'name': 'Brad Friedel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 21.6], 'player': {'id': 40397, 'name': 'Martin Andresen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.6, 23.8], 'player': {'id': 40354, 'name': 'Lucas Neill'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 23.8], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,98.0,Off T,0.01644142,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:30:26.910,16,Shot,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.6, 41.9]",,,44.0,Set,,,,32.0,Shot Faced,e74e454c-d144-42f8-8142-b3a8344d1f7a,1142,,,"[1.6, 41.9]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38464.0,Brad Friedel,1.0,Goalkeeper,84,98,Blackburn Rovers,['0523f6ed-18fa-41bc-8c59-ad15bdf361be'],28,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:28.151,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,3.439378,,,,,,,,,,,,,,,,,,,,786ea5ff-f4b7-480c-89d9-7626b03e2fc6,1143,,,"[7.0, 44.1]",30,,,,,-0.47469687,,40.0,Right Foot,,,,"[71.8, 10.8]",3.0,High Pass,,72.855545,,,,,40396.0,Matt Jansen,,,,,,63.0,Goal Kick,1,7,From Goal Kick,38464.0,Brad Friedel,1.0,Goalkeeper,85,98,Blackburn Rovers,['b0151892-7d47-46ce-af87-9f4e874fef55'],59,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:30:59.807,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0151892-7d47-46ce-af87-9f4e874fef55,1144,,,"[71.8, 10.8]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40396.0,Matt Jansen,22.0,Right Center Forward,85,98,Blackburn Rovers,['786ea5ff-f4b7-480c-89d9-7626b03e2fc6'],3,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:31:03.246,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,635df6cd-36c9-49ed-acca-aa149309790e,1145,,,"[48.3, 69.3]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,85,98,Blackburn Rovers,['0d51a4be-0918-4de9-95ef-9908f50fe052'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:03.246,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,1.593178,,,,,,,,,,,,,,,,,,,,0d51a4be-0918-4de9-95ef-9908f50fe052,1146,,,"[71.8, 10.8]",31,,,,True,0.70430434,,,,,,,"[87.1, 23.8]",3.0,High Pass,,20.0771,,,,,24767.0,Andy Cole,,,,,,,,1,7,From Goal Kick,40396.0,Matt Jansen,22.0,Right Center Forward,85,98,Blackburn Rovers,"['635df6cd-36c9-49ed-acca-aa149309790e', 'a9ec0d84-42ac-48e5-9af6-28dd9afc7cea']",3,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:31:03.246,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,1.802277,,,,,,,,,,,,,,,,,,,,bf71b96b-935c-4775-b642-848b496ea002,1147,,,"[30.6, 54.0]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,85,98,Blackburn Rovers,"['7c2e96c7-e15d-4615-a209-bc2b6e88bce1', 'a9ec0d84-42ac-48e5-9af6-28dd9afc7cea']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:04.574,17,Pressure,
