50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,068da047-cb04-400d-abf3-eb3a19ba3879,302,,,,"[77.8, 1.6]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,['1c1328bc-67eb-4a51-87de-18a15cd795f9'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:55.682,42,Ball Receipt*,
,,,,,,,"[85.9, 7.8]",,,,,,,,,,,,,,,,,3.877058,,,,,,,,,,,,,,,,,,,,,0d569ecb-a778-4afc-9bf5-6b0ac9279f9e,303,,,,"[77.8, 1.6]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,"['068da047-cb04-400d-abf3-eb3a19ba3879', '0c897983-94ef-4988-a236-b4c1e7666fcb']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:55.682,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.140484,,,,,,,,,,,,,,,,,,,,,0c897983-94ef-4988-a236-b4c1e7666fcb,304,,,,"[85.9, 7.8]",6,,,,1.9988858,,40.0,Right Foot,,,,"[81.2, 18.1]",,1.0,Ground Pass,,11.321661,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,['eff0f705-06c4-45e0-badc-99d6472435a6'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:06:59.559,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff0f705-06c4-45e0-badc-99d6472435a6,305,,,,"[81.2, 18.1]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,15,1,Arsenal,['0c897983-94ef-4988-a236-b4c1e7666fcb'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:00.699,42,Ball Receipt*,
,,,,,,,"[81.8, 28.8]",,,,,,,,,,,,,,,,,2.607621,,,,,,,,,,,,,,,,,,,,,7b00d702-7826-4de0-bfa2-9c24cf161c8b,306,,,,"[81.2, 18.1]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,15,1,Arsenal,"['01bf91e0-e5e7-4630-b32b-772b33a408ad', 'eff0f705-06c4-45e0-badc-99d6472435a6']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:00.699,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.997777,,,,,,,,,,,,,,,,,,,,,01bf91e0-e5e7-4630-b32b-772b33a408ad,307,,,,"[81.8, 28.8]",7,,,,1.5284935,,40.0,Right Foot,,,,"[82.6, 47.7]",,1.0,Ground Pass,,18.916924,,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,15,1,Arsenal,['db048bb6-3579-48e8-a968-c02b6d445ae7'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:03.307,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db048bb6-3579-48e8-a968-c02b6d445ae7,308,,,,"[82.6, 47.7]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,['01bf91e0-e5e7-4630-b32b-772b33a408ad'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:04.305,42,Ball Receipt*,
,,,,,,,"[82.6, 48.3]",,,,,,,,,,,,,,,,,0.072113,,,,,,,,,,,,,,,,,,,,,a6be53a6-3ba1-4938-a379-cdced5d6cef1,309,,,,"[82.6, 47.7]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,"['a29dd49f-6eb1-4010-929a-ef9ff451b725', 'db048bb6-3579-48e8-a968-c02b6d445ae7']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:04.305,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.251258,,,,,,,,,,,,,,,,,,,,,a29dd49f-6eb1-4010-929a-ef9ff451b725,310,,,,"[82.6, 48.3]",7,,,,-2.9317644,,40.0,Right Foot,,,,"[71.8, 46.0]",,1.0,Ground Pass,,11.0421915,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,['e737261f-4936-4982-9af6-b93140fa403c'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:04.377,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e737261f-4936-4982-9af6-b93140fa403c,311,,,,"[71.8, 46.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['a29dd49f-6eb1-4010-929a-ef9ff451b725'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:05.628,42,Ball Receipt*,
,,,,,,,"[73.7, 44.4]",,,,,,,,,,,,,,,,,0.950067,,,,,,,,,,,,,,,,,,,,,c5ac6f96-ed8d-4d1a-8fa1-b6731f378a88,312,,,,"[71.8, 46.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,"['e737261f-4936-4982-9af6-b93140fa403c', 'faedf199-b962-45bd-b698-bfba9015c28d']",5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:05.628,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.827467,,,,,,,,,,,,,,,,,,,,,faedf199-b962-45bd-b698-bfba9015c28d,313,,,,"[73.7, 44.4]",7,,,,-1.7561443,,40.0,Right Foot,,,,"[70.1, 25.2]",,1.0,Ground Pass,,19.534584,,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['99ef4548-3471-4244-86b1-3569462cc7de'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:06.578,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99ef4548-3471-4244-86b1-3569462cc7de,314,,,,"[70.1, 25.2]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['faedf199-b962-45bd-b698-bfba9015c28d'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:07.405,42,Ball Receipt*,
,,,,,,,"[70.1, 23.3]",,,,,,,,,,,,,,,,,2.49352,,,,,,,,,,,,,,,,,,,,,89cfb399-0ac6-4a50-a927-ae03331eba83,315,,,,"[70.1, 25.2]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,"['7aeff209-ab4d-467a-a52b-b5b1414bed8c', '99ef4548-3471-4244-86b1-3569462cc7de']",7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:07.405,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.488945,,,,,,,,,,,,,,,,,,,,,7aeff209-ab4d-467a-a52b-b5b1414bed8c,316,,,,"[70.1, 23.3]",7,,,,1.2643768,,40.0,Right Foot,,,,"[75.7, 41.0]",,1.0,Ground Pass,,18.56475,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['4658ce18-32b1-4b9f-8f26-0469bd36f8f0'],9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:09.899,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658ce18-32b1-4b9f-8f26-0469bd36f8f0,317,,,,"[75.7, 41.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['7aeff209-ab4d-467a-a52b-b5b1414bed8c'],11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:11.388,42,Ball Receipt*,
,,,,,,,"[80.6, 45.6]",,,,,,,,,,,,,,,,,1.773655,,,,,,,,,,,,,,,,,,,,,e5b78182-e491-4d32-a978-be394e2b1d64,318,,,,"[75.7, 41.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,"['4658ce18-32b1-4b9f-8f26-0469bd36f8f0', '8b499387-0c64-41a4-86b5-59c20c3343cb']",11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:11.388,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.121885,,,,,,,,,,,,,,,,,,,,,8b499387-0c64-41a4-86b5-59c20c3343cb,319,,,,"[80.6, 45.6]",7,,,,1.3799652,,40.0,Right Foot,,,,"[85.7, 72.0]",,1.0,Ground Pass,,26.888102,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['962bc86d-13a8-445a-b1be-276bc2221f2b'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:13.162,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962bc86d-13a8-445a-b1be-276bc2221f2b,320,,,,"[85.7, 72.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,15,1,Arsenal,['8b499387-0c64-41a4-86b5-59c20c3343cb'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:15.283,42,Ball Receipt*,
,,,,,,,"[85.7, 72.0]",,,,,,,,,,,,,,,,,0.702844,,,,,,,,,,,,,,,,,,,,,c314c02d-ae5f-4c31-88f8-b3e9d485c42c,321,,,,"[85.7, 72.0]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,15,1,Arsenal,"['4c362943-1459-4aae-8025-7b18eb0169fc', '962bc86d-13a8-445a-b1be-276bc2221f2b']",15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:15.283,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.663465,,,,,,,,,,,,,,,,,,,,,4c362943-1459-4aae-8025-7b18eb0169fc,322,,,,"[85.7, 72.0]",7,,,,-1.8650309,,40.0,Right Foot,,,,"[81.7, 58.8]",,1.0,Ground Pass,,13.792751,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,15,1,Arsenal,['2b1f6ba0-2f89-49f7-a939-1171b816d3a2'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:15.986,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b1f6ba0-2f89-49f7-a939-1171b816d3a2,323,,,,"[81.7, 58.8]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['4c362943-1459-4aae-8025-7b18eb0169fc'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:17.650,42,Ball Receipt*,
,,,,,,,"[81.7, 58.8]",,,,,,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,,,,,,d15a48a2-f624-4163-8e15-9ac09319a446,324,,,,"[81.7, 58.8]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,"['2b1f6ba0-2f89-49f7-a939-1171b816d3a2', '9b7b75e7-b5d5-4f19-ae66-62b6a0b1bd39']",17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:17.650,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.823889,,,,,,,,,,,,,,,,,,,,,9b7b75e7-b5d5-4f19-ae66-62b6a0b1bd39,325,,,,"[81.7, 58.8]",7,,,,-0.7162019,,40.0,Right Foot,,,,"[92.5, 49.4]",,1.0,Ground Pass,,14.3178215,,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['7facf43a-4dda-4f27-8628-d3fc3ca586d9'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:17.690,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7facf43a-4dda-4f27-8628-d3fc3ca586d9,326,,,,"[92.5, 49.4]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,['9b7b75e7-b5d5-4f19-ae66-62b6a0b1bd39'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:18.514,42,Ball Receipt*,
,,,,,,,"[89.5, 43.5]",,,,,,,,,,,,,,,,,1.690823,,,,,,,,,,,,,,,,,,,,,6295477f-ec56-4250-9a4a-eed8f9be64f2,327,,,,"[92.5, 49.4]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,"['59f32459-334c-4d10-9972-36065f91bc63', '7facf43a-4dda-4f27-8628-d3fc3ca586d9', 'aa1a77af-ebd0-4562-92ff-b52af122f2e8']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:18.514,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.696579,,,,,,,,,,,,,,,,,,,,,aa1a77af-ebd0-4562-92ff-b52af122f2e8,328,,,,"[26.5, 35.9]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40230.0,Titus Malachi Bramble,3.0,Right Center Back,15,1,Arsenal,['6295477f-ec56-4250-9a4a-eed8f9be64f2'],19,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:07:19.176,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,59f32459-334c-4d10-9972-36065f91bc63,329,,,,"[89.5, 43.5]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,['32fe5a93-d439-4b9e-b45e-d7efb1335f62'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:20.204,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,32fe5a93-d439-4b9e-b45e-d7efb1335f62,330,,,,"[30.6, 36.6]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40230.0,Titus Malachi Bramble,3.0,Right Center Back,15,1,Arsenal,['59f32459-334c-4d10-9972-36065f91bc63'],20,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:07:20.204,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,0.950503,,,,,,,,,,,,,,,,,,,,,68744977-3766-4719-b2fd-575cf9c5d83e,331,,,,"[81.2, 48.0]",7,,,,-1.6534479,,40.0,Right Foot,,,,"[79.8, 31.1]",,1.0,Ground Pass,,16.95789,,,,,15515.0,Patrick Vieira,,,,,,,66.0,Recovery,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['c9906819-f6df-4c29-8ace-afb9dc49bd12'],21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:21.093,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9906819-f6df-4c29-8ace-afb9dc49bd12,332,,,,"[79.8, 31.1]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['68744977-3766-4719-b2fd-575cf9c5d83e'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:22.044,42,Ball Receipt*,
,,,,,,,"[79.7, 30.0]",,,,,,,,,,,,,,,,,0.493526,,,,,,,,,,,,,,,,,,,,,d9e6c428-351d-4f34-be89-6d7ac554528e,333,,,,"[79.8, 31.1]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,"['14a6ff0f-070a-446d-832e-2a3ee13a19bd', 'c9906819-f6df-4c29-8ace-afb9dc49bd12']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:22.044,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.581572,,,,,,,,,,,,,,,,,,,,,14a6ff0f-070a-446d-832e-2a3ee13a19bd,334,,,,"[79.7, 30.0]",7,,,,-0.49934673,,40.0,Right Foot,,,,"[92.9, 22.8]",,1.0,Ground Pass,,15.035957,,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['254c1736-8ea8-44fe-b0c2-027fa939cf9c'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:22.537,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254c1736-8ea8-44fe-b0c2-027fa939cf9c,335,,,,"[92.9, 22.8]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,['14a6ff0f-070a-446d-832e-2a3ee13a19bd'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:24.119,42,Ball Receipt*,
,,,,,,,"[94.7, 2.2]",,,,,,,,,,,,,,,,,4.454747,,,,,,,,,,,,,,,,,,,,,2d48c071-4953-4d4b-832c-74926057a0b6,336,,,,"[92.9, 22.8]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,"['254c1736-8ea8-44fe-b0c2-027fa939cf9c', '43acb6c6-99eb-46dd-b686-9e6ce12adce8', '85f89a08-1e22-45ff-98cd-fe5982b5b819']",24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:24.119,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.080858,,,,,,,,,,,,,,,,,,,,,85f89a08-1e22-45ff-98cd-fe5982b5b819,337,,,,"[23.7, 71.8]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20326.0,Kieron Dyer,15.0,Left Center Midfield,15,1,Arsenal,"['2d48c071-4953-4d4b-832c-74926057a0b6', '43acb6c6-99eb-46dd-b686-9e6ce12adce8']",27,,,,,,,,,,,,,,,,,,,,,,,37,Newcastle United,00:07:27.663,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.458865,,,,,,,,,,,,,,,,,,,,,43acb6c6-99eb-46dd-b686-9e6ce12adce8,338,,,,"[94.7, 2.2]",7,,,,3.1145723,,40.0,Right Foot,,,,"[83.6, 2.5]",,1.0,Ground Pass,,11.1040535,,,,,12529.0,Ashley Cole,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,15,1,Arsenal,"['85f89a08-1e22-45ff-98cd-fe5982b5b819', '8879bcfb-b065-433c-b6b8-e0baa2619ff2']",28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:28.574,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8879bcfb-b065-433c-b6b8-e0baa2619ff2,339,,,,"[83.6, 2.5]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,['43acb6c6-99eb-46dd-b686-9e6ce12adce8'],30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:30.033,42,Ball Receipt*,
,,,,,,,"[81.8, 2.5]",,,,,,,,,,,,,,,,,1.175367,,,,,,,,,,,,,,,,,,,,,c6c8c6cb-606c-4ad4-b37f-5cf6283888c7,340,,,,"[83.6, 2.5]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,"['7713c989-59c1-4a6c-86dd-d5df1d2a98fb', '8879bcfb-b065-433c-b6b8-e0baa2619ff2']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:30.033,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.142469,,,,,,,,,,,,,,,,,,,,,7713c989-59c1-4a6c-86dd-d5df1d2a98fb,341,,,,"[81.8, 2.5]",7,,,,2.1005495,,38.0,Left Foot,,,,"[75.3, 13.6]",,1.0,Ground Pass,,12.863126,,,,,15515.0,Patrick Vieira,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,['270cafd9-eeed-4818-9e77-137ea7af5bf5'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:31.208,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270cafd9-eeed-4818-9e77-137ea7af5bf5,342,,,,"[75.3, 13.6]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['7713c989-59c1-4a6c-86dd-d5df1d2a98fb'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:32.350,42,Ball Receipt*,
,,,,,,,"[75.9, 15.6]",,,,,,,,,,,,,,,,,1.19528,,,,,,,,,,,,,,,,,,,,,f7bd6ef7-457e-4873-a2e0-f469ee05f041,343,,,,"[75.3, 13.6]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,"['1bfb41e5-8138-4cff-b922-bd78e4f1bea1', '270cafd9-eeed-4818-9e77-137ea7af5bf5']",32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:32.350,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.556308,,,,,,,,,,,,,,,,,,,,,1bfb41e5-8138-4cff-b922-bd78e4f1bea1,344,,,,"[75.9, 15.6]",7,,,,1.4749372,,40.0,Right Foot,,,,"[77.9, 36.4]",,1.0,Ground Pass,,20.895933,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,15,1,Arsenal,['2c30b209-22fb-4dc0-895c-3b7f12a68652'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:33.546,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c30b209-22fb-4dc0-895c-3b7f12a68652,345,,,,"[77.9, 36.4]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['1bfb41e5-8138-4cff-b922-bd78e4f1bea1'],35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:35.102,42,Ball Receipt*,
,,,,,,,"[79.7, 38.9]",,,,,,,,,,,,,,,,,1.219651,,,,,,,,,,,,,,,,,,,,,a7277248-e228-43b7-9995-60fcae3d3b2e,346,,,,"[77.9, 36.4]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,"['2c30b209-22fb-4dc0-895c-3b7f12a68652', '5ed8f86a-61b2-4e45-a69b-9bbc78a5e888']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:35.102,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.247563,,,,,,,,,,,,,,,,,,,,,5ed8f86a-61b2-4e45-a69b-9bbc78a5e888,347,,,,"[79.7, 38.9]",7,,,,0.73363096,,40.0,Right Foot,,,,"[100.0, 57.2]",,2.0,Low Pass,,27.330935,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,15,1,Arsenal,['27edeeec-01c9-4b56-9a82-9580be182583'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:07:36.322,30,Pass,
