50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,half_start_late_video_start,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,"[63.4, 7.2]",,,,,,,,,,,,,,,,1.519964,,,,,,,,,,,,,,,,,,,,,,,06b1804c-9b90-451e-a8c7-4a3cb959f32e,490,,,"[62.5, 6.0]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,29,1,Arsenal,"['a1b7ef56-2cf9-4909-9ad4-79ee742cb216', 'e1fd070f-8f55-47f4-a02a-a0a70a240c0a']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:44.961,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.687879,,,,,,,,,,,,,,,,,,,,,,,a1b7ef56-2cf9-4909-9ad4-79ee742cb216,491,,,"[63.4, 7.2]",10,,,,,0.5112307,,38.0,Left Foot,,,,"[71.6, 11.8]",,1.0,Ground Pass,,9.402127,,,,19312.0,Robert Pirès ,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,29,1,Arsenal,['edaefaac-1da4-47d0-bcd1-d8386e8e857a'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:46.481,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edaefaac-1da4-47d0-bcd1-d8386e8e857a,492,,,"[71.6, 11.8]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,29,1,Arsenal,['a1b7ef56-2cf9-4909-9ad4-79ee742cb216'],47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:47.169,42,Ball Receipt*,
,,,,,,,,,"[59.2, 23.3]",,,,,,,,,,,,,,,,2.590555,,,,,,,,,,,,,,,,,,,,,,,8d8ccec0-d217-4a6d-80ce-7dbae830583f,493,,,"[71.6, 11.8]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,29,1,Arsenal,"['edaefaac-1da4-47d0-bcd1-d8386e8e857a', 'ff88ceb5-cd7f-4d15-87e4-8c30eecde2ff']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:47.169,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.494345,,,,,,,,,,,,,,,,,,,,,,,ff88ceb5-cd7f-4d15-87e4-8c30eecde2ff,494,,,"[59.2, 23.3]",10,,,,,1.6685232,,40.0,Right Foot,,,,"[55.2, 64.1]",,2.0,Low Pass,,40.99561,,,,40222.0,Laureano Bisan-Etame Mayer,,,True,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,29,1,Arsenal,['465e9998-a9bc-4c8d-b206-2ff59af2b256'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:49.759,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465e9998-a9bc-4c8d-b206-2ff59af2b256,495,,,"[55.2, 64.1]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,['ff88ceb5-cd7f-4d15-87e4-8c30eecde2ff'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:51.254,42,Ball Receipt*,
,,,,,,,,,"[55.5, 64.9]",,,,,,,,,,,,,,,,1.194103,,,,,,,,,,,,,,,,,,,,,,,c62ec691-6f64-4b87-864e-a4ceb0b48657,496,,,"[55.2, 64.1]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,"['465e9998-a9bc-4c8d-b206-2ff59af2b256', '52d0d276-a464-4ee1-a03a-25bf826316f1']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:51.254,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.377652,,,,,,,,,,,,,,,,,,,,,,,52d0d276-a464-4ee1-a03a-25bf826316f1,497,,,"[55.5, 64.9]",10,,,,,0.848605,,40.0,Right Foot,,,,"[66.6, 77.5]",,1.0,Ground Pass,,16.791962,,,,24972.0,Ray Parlour,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,['bd41cba8-0e99-4fea-83a8-8df5fb1f3512'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:52.448,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd41cba8-0e99-4fea-83a8-8df5fb1f3512,498,,,"[66.6, 77.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,29,1,Arsenal,['52d0d276-a464-4ee1-a03a-25bf826316f1'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:53.826,42,Ball Receipt*,
,,,,,,,,,"[65.7, 77.5]",,,,,,,,,,,,,,,,0.538159,,,,,,,,,,,,,,,,,,,,,,,88402f79-3e13-4aba-9650-7ef82d1d956d,499,,,"[66.6, 77.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,29,1,Arsenal,"['264f9ea9-df42-4bcc-b926-68d5e3387164', 'bd41cba8-0e99-4fea-83a8-8df5fb1f3512']",53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:53.826,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.976715,,,,,,,,,,,,,,,,,,,,,,,264f9ea9-df42-4bcc-b926-68d5e3387164,500,,,"[65.7, 77.5]",10,,,,,-1.6124389,,40.0,Right Foot,,,,"[65.2, 65.5]",,1.0,Ground Pass,,12.010412,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,29,1,Arsenal,['44978752-13ca-428f-94d9-6dacfb7a66b2'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:54.364,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44978752-13ca-428f-94d9-6dacfb7a66b2,501,,,"[65.2, 65.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,['264f9ea9-df42-4bcc-b926-68d5e3387164'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:55.340,42,Ball Receipt*,
,,,,,,,,,"[78.1, 64.3]",,,,,,,,,,,,,,,,3.438302,,,,,,,,,,,,,,,,,,,,,,,ce627277-432e-45c6-8da3-58ba38def331,502,,,"[65.2, 65.5]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,"['2732e8ed-c4d2-4ba2-94e1-f28bae5882de', '44978752-13ca-428f-94d9-6dacfb7a66b2']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:55.340,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,0.190468,,,,,,,,,,,,,,,,,,,,,,,2732e8ed-c4d2-4ba2-94e1-f28bae5882de,503,,,"[78.1, 64.3]",10,,,,,1.3146449,,40.0,Right Foot,,,,"[79.2, 68.5]",,1.0,Ground Pass,,4.3416586,9.0,Incomplete,,24972.0,Ray Parlour,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,29,1,Arsenal,"['4dec5d00-3179-417f-8518-893094b11728', 'bf783d35-e08b-4c25-bc3f-b13a96bb9e3f']",58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.779,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf783d35-e08b-4c25-bc3f-b13a96bb9e3f,504,,,"[84.3, 76.6]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,29,1,Arsenal,['2732e8ed-c4d2-4ba2-94e1-f28bae5882de'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:10:58.969,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,4dec5d00-3179-417f-8518-893094b11728,505,13.0,Lost In Play,"[40.9, 11.6]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,3872.0,Johnnie Jackson,16.0,Left Midfield,29,1,Arsenal,['2732e8ed-c4d2-4ba2-94e1-f28bae5882de'],58,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:10:58.969,10,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,6.557629,,,,,,,,,,,,,,,,,,,,,,,9d202abd-e613-4ae8-9c3c-7291af2f543c,506,,,"[48.1, 76.6]",11,,,,,0.0,,40.0,Right Foot,,,,"[110.8, 76.6]",,2.0,Low Pass,,62.7,9.0,Incomplete,,24972.0,Ray Parlour,,,,,,,66.0,Recovery,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,29,1,Arsenal,"['c8da24d7-920e-4bae-bd5e-1ec9704502a2', 'ca7127d5-ca00-4565-b583-ec7a9213b606']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:04.051,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7127d5-ca00-4565-b583-ec7a9213b606,507,,,"[66.1, 75.7]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,29,1,Arsenal,['9d202abd-e613-4ae8-9c3c-7291af2f543c'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:10.609,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,c8da24d7-920e-4bae-bd5e-1ec9704502a2,508,,,"[9.3, 3.5]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40275.0,Mauricio Taricco,6.0,Left Back,30,38,Tottenham Hotspur,['9d202abd-e613-4ae8-9c3c-7291af2f543c'],10,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:10.609,2,Ball Recovery,
,,,,,,,,,"[11.3, 9.9]",,,,,,,,,,,,,,,,1.934376,,,,,,,,,,,,,,,,,,,,,,,8587c4cf-d86f-44a9-8c3d-5f3e33c8031a,509,,,"[9.3, 3.5]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40275.0,Mauricio Taricco,6.0,Left Back,30,38,Tottenham Hotspur,"['9dfb22f2-c0a0-4383-bbe8-75ae8177c73a', 'c8da24d7-920e-4bae-bd5e-1ec9704502a2']",10,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:10.609,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,2.207153,,,,,,,,,,,,,,,,,,,,,,,9dfb22f2-c0a0-4383-bbe8-75ae8177c73a,510,,,"[11.3, 9.9]",11,,,,,0.17684045,,40.0,Right Foot,,,,"[37.6, 14.6]",,1.0,Ground Pass,,26.716661,,,,15638.0,Jamie Redknapp,,,,,,,,,1,6,From Counter,40275.0,Mauricio Taricco,6.0,Left Back,30,38,Tottenham Hotspur,['3f545df7-cdfd-4797-a769-474ee9dee976'],12,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:12.543,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f545df7-cdfd-4797-a769-474ee9dee976,511,,,"[37.6, 14.6]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15638.0,Jamie Redknapp,13.0,Right Center Midfield,30,38,Tottenham Hotspur,['9dfb22f2-c0a0-4383-bbe8-75ae8177c73a'],14,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:14.750,42,Ball Receipt*,
,,,,,,,,,"[41.1, 16.9]",,,,,,,,,,,,,,,,1.886254,,,,,,,,,,,,,,,,,,,,,,,f193eb4c-ef6a-4fbd-8bfa-344fe03ddbf5,512,,,"[37.6, 14.6]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15638.0,Jamie Redknapp,13.0,Right Center Midfield,30,38,Tottenham Hotspur,"['0901d1e8-335b-4451-ac2a-d8807c86691f', '3f545df7-cdfd-4797-a769-474ee9dee976']",14,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:14.750,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,4.675137,,,,,,,,,,,,,,,,,,,,,,,0901d1e8-335b-4451-ac2a-d8807c86691f,513,,,"[41.1, 16.9]",11,,,,,0.5773992,,40.0,Right Foot,,,,"[120.0, 68.3]",,3.0,High Pass,,94.16565,75.0,Out,,25960.0,Frédéric Oumar Kanouté,,,True,,,,,,1,6,From Counter,15638.0,Jamie Redknapp,13.0,Right Center Midfield,30,38,Tottenham Hotspur,['b5939899-0614-42e8-a492-9d45716348d1'],16,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:16.636,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5939899-0614-42e8-a492-9d45716348d1,514,,,"[105.7, 61.2]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,25960.0,Frédéric Oumar Kanouté,22.0,Right Center Forward,30,38,Tottenham Hotspur,['0901d1e8-335b-4451-ac2a-d8807c86691f'],21,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:21.312,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5.707762,,,,,,,,,,,,,,,,,,,,,,,83d2fcf2-2cd3-48ef-9dd9-99495fdfafc4,515,,,"[6.0, 36.0]",11,,,,,-0.36775857,,40.0,Right Foot,,,,"[86.2, 5.1]",,3.0,High Pass,,85.946785,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,31,1,Arsenal,"['a79f4572-8b6a-40bc-98af-c99394873ad0', 'cb3ae348-dfaa-47be-9129-525d7e0f9eaf']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:46.565,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,1.235413,,,,,,,,,,,,,,,,,,,,,,,79aad9cc-c7f9-4ac3-a14d-d6afab616a1d,516,,,"[84.8, 11.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,31,1,Arsenal,"['1f27bef0-b691-4e5c-8986-2eff26cbf5eb', '75f84881-2262-4878-a6d7-5c19df21ff76', 'cb3ae348-dfaa-47be-9129-525d7e0f9eaf']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:51.919,17,Pressure,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79f4572-8b6a-40bc-98af-c99394873ad0,517,,,"[71.0, 10.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,31,1,Arsenal,['83d2fcf2-2cd3-48ef-9dd9-99495fdfafc4'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:52.273,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,cb3ae348-dfaa-47be-9129-525d7e0f9eaf,518,,,"[33.9, 75.0]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40279.0,Anthony Gardner,5.0,Left Center Back,31,1,Arsenal,"['79aad9cc-c7f9-4ac3-a14d-d6afab616a1d', '83d2fcf2-2cd3-48ef-9dd9-99495fdfafc4']",52,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:52.273,2,Ball Recovery,True
,,,,,,,,,"[33.9, 78.2]",,,,,,,,,,,,,,,,0.551758,,,,,,,,,,,,,,,,,,,,,,,75f84881-2262-4878-a6d7-5c19df21ff76,519,,,"[33.9, 75.0]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40279.0,Anthony Gardner,5.0,Left Center Back,31,1,Arsenal,"['1f27bef0-b691-4e5c-8986-2eff26cbf5eb', '79aad9cc-c7f9-4ac3-a14d-d6afab616a1d', 'cb3ae348-dfaa-47be-9129-525d7e0f9eaf']",52,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:52.273,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,1.055136,,,,,,,,,,,,,,,,,,,,,,,1f27bef0-b691-4e5c-8986-2eff26cbf5eb,520,,,"[33.9, 78.2]",11,,,,,-0.39158013,,40.0,Right Foot,,,,"[49.4, 71.8]",,2.0,Low Pass,,16.769318,9.0,Incomplete,,,,,,,,,,,,1,7,From Goal Kick,40279.0,Anthony Gardner,5.0,Left Center Back,31,1,Arsenal,"['79aad9cc-c7f9-4ac3-a14d-d6afab616a1d', 'c4ecfae1-1282-445b-a822-b3867e0883e4']",52,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:52.824,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,c4ecfae1-1282-445b-a822-b3867e0883e4,521,,,"[70.7, 8.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,31,1,Arsenal,['1f27bef0-b691-4e5c-8986-2eff26cbf5eb'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:53.879,2,Ball Recovery,
,,,,,,,,,"[67.5, 3.7]",,,,,,,,,,,,,,,,1.028782,,,,,,,,,,,,,,,,,,,,,,,788fc6ac-10c9-46b5-8040-fdba3717545d,522,,,"[70.7, 8.3]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,31,1,Arsenal,"['34402812-da37-444b-b80a-f1d30e115f0f', '35fe7256-9934-463f-a0a2-d1bfdb3abe16', 'c4ecfae1-1282-445b-a822-b3867e0883e4']",53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:53.879,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.522788,,,,,,,,,,,,,,,,,,,,,,,35fe7256-9934-463f-a0a2-d1bfdb3abe16,523,,,"[51.7, 70.8]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40277.0,Simon Davies,12.0,Right Midfield,31,1,Arsenal,['788fc6ac-10c9-46b5-8040-fdba3717545d'],54,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:54.385,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,34402812-da37-444b-b80a-f1d30e115f0f,524,,,"[67.5, 3.7]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,31,1,Arsenal,['c53abacd-87b7-4a94-becb-40b79f1bab8c'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:11:54.908,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,,c53abacd-87b7-4a94-becb-40b79f1bab8c,525,,,"[52.6, 76.4]",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40277.0,Simon Davies,12.0,Right Midfield,31,1,Arsenal,['34402812-da37-444b-b80a-f1d30e115f0f'],54,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:11:54.908,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.846868,,,,,,,,,,,,,,,,,,,,,,,f7705f62-62cd-4691-9049-730958a876a0,526,,,"[64.0, 0.1]",12,,,,,1.5490606,,,,,,,"[64.3, 13.9]",,2.0,Low Pass,,13.803261,,,,15515.0,Patrick Vieira,,,,,,,67.0,Throw-in,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,32,1,Arsenal,['9c8a2363-ab55-4fd6-9be0-6fd2fc1b44a2'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:05.480,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8a2363-ab55-4fd6-9be0-6fd2fc1b44a2,527,,,"[64.3, 13.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,15.0,Left Center Midfield,32,1,Arsenal,['f7705f62-62cd-4691-9049-730958a876a0'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:06.327,42,Ball Receipt*,
,,,,,,,,,"[63.7, 12.7]",,,,,,,,,,,,,,,,0.559687,,,,,,,,,,,,,,,,,,,,,,,17f6d92b-6596-4e7f-9ce9-eba41eb703b6,528,,,"[64.3, 13.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,15.0,Left Center Midfield,32,1,Arsenal,"['9c8a2363-ab55-4fd6-9be0-6fd2fc1b44a2', 'e585158f-ec2a-401c-b984-96c212968406']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:06.327,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,1.237967,,,,,,,,,,,,,,,,,,,,,,,e585158f-ec2a-401c-b984-96c212968406,529,,,"[63.7, 12.7]",12,,,,,3.0332108,,40.0,Right Foot,,,,"[44.4, 14.8]",,1.0,Ground Pass,,19.413912,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,15.0,Left Center Midfield,32,1,Arsenal,['50084194-a24f-454f-851f-0cc77699dacd'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:06.886,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50084194-a24f-454f-851f-0cc77699dacd,530,,,"[44.4, 14.8]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,32,1,Arsenal,['e585158f-ec2a-401c-b984-96c212968406'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:08.124,42,Ball Receipt*,
,,,,,,,,,"[42.3, 23.6]",,,,,,,,,,,,,,,,1.785486,,,,,,,,,,,,,,,,,,,,,,,a53c0167-2d15-453b-8f75-164fe41083a6,531,,,"[44.4, 14.8]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,32,1,Arsenal,"['49bda0c9-4298-49e1-9b9a-d63937eac264', '50084194-a24f-454f-851f-0cc77699dacd', '581e2bd2-e88d-422e-ad62-bb100ef48e73']",8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:08.124,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,0.949547,,,,,,,,,,,,,,,,,,,,,,,49bda0c9-4298-49e1-9b9a-d63937eac264,532,,,"[71.3, 62.3]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,25960.0,Frédéric Oumar Kanouté,22.0,Right Center Forward,32,1,Arsenal,"['581e2bd2-e88d-422e-ad62-bb100ef48e73', 'a53c0167-2d15-453b-8f75-164fe41083a6']",9,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:12:09.118,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,4.006576,,,,,,,,,,,,,,,,,,,,,,,581e2bd2-e88d-422e-ad62-bb100ef48e73,533,,,"[42.3, 23.6]",12,,,,,0.7990461,,40.0,Right Foot,,,,"[96.5, 79.3]",,3.0,High Pass,,77.71828,75.0,Out,,24972.0,Ray Parlour,,,True,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,32,1,Arsenal,"['49bda0c9-4298-49e1-9b9a-d63937eac264', '5fb180a6-db53-493f-b649-878aaf7eb906']",9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:09.910,30,Pass,True
