50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,1.765267,,,,,,,,,,,,,,,,,,,aa6e3b38-b6c5-4379-bd13-9ac0e62b9ee3,666,,,"[49.2, 45.9]",16,,,,,-1.6306702,,40.0,Right Foot,,,"[47.0, 9.2]",,1.0,Ground Pass,,36.76588,,,,,20302.0,Gaël Clichy,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,41,1,Arsenal,['6946b452-b5d8-4716-81f9-f91fc7384feb'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:27.426,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946b452-b5d8-4716-81f9-f91fc7384feb,667,,,"[47.0, 9.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,['aa6e3b38-b6c5-4379-bd13-9ac0e62b9ee3'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:29.192,42,Ball Receipt*,
,,,,,,,,,"[47.0, 8.2]",,,,,,,,,,,,,,,1.215936,,,,,,,,,,,,,,,,,,,9ceb052e-f29e-4448-9df4-49ca5050a038,668,,,"[47.0, 9.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,"['6946b452-b5d8-4716-81f9-f91fc7384feb', '6f6c1112-e175-48d9-9cda-ccbc38880a0d']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:29.192,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.291339,,,,,,,,,,,,,,,,,,,6f6c1112-e175-48d9-9cda-ccbc38880a0d,669,,,"[47.0, 8.2]",16,,,,,0.27829966,,38.0,Left Foot,,,"[63.1, 12.8]",,1.0,Ground Pass,,16.744253,,,,,15515.0,Patrick Vieira,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,['21698e84-61c5-4ce3-ba6c-278c6aacb1a5'],30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:30.407,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21698e84-61c5-4ce3-ba6c-278c6aacb1a5,670,,,"[63.1, 12.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,41,1,Arsenal,['6f6c1112-e175-48d9-9cda-ccbc38880a0d'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:31.699,42,Ball Receipt*,
,,,,,,,,,"[63.1, 12.6]",,,,,,,,,,,,,,,0.188813,,,,,,,,,,,,,,,,,,,23d2b5d3-b24e-470a-9877-dfc1809ea6d7,671,,,"[63.1, 12.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,41,1,Arsenal,"['21698e84-61c5-4ce3-ba6c-278c6aacb1a5', '34b22f5b-04f2-4fb9-bc44-388121bd29c6']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:31.699,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.897133,,,,,,,,,,,,,,,,,,,34b22f5b-04f2-4fb9-bc44-388121bd29c6,672,,,"[63.1, 12.6]",16,,,,,-0.18164884,,40.0,Right Foot,,,"[72.9, 10.8]",,1.0,Ground Pass,,9.963935,,,,,19312.0,Robert Pirès ,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,41,1,Arsenal,['875bd646-2c36-42bd-b055-f803ee8b0da0'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:31.888,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875bd646-2c36-42bd-b055-f803ee8b0da0,673,,,"[72.9, 10.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,41,1,Arsenal,['34b22f5b-04f2-4fb9-bc44-388121bd29c6'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:32.785,42,Ball Receipt*,
,,,,,,,,,"[79.0, 1.4]",,,,,,,,,,,,,,,2.093812,,,,,,,,,,,,,,,,,,,912ad18f-d636-4c65-9e37-88c28d277841,674,,,"[72.9, 10.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,41,1,Arsenal,"['875bd646-2c36-42bd-b055-f803ee8b0da0', 'e473ab92-cd2a-4790-98cc-e5ba1afb2993']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:32.785,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.944068,,,,,,,,,,,,,,,,,,,e473ab92-cd2a-4790-98cc-e5ba1afb2993,675,,,"[79.0, 1.4]",16,,,,,-0.10409994,,40.0,Right Foot,,,"[85.7, 0.7]",,1.0,Ground Pass,,6.736468,,,,,15516.0,Thierry Henry,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,41,1,Arsenal,['8d8b526f-bee9-40e2-8958-1fb4218c624f'],34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:34.879,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8b526f-bee9-40e2-8958-1fb4218c624f,676,,,"[85.7, 0.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,41,1,Arsenal,['e473ab92-cd2a-4790-98cc-e5ba1afb2993'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:35.823,42,Ball Receipt*,
,,,,,,,,,"[99.2, 3.8]",,,,,,,,,,,,,,,3.986671,,,,,,,,,,,,,,,,,,,1e45f00f-1fa2-4da6-979a-6a2a090d3a1d,677,,,"[85.7, 0.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,41,1,Arsenal,"['4412719d-dc92-45fd-a02f-ecaca1db1b2d', '8d8b526f-bee9-40e2-8958-1fb4218c624f', '9186862d-c046-4320-b1d0-53d65844381e']",35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:35.823,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,9186862d-c046-4320-b1d0-53d65844381e,678,,,"[20.5, 74.9]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40308.0,Henri Camara,12.0,Right Midfield,41,1,Arsenal,['1e45f00f-1fa2-4da6-979a-6a2a090d3a1d'],38,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:16:38.836,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,eab601b0-4bdf-44f8-8522-72a3b07a34c2,679,,,"[20.9, 76.3]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40308.0,Henri Camara,12.0,Right Midfield,41,1,Arsenal,"['0f724cac-fdb7-4d56-9611-2a60a43b1697', '4412719d-dc92-45fd-a02f-ecaca1db1b2d']",39,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:16:39.809,39,Dribbled Past,
,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,4412719d-dc92-45fd-a02f-ecaca1db1b2d,680,,,"[99.2, 3.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,41,1,Arsenal,['eab601b0-4bdf-44f8-8522-72a3b07a34c2'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:39.809,14,Dribble,True
,,,,,,,,,"[100.2, 5.7]",,,,,,,,,,,,,,,0.829708,,,,,,,,,,,,,,,,,,,0f724cac-fdb7-4d56-9611-2a60a43b1697,681,,,"[99.2, 3.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,41,1,Arsenal,"['4412719d-dc92-45fd-a02f-ecaca1db1b2d', '9496c71e-1b0d-4771-98da-895f3eaa7cc4', 'eab601b0-4bdf-44f8-8522-72a3b07a34c2']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:39.809,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.783576,,,,,,,,,,,,,,,,,,,9496c71e-1b0d-4771-98da-895f3eaa7cc4,682,,,"[100.2, 5.7]",16,,,,,-0.04164258,,40.0,Right Foot,,,"[112.2, 5.2]",,1.0,Ground Pass,,12.010412,,,,,20302.0,Gaël Clichy,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,41,1,Arsenal,['e286abb3-ae15-4351-b1d2-a80a70f0e986'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:40.639,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e286abb3-ae15-4351-b1d2-a80a70f0e986,683,,,"[112.2, 5.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,['9496c71e-1b0d-4771-98da-895f3eaa7cc4'],42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.423,42,Ball Receipt*,
,,,,,,,,,"[113.8, 3.7]",,,,,,,,,,,,,,,0.296081,,,,,,,,,,,,,,,,,,,353dc490-8c27-4c7f-8594-d8f30c03ce93,684,,,"[112.2, 5.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,"['b94feb09-d641-446e-8108-62b9860c0e94', 'e286abb3-ae15-4351-b1d2-a80a70f0e986']",42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.423,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.576191,,,,,,,,,,,,,,,,,,,b94feb09-d641-446e-8108-62b9860c0e94,685,,,"[113.8, 3.7]",16,,,,,1.7055676,175aaa78-8204-4334-bac0-85ced7c38a4d,38.0,Left Foot,True,,"[108.2, 45.0]",,3.0,High Pass,,41.677933,,,,,15754.0,Fredrik Ljungberg,True,True,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,41,1,Arsenal,['2c56065e-b340-41f9-b4e5-25ed3689219d'],42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.719,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c56065e-b340-41f9-b4e5-25ed3689219d,686,,,"[108.2, 45.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,41,1,Arsenal,['b94feb09-d641-446e-8108-62b9860c0e94'],44,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:44.295,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.033654,,,,,,,,,,,,,,,,,,,175aaa78-8204-4334-bac0-85ced7c38a4d,687,,,"[107.9, 42.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,41,1,Arsenal,['aa2e74bb-ed16-405a-ac56-84c2c44e0df0'],44,37.0,Head,,"[120.0, 46.7, 0.3]",,"[{'location': [108.6, 43.8], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 38.3], 'player': {'id': 40310, 'name': 'Michael Oakes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 37.3], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 35.2], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 34.7], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [119.0, 27.0], 'player': {'id': 40309, 'name': 'Oleg Luzhny'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 35.5], 'player': {'id': 15405, 'name': 'Paul Ince'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 51.7], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",b94feb09-d641-446e-8108-62b9860c0e94,,98.0,Off T,0.04724422,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:16:44.295,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[0.5, 41.8]",,,44.0,Set,,,32.0,Shot Faced,aa2e74bb-ed16-405a-ac56-84c2c44e0df0,688,,,"[0.5, 41.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40310.0,Michael Oakes,1.0,Goalkeeper,41,1,Arsenal,['175aaa78-8204-4334-bac0-85ced7c38a4d'],45,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:16:45.329,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,1.655233,,,,,,,,,,,,,,,,,,,5d509db6-a298-48cd-9404-927da092e8bb,689,,,"[7.0, 36.1]",17,,,,,0.0,,38.0,Left Foot,,,"[54.2, 36.1]",,3.0,High Pass,,47.2,,,,,15405.0,Paul Ince,,,,,,63.0,Goal Kick,1,7,From Goal Kick,40310.0,Michael Oakes,1.0,Goalkeeper,42,46,Wolverhampton Wanderers,['00504991-df68-43ca-a8f2-5af550ef4edd'],28,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:28.757,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00504991-df68-43ca-a8f2-5af550ef4edd,690,,,"[54.2, 36.1]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15405.0,Paul Ince,10.0,Center Defensive Midfield,42,46,Wolverhampton Wanderers,['5d509db6-a298-48cd-9404-927da092e8bb'],30,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:30.413,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.921355,,,,,,,,,,,,,,,,,,,7ad587d6-6bba-4956-bb0e-ece72f7ca7e3,691,,,"[54.2, 36.1]",17,,,,,-2.1806023,,37.0,Head,,,"[49.1, 28.8]",,3.0,High Pass,,8.905055,,,,,40312.0,Paul Butler,,,,,,,,1,7,From Goal Kick,15405.0,Paul Ince,10.0,Center Defensive Midfield,42,46,Wolverhampton Wanderers,['b48710a0-53c2-4815-989d-87c69e3a4df7'],30,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:30.413,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b48710a0-53c2-4815-989d-87c69e3a4df7,692,,,"[49.1, 28.8]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40312.0,Paul Butler,5.0,Left Center Back,42,46,Wolverhampton Wanderers,['7ad587d6-6bba-4956-bb0e-ece72f7ca7e3'],32,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:32.334,42,Ball Receipt*,
,,,,,,,,,"[49.1, 28.8]",,,,,,,,,,,,,,,0.101951,,,,,,,,,,,,,,,,,,,5a47969a-310f-4044-a8ff-b4295b4e4746,693,,,"[49.1, 28.8]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40312.0,Paul Butler,5.0,Left Center Back,42,46,Wolverhampton Wanderers,"['b48710a0-53c2-4815-989d-87c69e3a4df7', 'da8f410a-7165-4d2c-89c1-388ad924f480']",32,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:32.334,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.907206,,,,,,,,,,,,,,,,,,,da8f410a-7165-4d2c-89c1-388ad924f480,694,,,"[49.1, 28.8]",17,,,,,-0.044952396,,40.0,Right Foot,,,"[106.9, 26.2]",,3.0,High Pass,,57.858448,,9.0,Incomplete,,,,,,,,,,,1,7,From Goal Kick,40312.0,Paul Butler,5.0,Left Center Back,42,46,Wolverhampton Wanderers,['51a85324-ffe7-4e73-81bf-a6ef0f734ae3'],32,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:17:32.436,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,51a85324-ffe7-4e73-81bf-a6ef0f734ae3,695,,,"[13.2, 53.9]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,43,1,Arsenal,['da8f410a-7165-4d2c-89c1-388ad924f480'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:36.343,2,Ball Recovery,
,,,,,,,,,"[11.2, 54.9]",,,,,,,,,,,,,,,1.018848,,,,,,,,,,,,,,,,,,,efef525a-9f3b-4b85-a52f-8ff33c71259c,696,,,"[13.2, 53.9]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,43,1,Arsenal,"['51a85324-ffe7-4e73-81bf-a6ef0f734ae3', 'aa8ea28b-8084-4552-b6b1-27c2d7adf955']",36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:36.343,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.93801,,,,,,,,,,,,,,,,,,,aa8ea28b-8084-4552-b6b1-27c2d7adf955,697,,,"[11.2, 54.9]",17,,,,,-1.3654009,,69.0,Keeper Arm,,,"[17.2, 26.1]",,1.0,Ground Pass,,29.418362,,,,,26194.0,Pascal Cygan,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,43,1,Arsenal,['496c7e5b-c3a6-4166-81c3-3e9bb5df4b4d'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:37.362,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496c7e5b-c3a6-4166-81c3-3e9bb5df4b4d,698,,,"[17.2, 26.1]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,['aa8ea28b-8084-4552-b6b1-27c2d7adf955'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:39.300,42,Ball Receipt*,
,,,,,,,,,"[18.6, 26.7]",,,,,,,,,,,,,,,1.239149,,,,,,,,,,,,,,,,,,,1c9eb5f5-360b-477c-8974-3fc64d924424,699,,,"[17.2, 26.1]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,"['147ecc6d-7e75-4daa-914f-a9f02f458d3f', '496c7e5b-c3a6-4166-81c3-3e9bb5df4b4d']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:39.300,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.051569,,,,,,,,,,,,,,,,,,,147ecc6d-7e75-4daa-914f-a9f02f458d3f,700,,,"[18.6, 26.7]",17,,,,,1.2924967,,38.0,Left Foot,,,"[25.4, 50.5]",,1.0,Ground Pass,,24.752373,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,['bcfd4d1c-6537-48e4-b670-d21176a1d959'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:40.539,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfd4d1c-6537-48e4-b670-d21176a1d959,701,,,"[25.4, 50.5]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,43,1,Arsenal,['147ecc6d-7e75-4daa-914f-a9f02f458d3f'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:41.591,42,Ball Receipt*,
,,,,,,,,,"[39.1, 52.9]",,,,,,,,,,,,,,,3.867263,,,,,,,,,,,,,,,,,,,01f62290-f124-4ec1-83d5-df556b62a6e2,702,,,"[25.4, 50.5]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,43,1,Arsenal,"['5cd8e52a-0be6-4f18-b144-ab22591b8902', 'bcfd4d1c-6537-48e4-b670-d21176a1d959']",41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:41.591,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.51471,,,,,,,,,,,,,,,,,,,5cd8e52a-0be6-4f18-b144-ab22591b8902,703,,,"[39.1, 52.9]",17,,,,,-1.5831413,,40.0,Right Foot,,,"[38.7, 20.5]",,1.0,Ground Pass,,32.40247,,,,,26194.0,Pascal Cygan,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,43,1,Arsenal,['a4b91adc-34e0-4a3d-b74e-946ce65156c1'],45,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:45.458,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b91adc-34e0-4a3d-b74e-946ce65156c1,704,,,"[38.7, 20.5]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,['5cd8e52a-0be6-4f18-b144-ab22591b8902'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:46.973,42,Ball Receipt*,
,,,,,,,,,"[48.0, 19.1]",,,,,,,,,,,,,,,2.065628,,,,,,,,,,,,,,,,,,,de3e5c99-2be9-455b-b2f1-c88476d7f49b,705,,,"[38.7, 20.5]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,"['a4b91adc-34e0-4a3d-b74e-946ce65156c1', 'e8e15992-da27-476d-bbb3-d67b06b5c70e']",46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:46.973,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.540207,,,,,,,,,,,,,,,,,,,e8e15992-da27-476d-bbb3-d67b06b5c70e,706,,,"[48.0, 19.1]",17,,,,,-1.1462992,,40.0,Right Foot,,,"[56.0, 1.4]",,1.0,Ground Pass,,19.423954,,,,,20302.0,Gaël Clichy,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,43,1,Arsenal,['05594ffb-4e85-4f84-a2a6-ad96dfb66cf8'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:49.038,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05594ffb-4e85-4f84-a2a6-ad96dfb66cf8,707,,,"[56.0, 1.4]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,43,1,Arsenal,['e8e15992-da27-476d-bbb3-d67b06b5c70e'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:50.579,42,Ball Receipt*,
,,,,,,,,,"[56.1, 1.3]",,,,,,,,,,,,,,,0.33967,,,,,,,,,,,,,,,,,,,2d16e6e0-9d61-4685-9731-adf010ec06a3,708,,,"[56.0, 1.4]",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,43,1,Arsenal,"['05594ffb-4e85-4f84-a2a6-ad96dfb66cf8', '062f7839-2ab6-4df9-ab9c-30a8e42548cb']",50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:50.579,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.859753,,,,,,,,,,,,,,,,,,,062f7839-2ab6-4df9-ab9c-30a8e42548cb,709,,,"[56.1, 1.3]",17,,,,,-0.06073602,,38.0,Left Foot,,,"[70.9, 0.4]",,1.0,Ground Pass,,14.827339,,,,,19312.0,Robert Pirès ,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,43,1,Arsenal,['cffa8436-dd37-45d1-93fd-a29eb7b1b94b'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:50.918,30,Pass,
