bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3d036f41-eaeb-44b6-89ff-3f7f6348cbc3,735,,,"[14.2, 21.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,['4942167c-0269-405d-928a-a229cf2339a0'],21,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:21.783,2,Ball Recovery,
,,,,,,,"[12.9, 23.0]",,,,,,,,,,,,,,,,1.633019,,,,,,,,,,,,,,,,,,,,,a9f772e8-c6e6-49ff-960c-8a2b2b82cf0a,736,,,"[14.2, 21.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,"['3d036f41-eaeb-44b6-89ff-3f7f6348cbc3', 'c6c00953-0df7-489a-94b4-88b94c63b64a']",21,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:21.783,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.237212,,,,,,,,,,,,,,,,,,,,,c6c00953-0df7-489a-94b4-88b94c63b64a,737,,,"[12.9, 23.0]",18,,,,,-1.5372893,,38.0,Left Foot,,,,"[13.5, 5.1]",1.0,Ground Pass,,17.910053,,,,,,12529.0,Ashley Cole,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,['547ae4dc-6474-42d7-8c15-d69829e3df3f'],23,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:23.416,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547ae4dc-6474-42d7-8c15-d69829e3df3f,738,,,"[13.5, 5.1]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,47,1,Arsenal,['c6c00953-0df7-489a-94b4-88b94c63b64a'],24,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:24.653,42,Ball Receipt*,
,,,,,,,"[12.0, 4.0]",,,,,,,,,,,,,,,,0.749258,,,,,,,,,,,,,,,,,,,,,30340193-9e37-42bd-81f2-105799164266,739,,,"[13.5, 5.1]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,47,1,Arsenal,"['0ca9a2a8-0d51-4edc-bff3-254214d47309', '547ae4dc-6474-42d7-8c15-d69829e3df3f']",24,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:24.653,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.854142,,,,,,,,,,,,,,,,,,,,,0ca9a2a8-0d51-4edc-bff3-254214d47309,740,,,"[12.0, 4.0]",18,,,,,-0.20668322,,38.0,Left Foot,,,,"[24.4, 1.4]",2.0,Low Pass,,12.669649,,,,,,15515.0,Patrick Vieira,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,47,1,Arsenal,['9083066b-a43a-4e22-b3bf-cbc37cc011e9'],25,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:25.402,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083066b-a43a-4e22-b3bf-cbc37cc011e9,741,,,"[24.4, 1.4]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,47,1,Arsenal,['0ca9a2a8-0d51-4edc-bff3-254214d47309'],26,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:26.256,42,Ball Receipt*,
,,,,,,,"[25.1, 1.9]",,,,,,,,,,,,,,,,0.280632,,,,,,,,,,,,,,,,,,,,,175d74cc-6dde-4958-8ffc-d3da65c8a9a5,742,,,"[24.4, 1.4]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,47,1,Arsenal,"['9083066b-a43a-4e22-b3bf-cbc37cc011e9', 'aaf3d735-5efe-4d3d-846c-43722d491309']",26,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:26.256,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,aaf3d735-5efe-4d3d-846c-43722d491309,743,,,"[25.1, 1.9]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,47,1,Arsenal,,26,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:26.537,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,2.924571,,,,,,,,,,,,,,,,,,,,,df9a82cc-ae01-4f44-a018-19e818c351aa,744,,,"[28.1, 2.1]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,47,1,Arsenal,"['640cecc5-3942-4540-aa15-3c57c3e5f021', '98d8e8c5-cba8-4551-add0-4d961cb2174d', '9a333399-2bc5-49be-9e6d-ffb8ea4f83b8', 'cec70ab0-ca6e-4218-a9d4-c3977cc35e4f']",27,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:27.350,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.82331,,,,,,,,,,,,,,,,,,,,,98d8e8c5-cba8-4551-add0-4d961cb2174d,745,,,"[85.8, 77.8]",18,,,,,-2.6095586,,40.0,Right Foot,,,,"[71.7, 69.5]",1.0,Ground Pass,,16.36154,,,,,,40423.0,Martin Djetou,,,,,,66.0,Recovery,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,"['9a333399-2bc5-49be-9e6d-ffb8ea4f83b8', 'df9a82cc-ae01-4f44-a018-19e818c351aa']",28,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:28.601,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a333399-2bc5-49be-9e6d-ffb8ea4f83b8,746,,,"[71.7, 69.5]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40423.0,Martin Djetou,12.0,Right Midfield,48,55,Fulham,"['98d8e8c5-cba8-4551-add0-4d961cb2174d', 'df9a82cc-ae01-4f44-a018-19e818c351aa']",29,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:29.424,42,Ball Receipt*,True
,,,,,,,"[73.8, 69.0]",,,,,,,,,,,,,,,,0.846464,,,,,,,,,,,,,,,,,,,,,640cecc5-3942-4540-aa15-3c57c3e5f021,747,,,"[71.7, 69.5]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40423.0,Martin Djetou,12.0,Right Midfield,48,55,Fulham,"['9a333399-2bc5-49be-9e6d-ffb8ea4f83b8', 'cec70ab0-ca6e-4218-a9d4-c3977cc35e4f', 'df9a82cc-ae01-4f44-a018-19e818c351aa']",29,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:29.424,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.18784,,,,,,,,,,,,,,,,,,,,,cec70ab0-ca6e-4218-a9d4-c3977cc35e4f,748,,,"[73.8, 69.0]",18,,,,,-0.19297081,,40.0,Right Foot,,,,"[91.2, 65.6]",1.0,Ground Pass,,17.729073,,,,,,40411.0,Sylvain Legwinski,,,,,,,,1,1,Regular Play,40423.0,Martin Djetou,12.0,Right Midfield,48,55,Fulham,"['8eb18e3c-d835-4773-aa2b-012dc5d95d9b', 'df9a82cc-ae01-4f44-a018-19e818c351aa']",30,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:30.270,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb18e3c-d835-4773-aa2b-012dc5d95d9b,749,,,"[91.2, 65.6]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,['cec70ab0-ca6e-4218-a9d4-c3977cc35e4f'],31,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:31.458,42,Ball Receipt*,
,,,,,,,"[104.2, 75.7]",,,,,,,,,,,,,,,,1.915756,,,,,,,,,,,,,,,,,,,,,0c0b9e11-0300-4b09-993f-aca65c12b293,750,,,"[91.2, 65.6]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,"['84489c9b-4fa1-4e2a-870f-0ef55df37ab9', '8eb18e3c-d835-4773-aa2b-012dc5d95d9b', 'ef49839c-cde4-483b-a96f-be91f742a1c0']",31,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:31.458,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.939386,,,,,,,,,,,,,,,,,,,,,ef49839c-cde4-483b-a96f-be91f742a1c0,751,,,"[23.2, 11.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,48,55,Fulham,['0c0b9e11-0300-4b09-993f-aca65c12b293'],32,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:32.417,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,2.793731,,,,,,,,,,,,,,,,,,,,,84489c9b-4fa1-4e2a-870f-0ef55df37ab9,752,,,"[104.2, 75.7]",18,,,,,-1.5147429,,40.0,Right Foot,True,,,"[107.0, 25.8]",3.0,High Pass,,49.978497,,,9.0,Incomplete,,,,,True,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,['34604131-8b26-4b90-b0b6-5458556b13d5'],33,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:33.374,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,34604131-8b26-4b90-b0b6-5458556b13d5,753,,,"[13.1, 54.3]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,48,55,Fulham,['84489c9b-4fa1-4e2a-870f-0ef55df37ab9'],36,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:36.168,2,Ball Recovery,
,,,,,,,"[42.8, 74.2]",,,,,,,,,,,,,,,,5.946072,,,,,,,,,,,,,,,,,,,,,62e22466-9e8b-4ff4-aa83-95ce36617781,754,,,"[13.1, 54.3]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,48,55,Fulham,"['34604131-8b26-4b90-b0b6-5458556b13d5', 'f144702b-4677-4ddd-95dd-cf2272f7e961']",36,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:36.168,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.438787,,,,,,,,,,,,,,,,,,,,,f144702b-4677-4ddd-95dd-cf2272f7e961,755,,,"[42.8, 74.2]",18,,,,,-1.5955591,,40.0,Right Foot,,,,"[42.0, 41.9]",1.0,Ground Pass,,32.309906,,,,,,15515.0,Patrick Vieira,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,48,55,Fulham,['b6d5d2fc-d9d6-4a51-b1c6-634fc09f4f00'],42,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:42.114,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d5d2fc-d9d6-4a51-b1c6-634fc09f4f00,756,,,"[42.0, 41.9]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,48,55,Fulham,['f144702b-4677-4ddd-95dd-cf2272f7e961'],43,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:43.553,42,Ball Receipt*,
,,,,,,,"[40.5, 38.2]",,,,,,,,,,,,,,,,0.975731,,,,,,,,,,,,,,,,,,,,,ff7afc44-54c4-419a-8003-d30b69dafe70,757,,,"[42.0, 41.9]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,48,55,Fulham,"['1b8755ec-103c-40b8-8de0-b9c26383e63a', 'b6d5d2fc-d9d6-4a51-b1c6-634fc09f4f00']",43,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:43.553,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.55953,,,,,,,,,,,,,,,,,,,,,1b8755ec-103c-40b8-8de0-b9c26383e63a,758,,,"[40.5, 38.2]",18,,,,,-0.7291804,,40.0,Right Foot,,,,"[52.7, 27.3]",1.0,Ground Pass,,16.360012,,,9.0,Incomplete,,24972.0,Ray Parlour,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,48,55,Fulham,"['4ef1f1a8-7d47-41b5-932e-34d89005853e', '9f103b53-3987-4dd2-9154-dd59d2aac882']",44,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:44.528,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ef1f1a8-7d47-41b5-932e-34d89005853e,759,,,"[49.5, 29.5]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,48,55,Fulham,['1b8755ec-103c-40b8-8de0-b9c26383e63a'],46,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:46.088,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9f103b53-3987-4dd2-9154-dd59d2aac882,760,,,"[67.4, 52.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,['1b8755ec-103c-40b8-8de0-b9c26383e63a'],46,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:46.088,2,Ball Recovery,
,,,,,,,"[67.8, 54.7]",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,57c68048-d9e2-4b0d-91e8-c450ea382529,761,,,"[67.4, 52.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,"['0f77a091-08c4-4e9c-a699-d484e6821158', '69b216ae-4d18-4408-9a6e-5b4377f05e86', '9f103b53-3987-4dd2-9154-dd59d2aac882']",46,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:46.088,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0f77a091-08c4-4e9c-a699-d484e6821158,762,,,"[52.3, 25.4]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,11.0,Left Defensive Midfield,48,55,Fulham,"['478d4e1f-a469-4259-8323-42f448860ccd', '57c68048-d9e2-4b0d-91e8-c450ea382529', '69b216ae-4d18-4408-9a6e-5b4377f05e86']",46,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:46.168,39,Dribbled Past,
,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,69b216ae-4d18-4408-9a6e-5b4377f05e86,763,,,"[67.8, 54.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,['0f77a091-08c4-4e9c-a699-d484e6821158'],46,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:46.168,14,Dribble,True
,,,,,,,"[76.8, 53.9]",,,,,,,,,,,,,,,,3.105501,,,,,,,,,,,,,,,,,,,,,478d4e1f-a469-4259-8323-42f448860ccd,764,,,"[67.8, 54.7]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,"['0f77a091-08c4-4e9c-a699-d484e6821158', '5ac95e82-341a-435a-91ef-1f89a5a9be11', '69b216ae-4d18-4408-9a6e-5b4377f05e86', 'dae4cead-a637-47bf-92ba-a6a6c2e831a3']",46,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:46.168,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.386366,,,,,,,,,,,,,,,,,,,,,5ac95e82-341a-435a-91ef-1f89a5a9be11,765,,,"[37.9, 28.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,48,55,Fulham,"['478d4e1f-a469-4259-8323-42f448860ccd', 'dae4cead-a637-47bf-92ba-a6a6c2e831a3']",48,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:48.908,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.875951,,,,,,,,,,,,,,,,,,,,,dae4cead-a637-47bf-92ba-a6a6c2e831a3,766,,,"[76.8, 53.9]",18,,,,,-0.32855317,,40.0,Right Foot,,,,"[85.6, 50.9]",1.0,Ground Pass,,9.297312,,,9.0,Incomplete,,40407.0,Steed Malbranque,,,,,,,,1,1,Regular Play,40409.0,Junichi Inamoto,15.0,Left Center Midfield,48,55,Fulham,"['24c416d1-778d-4752-98c6-dc4e0acf89a0', '5ac95e82-341a-435a-91ef-1f89a5a9be11', '93da42c6-c110-422b-ad96-365bb2561ca7']",49,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:49.273,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93da42c6-c110-422b-ad96-365bb2561ca7,767,,,"[88.8, 49.8]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40407.0,Steed Malbranque,16.0,Left Midfield,48,55,Fulham,['dae4cead-a637-47bf-92ba-a6a6c2e831a3'],50,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:50.149,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,24c416d1-778d-4752-98c6-dc4e0acf89a0,768,13.0,Lost In Play,"[34.5, 29.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,48,55,Fulham,['dae4cead-a637-47bf-92ba-a6a6c2e831a3'],50,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:50.149,10,Interception,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0ff44a43-a0d6-4308-8781-0dc3d5eb00b6,769,,,"[76.8, 22.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,,51,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:51.770,2,Ball Recovery,
,,,,,,,"[80.7, 21.8]",,,,,,,,,,,,,,,,2.053935,,,,,,,,,,,,,,,,,,,,,4c7ad339-1e42-4810-b2c1-69b530f6e9bd,770,,,"[76.8, 22.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,"['0ff44a43-a0d6-4308-8781-0dc3d5eb00b6', '938f1441-2c83-46d8-9ee2-f5ab48c55829']",51,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:51.770,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.794328,,,,,,,,,,,,,,,,,,,,,938f1441-2c83-46d8-9ee2-f5ab48c55829,771,,,"[80.7, 21.8]",18,,,,,-0.85879546,,40.0,Right Foot,,,,"[93.3, 7.2]",1.0,Ground Pass,,19.285227,,,,,,40420.0,Carlos Manuel Bocanegra,,,,,,,,1,1,Regular Play,40411.0,Sylvain Legwinski,14.0,Center Midfield,48,55,Fulham,['0d6b84e3-3fcf-4527-acb7-fb8b5873f093'],53,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:53.824,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6b84e3-3fcf-4527-acb7-fb8b5873f093,772,,,"[93.3, 7.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40420.0,Carlos Manuel Bocanegra,6.0,Left Back,48,55,Fulham,['938f1441-2c83-46d8-9ee2-f5ab48c55829'],55,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:55.618,42,Ball Receipt*,
,,,,,,,"[101.6, 15.8]",,,,,,,,,,,,,,,,3.232779,,,,,,,,,,,,,,,,,,,,,9b89ce1b-5faa-451c-8e41-749b79d985fa,773,,,"[93.3, 7.2]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40420.0,Carlos Manuel Bocanegra,6.0,Left Back,48,55,Fulham,"['09f2ae93-df11-45a4-859f-264f0db46b5a', '0d6b84e3-3fcf-4527-acb7-fb8b5873f093', '6c2fc258-eca5-4276-8518-907e2b73e530']",55,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:55.618,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.672654,,,,,,,,,,,,,,,,,,,,,6c2fc258-eca5-4276-8518-907e2b73e530,774,,,"[25.5, 60.0]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,48,55,Fulham,"['09f2ae93-df11-45a4-859f-264f0db46b5a', '9b89ce1b-5faa-451c-8e41-749b79d985fa']",58,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:58.341,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.420104,,,,,,,,,,,,,,,,,,,,,09f2ae93-df11-45a4-859f-264f0db46b5a,775,,,"[101.6, 15.8]",18,,,,,1.3310533,,38.0,Left Foot,,,,"[103.8, 24.8]",1.0,Ground Pass,,9.264988,,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,40420.0,Carlos Manuel Bocanegra,6.0,Left Back,48,55,Fulham,"['6c2fc258-eca5-4276-8518-907e2b73e530', 'd64ff419-586c-4cf1-a7c5-67e56cd1abae']",58,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:18:58.851,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d64ff419-586c-4cf1-a7c5-67e56cd1abae,776,13.0,Lost In Play,"[16.3, 55.3]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,48,55,Fulham,['09f2ae93-df11-45a4-859f-264f0db46b5a'],59,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:59.271,10,Interception,
,,,,,,,,,,,,,,,,,,,,,,,0.387591,,,,,,,,,,,,,,,,,,,,,92d845d4-9892-47d2-ae6f-7e85fabb22d9,777,,,"[22.1, 59.4]",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,48,55,Fulham,,0,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:00.743,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,1.168282,,,,,,,,,,,,,,,,,,,,,2ede3da4-f9e5-4aa0-a0ec-e9f67133dfb7,778,,,"[92.2, 19.4]",19,,,,,0.5526972,,40.0,Right Foot,,,True,"[102.9, 26.0]",1.0,Ground Pass,,12.571794,,,,,,40424.0,Luís Boa Morte Pereira,,,,,,66.0,Recovery,1,1,Regular Play,40412.0,Sean Davis,13.0,Right Center Midfield,48,55,Fulham,['fc1eab09-9940-4d9e-8642-d739b4a3fd6c'],1,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:19:01.160,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1eab09-9940-4d9e-8642-d739b4a3fd6c,779,,,"[102.9, 26.0]",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40424.0,Luís Boa Morte Pereira,23.0,Center Forward,48,55,Fulham,['2ede3da4-f9e5-4aa0-a0ec-e9f67133dfb7'],1,,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:19:01.590,42,Ball Receipt*,
