ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ad79a9-b4b0-4c98-833b-e3f177831092,537,,,"[11.8, 16.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20287.0,John Terry,5.0,Left Center Back,46,33,Chelsea,['59499b65-5d2a-44af-8176-886bc3bcab8d'],28,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:28.001,42,Ball Receipt*,
,,,"[11.1, 17.2]",,,,,,,,,,,,,,,0.897824,,,,,,,,,,,,,,,,,,,,,c917e247-5660-46dc-a5dd-1ecd006827ca,538,,,"[11.8, 16.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20287.0,John Terry,5.0,Left Center Back,46,33,Chelsea,"['29ad79a9-b4b0-4c98-833b-e3f177831092', '3d2c271c-9274-4ec4-b096-c818db087c51', '70d63e92-15db-406c-83e1-569072077b09']",28,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:28.001,43,Carry,True
,,,,,,,,,,True,,,,,,,,1.136486,,,,,,,,,,,,,,,,,,,,,70d63e92-15db-406c-83e1-569072077b09,539,,,"[104.1, 62.9]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,46,33,Chelsea,"['3d2c271c-9274-4ec4-b096-c818db087c51', 'c917e247-5660-46dc-a5dd-1ecd006827ca']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:28.012,17,Pressure,
,,,,,,,,,,,,,,,,,,3.842704,,,,,,,,,,,,,,,,,,,,,3d2c271c-9274-4ec4-b096-c818db087c51,540,,,"[11.1, 17.2]",15,,,,,0.4528177,,40.0,Right Foot,,,"[66.8, 44.3]",,3.0,High Pass,61.942715,,,9.0,Incomplete,,11270.0,Eiður Smári Guðjohnsen,,,,,,,,1,1,Regular Play,20287.0,John Terry,5.0,Left Center Back,46,33,Chelsea,"['281dd5d3-3f15-44c5-b24a-22d8eb1a4dc5', '70d63e92-15db-406c-83e1-569072077b09', 'f4139ff6-e3c1-489c-922b-76b2c0cc70af']",28,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:28.899,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4139ff6-e3c1-489c-922b-76b2c0cc70af,541,,,"[64.8, 44.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,46,33,Chelsea,['3d2c271c-9274-4ec4-b096-c818db087c51'],32,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:32.741,42,Ball Receipt*,
,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,f37f93bd-b6b4-4537-b577-67b15e6b78ff,542,,,"[66.8, 44.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,11270.0,Eiður Smári Guðjohnsen,22.0,Right Center Forward,46,33,Chelsea,['281dd5d3-3f15-44c5-b24a-22d8eb1a4dc5'],32,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:32.741,4,Duel,True
,,,,,,,,,,,,,,,,,,1.115582,,,,,,,,,,,,,,,,,,,,,281dd5d3-3f15-44c5-b24a-22d8eb1a4dc5,543,,,"[53.3, 35.8]",15,,,,True,0.12184244,,,,,,"[63.1, 37.0]",,2.0,Low Pass,9.873196,,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,66.0,Recovery,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,46,33,Chelsea,"['3d2c271c-9274-4ec4-b096-c818db087c51', '917f96b4-8654-4de0-afb3-3101a2d09a17', 'f37f93bd-b6b4-4537-b577-67b15e6b78ff']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:32.741,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917f96b4-8654-4de0-afb3-3101a2d09a17,544,,,"[63.1, 37.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,46,33,Chelsea,['281dd5d3-3f15-44c5-b24a-22d8eb1a4dc5'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:33.857,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,1.57017,,,,,,,,,,,,,,,,,,,,,cb095cc5-a149-4a6f-a16d-d088dcd8f94e,545,,,"[63.1, 37.0]",15,,,,,0.18347995,,37.0,Head,,,"[72.8, 38.8]",,2.0,Low Pass,9.865597,,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,46,33,Chelsea,['f05a67c0-be56-4297-9076-4b4b805b63be'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:33.947,30,Pass,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,f05a67c0-be56-4297-9076-4b4b805b63be,546,,,"[47.3, 41.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20254.0,Claude Makélélé,15.0,Left Center Midfield,46,33,Chelsea,['cb095cc5-a149-4a6f-a16d-d088dcd8f94e'],35,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:35.517,2,Ball Recovery,
,,,"[51.5, 40.4]",,,,,,,,,,,,,,,0.866567,,,,,,,,,,,,,,,,,,,,,5d76d1ae-e168-4120-a1ea-8b368f08860f,547,,,"[47.3, 41.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20254.0,Claude Makélélé,15.0,Left Center Midfield,46,33,Chelsea,"['5253471a-f4b4-4fe9-8601-0f158f663e40', 'f05a67c0-be56-4297-9076-4b4b805b63be']",35,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:35.517,43,Carry,
,,,,,,,,,,,,,,,,,,1.056227,,,,,,,,,,,,,,,,,,,,,5253471a-f4b4-4fe9-8601-0f158f663e40,548,,,"[51.5, 40.4]",15,,,,,-1.1886008,,40.0,Right Foot,,,"[59.7, 20.0]",,1.0,Ground Pass,21.986359,,,,,,40261.0,"Gérémi Sorele N""Djitap Fotso",,,,,,,,1,1,Regular Play,20254.0,Claude Makélélé,15.0,Left Center Midfield,46,33,Chelsea,['c7bfc018-2dd5-4c48-bc48-7fb5d51beb50'],36,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:36.383,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7bfc018-2dd5-4c48-bc48-7fb5d51beb50,549,,,"[59.7, 20.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,46,33,Chelsea,['5253471a-f4b4-4fe9-8601-0f158f663e40'],37,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:37.440,42,Ball Receipt*,
,,,"[61.5, 18.4]",,,,,,,,,,,,,,,0.666959,,,,,,,,,,,,,,,,,,,,,e8d8de1b-d8c9-441f-80e5-543809089b55,550,,,"[59.7, 20.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,46,33,Chelsea,"['84c31595-5229-4b01-8744-f594ea21fe17', 'c7bfc018-2dd5-4c48-bc48-7fb5d51beb50']",37,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:37.440,43,Carry,
,,,,,,,,,,,,,,,,,,1.417093,,,,,,,,,,,,,,,,,,,,,84c31595-5229-4b01-8744-f594ea21fe17,551,,,"[61.5, 18.4]",15,,,,,-0.5307735,,40.0,Right Foot,,,"[79.9, 7.6]",,1.0,Ground Pass,21.335417,,,,,,18105.0,Adrian Mutu,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,46,33,Chelsea,['acb27f04-e129-498d-9b88-a0c6bf7276a5'],38,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:38.107,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acb27f04-e129-498d-9b88-a0c6bf7276a5,552,,,"[79.9, 7.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,46,33,Chelsea,['84c31595-5229-4b01-8744-f594ea21fe17'],39,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:39.524,42,Ball Receipt*,
,,,"[79.3, 19.8]",,,,,,,,,,,,,,,4.310537,,,,,,,,,,,,,,,,,,,,,826e622d-fe81-42d7-8814-a201d14cff15,553,,,"[79.9, 7.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,46,33,Chelsea,"['6af44c69-fb58-439d-9d23-f8365c960e1a', 'acb27f04-e129-498d-9b88-a0c6bf7276a5', 'da514527-5b7f-465f-a6f5-795001c9c1a1']",39,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:39.524,43,Carry,True
,,,,,,,,,,,,,,,,,,0.849002,,,,,,,,,,,,,,,,,,,,,da514527-5b7f-465f-a6f5-795001c9c1a1,554,,,"[36.9, 58.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,10.0,Center Defensive Midfield,46,33,Chelsea,"['6af44c69-fb58-439d-9d23-f8365c960e1a', '826e622d-fe81-42d7-8814-a201d14cff15']",43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:43.285,17,Pressure,
,,,,,,,,,,,,,,,,,,1.025022,,,,,,,,,,,,,,,,,,,,,6af44c69-fb58-439d-9d23-f8365c960e1a,555,,,"[79.3, 19.8]",15,,,,,1.4654189,,40.0,Right Foot,,,"[81.5, 40.6]",,1.0,Ground Pass,20.916023,,,,,,20286.0,Scott Parker,,,,,,,,1,1,Regular Play,18105.0,Adrian Mutu,24.0,Left Center Forward,46,33,Chelsea,"['6aa158f3-d435-4c99-9909-27c7bf93c796', 'da514527-5b7f-465f-a6f5-795001c9c1a1']",43,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:43.834,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa158f3-d435-4c99-9909-27c7bf93c796,556,,,"[81.5, 40.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,['6af44c69-fb58-439d-9d23-f8365c960e1a'],44,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:44.859,42,Ball Receipt*,
,,,"[86.4, 25.1]",,,,,,,,,,,,,,,2.29282,,,,,,,,,,,,,,,,,,,,,9b6d395b-48d9-45c4-8bce-65f7140cdb08,557,,,"[81.5, 40.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,"['3661d30f-3aa1-4e02-a160-ab0229521a10', '49df29b6-61fa-4860-997e-28723270c82d', '6aa158f3-d435-4c99-9909-27c7bf93c796']",44,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:44.859,43,Carry,True
,,,,,,,,,,,,,,,,,,0.854241,,,,,,,,,,,,,,,,,,,,,49df29b6-61fa-4860-997e-28723270c82d,558,,,"[36.5, 46.2]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,10.0,Center Defensive Midfield,46,33,Chelsea,['9b6d395b-48d9-45c4-8bce-65f7140cdb08'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:46.031,17,Pressure,
,,,,,,,,,,,,,,,,,,2.894206,,,,,,,,,,,,,,,,,,,,,3661d30f-3aa1-4e02-a160-ab0229521a10,559,,,"[86.4, 25.1]",15,,,,,-1.6062844,,40.0,Right Foot,,,"[85.8, 8.2]",,1.0,Ground Pass,16.910648,,,,,,40258.0,Wayne Bridge,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,['33966cdd-0536-4b9d-885d-f55114b9708f'],47,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:47.152,30,Pass,
,,,,,,,,,,,,,,,,,,0.622765,,,,,,,,,,,,,,,,,,,,,0ae4b221-e720-47cb-a601-c245e50e0994,560,,,"[34.5, 52.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,46,33,Chelsea,,47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:47.191,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33966cdd-0536-4b9d-885d-f55114b9708f,561,,,"[85.8, 8.2]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,['3661d30f-3aa1-4e02-a160-ab0229521a10'],50,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:50.046,42,Ball Receipt*,
,,,"[87.2, 7.0]",,,,,,,,,,,,,,,1.034138,,,,,,,,,,,,,,,,,,,,,f0935ca3-d52f-4ae0-b611-5cff04bdae79,562,,,"[85.8, 8.2]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,"['21b50463-4cdb-4b43-9e01-dee505f31b08', '33966cdd-0536-4b9d-885d-f55114b9708f']",50,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:50.046,43,Carry,
,,,,,,,,,,,,,,,,,,1.328059,,,,,,,,,,,,,,,,,,,,,21b50463-4cdb-4b43-9e01-dee505f31b08,563,,,"[87.2, 7.0]",15,,,,,1.6030432,,38.0,Left Foot,,,"[86.8, 19.4]",,1.0,Ground Pass,12.40645,,,,,,20286.0,Scott Parker,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,['ace41ec2-c1eb-4fbf-bf5c-721de2a2e170'],51,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:51.080,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace41ec2-c1eb-4fbf-bf5c-721de2a2e170,564,,,"[86.8, 19.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,['21b50463-4cdb-4b43-9e01-dee505f31b08'],52,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:52.408,42,Ball Receipt*,
,,,"[93.4, 10.2]",,,,,,,,,,,,,,,1.776288,,,,,,,,,,,,,,,,,,,,,2537b135-4942-4bcd-ab01-0d6eab6dea17,565,,,"[86.8, 19.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,"['7af6cf03-a047-41d9-b08d-84b67b07c66a', '9a1abda9-e53d-4b2f-a059-c469ba7b6ada', 'ace41ec2-c1eb-4fbf-bf5c-721de2a2e170']",52,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:52.408,43,Carry,True
,,,,,,,,,,,,,,,,,,0.456621,,,,,,,,,,,,,,,,,,,,,9a1abda9-e53d-4b2f-a059-c469ba7b6ada,566,,,"[22.9, 69.9]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,7.0,Right Wing Back,46,33,Chelsea,"['0f1506da-0182-47b3-a1fe-e38c5d126523', '2537b135-4942-4bcd-ab01-0d6eab6dea17', '7af6cf03-a047-41d9-b08d-84b67b07c66a', 'd4b7a02c-5135-4f7e-8f7a-28edbbececce']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:54.005,17,Pressure,
,,,,,,,,,,,,,,,,,,0.246695,,,,,,,,,,,,,,,,,,,,,7af6cf03-a047-41d9-b08d-84b67b07c66a,567,,,"[93.4, 10.2]",15,,,,,0.8430266,,40.0,Right Foot,,,"[98.3, 15.7]",,1.0,Ground Pass,7.366139,,,,,,40258.0,Wayne Bridge,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,"['9a1abda9-e53d-4b2f-a059-c469ba7b6ada', 'd4b7a02c-5135-4f7e-8f7a-28edbbececce']",54,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:54.185,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b7a02c-5135-4f7e-8f7a-28edbbececce,568,,,"[98.3, 15.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,"['7af6cf03-a047-41d9-b08d-84b67b07c66a', '9a1abda9-e53d-4b2f-a059-c469ba7b6ada']",54,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:54.431,42,Ball Receipt*,True
,,,"[98.3, 15.7]",,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,0f1506da-0182-47b3-a1fe-e38c5d126523,569,,,"[98.3, 15.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,"['82a8cb75-0a3c-4dad-bf2f-157010c581be', '9a1abda9-e53d-4b2f-a059-c469ba7b6ada', 'd4b7a02c-5135-4f7e-8f7a-28edbbececce']",54,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:54.431,43,Carry,True
,,,,,,,,,,,,,,,,,,1.350499,,,,,,,,,,,,,,,,,,,,,82a8cb75-0a3c-4dad-bf2f-157010c581be,570,,,"[98.3, 15.7]",15,,,,,-0.9303209,,38.0,Left Foot,,,"[106.2, 5.1]",,1.0,Ground Pass,13.22006,,,,,,20286.0,Scott Parker,,,,,,,,1,1,Regular Play,40258.0,Wayne Bridge,6.0,Left Back,46,33,Chelsea,['4e8e2185-f791-4df4-90f2-5f2777130b5b'],54,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:54.471,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8e2185-f791-4df4-90f2-5f2777130b5b,571,,,"[106.2, 5.1]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,['82a8cb75-0a3c-4dad-bf2f-157010c581be'],55,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:55.822,42,Ball Receipt*,
,,,"[107.8, 3.5]",,,,,,,,,,,,,,,0.856697,,,,,,,,,,,,,,,,,,,,,fbdfd2ad-c6ee-4669-8e50-f1dc4d4754be,572,,,"[106.2, 5.1]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,"['429776fc-6665-4d4f-ae51-55d94282ea74', '4e8e2185-f791-4df4-90f2-5f2777130b5b', 'd2bef7c0-786e-4d1a-af8d-bacce4b5d529']",55,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:55.822,43,Carry,True
,,,,,,,,,,,,,,,,,,0.466742,,,,,,,,,,,,,,,,,,,,,429776fc-6665-4d4f-ae51-55d94282ea74,573,,,"[13.5, 72.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,46,33,Chelsea,['fbdfd2ad-c6ee-4669-8e50-f1dc4d4754be'],56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:56.172,17,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d2bef7c0-786e-4d1a-af8d-bacce4b5d529,574,,,"[107.8, 3.5]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,46,33,Chelsea,['9f12780a-d941-4b45-85a7-d85ea0dfcbce'],56,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:15:56.679,3,Dispossessed,True
,,,,,,,,,,,,,,17.0,Success Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,9f12780a-d941-4b45-85a7-d85ea0dfcbce,575,,,"[12.3, 76.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,46,33,Chelsea,['d2bef7c0-786e-4d1a-af8d-bacce4b5d529'],56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:56.679,4,Duel,True
,,,,,,,,,,,,,,,,,,1.90513,,,,,,,,,,,,,,,,,,,,,a70012fb-7d38-4a09-b4bd-d47c68170ee5,576,,,"[24.3, 80.0]",16,,,,,-0.4548178,,,,,,"[42.5, 71.1]",,3.0,High Pass,20.259565,,,9.0,Incomplete,,,,,,,,,67.0,Throw-in,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,47,1,Arsenal,['95e53989-8584-4d27-818d-468501377952'],20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:20.787,30,Pass,
,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,48eb7047-c9ca-4a3f-b440-47328e4e37f5,577,,,"[42.5, 71.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,22.0,Right Center Forward,47,1,Arsenal,['95e53989-8584-4d27-818d-468501377952'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:22.692,4,Duel,True
,,,,,,,,,,,,,,,,,,2.946436,,,,,,,,,,,,,,,,,,,,,95e53989-8584-4d27-818d-468501377952,578,,,"[77.6, 9.0]",16,,,,True,2.6740692,,,,,,"[57.0, 19.4]",,3.0,High Pass,23.076395,,,,,,40261.0,"Gérémi Sorele N""Djitap Fotso",,,,,,66.0,Recovery,1,1,Regular Play,20287.0,John Terry,5.0,Left Center Back,48,33,Chelsea,"['48eb7047-c9ca-4a3f-b440-47328e4e37f5', 'a70012fb-7d38-4a09-b4bd-d47c68170ee5', 'b9fefab9-8a73-472b-8456-e588c89e5c34']",22,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:22.692,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fefab9-8a73-472b-8456-e588c89e5c34,579,,,"[57.0, 19.4]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,48,33,Chelsea,['95e53989-8584-4d27-818d-468501377952'],25,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:25.639,42,Ball Receipt*,
,,,"[57.0, 19.4]",,,,,,,,,,,,,,,1.037721,,,,,,,,,,,,,,,,,,,,,6d9a93bd-6cba-4e29-a8fa-eb0b3c90dba7,580,,,"[57.0, 19.4]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,48,33,Chelsea,"['6e07cf45-3225-41b7-8d14-71e8073ce40d', 'b9fefab9-8a73-472b-8456-e588c89e5c34']",25,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:25.639,43,Carry,
,,,,,,,,,,,,,,,,,,1.005628,,,,,,,,,,,,,,,,,,,,,6e07cf45-3225-41b7-8d14-71e8073ce40d,581,,,"[57.0, 19.4]",16,,,,,0.69762427,,40.0,Right Foot,,,"[63.8, 25.1]",,1.0,Ground Pass,8.8729925,,,,,,20254.0,Claude Makélélé,,,,,,,,1,1,Regular Play,40261.0,"Gérémi Sorele N""Djitap Fotso",16.0,Left Midfield,48,33,Chelsea,['8ad7555c-72d7-4f0a-812e-57c2739a54d9'],26,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:26.677,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ad7555c-72d7-4f0a-812e-57c2739a54d9,582,,,"[63.8, 25.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20254.0,Claude Makélélé,15.0,Left Center Midfield,48,33,Chelsea,['6e07cf45-3225-41b7-8d14-71e8073ce40d'],27,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:27.682,42,Ball Receipt*,
,,,"[65.2, 23.5]",,,,,,,,,,,,,,,1.402806,,,,,,,,,,,,,,,,,,,,,d8bff653-8f4f-46ad-993c-364ebf56902d,583,,,"[63.8, 25.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20254.0,Claude Makélélé,15.0,Left Center Midfield,48,33,Chelsea,"['5b198823-602f-4705-9ca0-ba2527d81f37', '8ad7555c-72d7-4f0a-812e-57c2739a54d9']",27,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:16:27.682,43,Carry,
