50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,"[26.4, 39.5]",,,,,,,,,,,,,,,,2.580827,,,,,,,,,,,,,,,,,,,,ba20c868-d00b-4482-8ec8-6a243460c50e,1023,,,"[24.7, 46.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,"['2aff5725-044b-4526-8679-1a9211083bd0', '80537efd-1010-4928-a1d6-24fab2dd2670']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:16.854,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.858123,,,,,,,,,,,,,,,,,,,,2aff5725-044b-4526-8679-1a9211083bd0,1024,,,"[26.4, 39.5]",22,,,,,-1.3180759,,40.0,Right Foot,,,,"[31.1, 21.3]",,1.0,Ground Pass,,18.797073,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,['c8c94987-6cee-4994-944e-dce93e2dda97'],19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:19.435,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c94987-6cee-4994-944e-dce93e2dda97,1025,,,"[31.1, 21.3]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,['2aff5725-044b-4526-8679-1a9211083bd0'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:21.293,42,Ball Receipt*,
,,,,,,,"[35.0, 19.2]",,,,,,,,,,,,,,,,0.463841,,,,,,,,,,,,,,,,,,,,35590a36-7635-4510-8dde-aee6e39ed832,1026,,,"[31.1, 21.3]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,"['52be7f95-1f44-4a94-8bfa-dd77b2f858ac', 'c8c94987-6cee-4994-944e-dce93e2dda97']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:21.293,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.991532,,,,,,,,,,,,,,,,,,,,52be7f95-1f44-4a94-8bfa-dd77b2f858ac,1027,,,"[35.0, 19.2]",22,,,,,0.47194618,,38.0,Left Foot,,,,"[44.6, 24.1]",,1.0,Ground Pass,,10.778219,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,47,1,Arsenal,['bf1edbfb-89ec-42f2-bc28-0bb04239d72b'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:21.757,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1edbfb-89ec-42f2-bc28-0bb04239d72b,1028,,,"[44.6, 24.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['52be7f95-1f44-4a94-8bfa-dd77b2f858ac'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:22.749,42,Ball Receipt*,
,,,,,,,"[47.5, 29.2]",,,,,,,,,,,,,,,,2.027369,,,,,,,,,,,,,,,,,,,,0f61ef6a-e213-4098-b51b-e885a23370bb,1029,,,"[44.6, 24.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,"['bf1edbfb-89ec-42f2-bc28-0bb04239d72b', 'ece925ac-38fe-42d8-b991-89b642b416b0']",22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:22.749,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.065821,,,,,,,,,,,,,,,,,,,,ece925ac-38fe-42d8-b991-89b642b416b0,1030,,,"[47.5, 29.2]",22,,,,,0.9433631,,40.0,Right Foot,,,,"[57.0, 42.3]",,2.0,Low Pass,,16.182089,,,,24972.0,Ray Parlour,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['f60720f8-9dfc-4b88-8f4b-1cc902e065c3'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:24.776,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f60720f8-9dfc-4b88-8f4b-1cc902e065c3,1031,,,"[57.0, 42.3]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['ece925ac-38fe-42d8-b991-89b642b416b0'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:25.842,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.764688,,,,,,,,,,,,,,,,,,,,55ef9b01-0ded-445b-894c-83cfb778c37c,1032,,,"[57.2, 41.3]",22,,,,,2.659929,,40.0,Right Foot,,,,"[39.6, 50.5]",,1.0,Ground Pass,,19.859507,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['6de5348f-8058-4dd7-b5a1-b54d4c7f54de'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:25.842,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de5348f-8058-4dd7-b5a1-b54d4c7f54de,1033,,,"[39.6, 50.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,['55ef9b01-0ded-445b-894c-83cfb778c37c'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:27.607,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.957336,,,,,,,,,,,,,,,,,,,,bb7a6d53-e618-4218-b564-ddf6558ed581,1034,,,"[39.6, 49.7]",22,,,,,1.1071488,,40.0,Right Foot,,,,"[49.3, 69.1]",,1.0,Ground Pass,,21.68986,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,['f3908339-9545-4e61-9fb0-b832c14f68a3'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:27.607,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3908339-9545-4e61-9fb0-b832c14f68a3,1035,,,"[49.3, 69.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,47,1,Arsenal,['bb7a6d53-e618-4218-b564-ddf6558ed581'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:28.564,42,Ball Receipt*,
,,,,,,,"[47.3, 60.8]",,,,,,,,,,,,,,,,2.463792,,,,,,,,,,,,,,,,,,,,0c3de948-2296-415d-aa14-0bcbd70a6a96,1036,,,"[49.3, 69.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,47,1,Arsenal,"['634ac6d6-73e6-44dd-889e-b269970425ad', 'f3908339-9545-4e61-9fb0-b832c14f68a3']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:28.564,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.89607,,,,,,,,,,,,,,,,,,,,634ac6d6-73e6-44dd-889e-b269970425ad,1037,,,"[47.3, 60.8]",22,,,,,-0.29058558,,40.0,Right Foot,,,,"[110.5, 41.9]",,3.0,High Pass,,65.96552,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,47,1,Arsenal,['795bd91d-cb2d-4f2c-a19a-ee373347bffe'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:31.028,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,795bd91d-cb2d-4f2c-a19a-ee373347bffe,1038,,,"[9.6, 38.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20329.0,David James,1.0,Goalkeeper,47,1,Arsenal,['634ac6d6-73e6-44dd-889e-b269970425ad'],33,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:22:33.924,2,Ball Recovery,
,,,,,,,"[9.2, 38.8]",,,,,,,,,,,,,,,,6.687285,,,,,,,,,,,,,,,,,,,,b61ca42b-2268-48e6-9ec4-5574808ef77d,1039,,,"[9.6, 38.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20329.0,David James,1.0,Goalkeeper,47,1,Arsenal,"['795bd91d-cb2d-4f2c-a19a-ee373347bffe', 'a93bf5a6-2ace-4318-897d-85376805ca74']",33,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:22:33.924,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,6.115114,,,,,,,,,,,,,,,,,,,,a93bf5a6-2ace-4318-897d-85376805ca74,1040,,,"[9.2, 38.8]",22,,,,,0.0086453175,,68.0,Drop Kick,,,,"[113.3, 39.7]",,3.0,High Pass,,104.10389,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,20329.0,David James,1.0,Goalkeeper,47,1,Arsenal,['5c8c60c7-fc1a-4d5e-be21-f504b220b630'],40,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:22:40.611,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5c8c60c7-fc1a-4d5e-be21-f504b220b630,1041,,,"[6.8, 40.4]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,47,1,Arsenal,['a93bf5a6-2ace-4318-897d-85376805ca74'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:46.726,2,Ball Recovery,
,,,,,,,"[8.2, 44.4]",,,,,,,,,,,,,,,,1.579887,,,,,,,,,,,,,,,,,,,,2281f60d-e3d9-461b-b0e7-4887102533e4,1042,,,"[6.8, 40.4]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,47,1,Arsenal,"['5c8c60c7-fc1a-4d5e-be21-f504b220b630', '740f9b5d-9615-4dec-b671-489768b8d3a0']",46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:46.726,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.868129,,,,,,,,,,,,,,,,,,,,740f9b5d-9615-4dec-b671-489768b8d3a0,1043,,,"[8.2, 44.4]",22,,,,,0.6095679,,69.0,Keeper Arm,,,,"[19.8, 52.5]",,1.0,Ground Pass,,14.148145,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,47,1,Arsenal,['82260eae-2b85-442a-8d9f-c264f2f59335'],48,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:48.306,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82260eae-2b85-442a-8d9f-c264f2f59335,1044,,,"[19.8, 52.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,['740f9b5d-9615-4dec-b671-489768b8d3a0'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:49.174,42,Ball Receipt*,
,,,,,,,"[21.6, 52.5]",,,,,,,,,,,,,,,,1.325777,,,,,,,,,,,,,,,,,,,,a1528e9f-cffa-4db5-9d61-21e2d58e75a3,1045,,,"[19.8, 52.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,"['82260eae-2b85-442a-8d9f-c264f2f59335', 'f6be67cf-d8ad-4c90-ada3-9c72f055dd11']",49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:49.174,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.585031,,,,,,,,,,,,,,,,,,,,f6be67cf-d8ad-4c90-ada3-9c72f055dd11,1046,,,"[21.6, 52.5]",22,,,,,-0.310762,,40.0,Right Foot,,,,"[35.3, 48.1]",,1.0,Ground Pass,,14.389232,,,,24972.0,Ray Parlour,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,47,1,Arsenal,['7ca56d3d-a449-4369-932a-a86095a1e7bb'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:50.500,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca56d3d-a449-4369-932a-a86095a1e7bb,1047,,,"[35.3, 48.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['f6be67cf-d8ad-4c90-ada3-9c72f055dd11'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:52.085,42,Ball Receipt*,
,,,,,,,"[35.7, 48.5]",,,,,,,,,,,,,,,,0.849264,,,,,,,,,,,,,,,,,,,,2928a6b8-8a99-41b0-9ce9-a95aac40a707,1048,,,"[35.3, 48.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,"['7ca56d3d-a449-4369-932a-a86095a1e7bb', 'b8d01cef-6949-4bf8-9876-846278575531']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:52.085,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.807746,,,,,,,,,,,,,,,,,,,,b8d01cef-6949-4bf8-9876-846278575531,1049,,,"[35.7, 48.5]",22,,,,,-1.1412562,,40.0,Right Foot,,,,"[42.8, 33.0]",,1.0,Ground Pass,,17.048754,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['9a5d8472-8073-48f9-9329-ad827aa55867'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:52.934,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a5d8472-8073-48f9-9329-ad827aa55867,1050,,,"[42.8, 33.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['b8d01cef-6949-4bf8-9876-846278575531'],54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:54.742,42,Ball Receipt*,
,,,,,,,"[46.8, 32.2]",,,,,,,,,,,,,,,,0.726963,,,,,,,,,,,,,,,,,,,,5917a51c-18a2-4e09-ac8c-9b56a0f71a32,1051,,,"[42.8, 33.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,"['2a1f7e6a-e144-4eb5-9823-429b50af9f59', '9a5d8472-8073-48f9-9329-ad827aa55867']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:54.742,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.820703,,,,,,,,,,,,,,,,,,,,2a1f7e6a-e144-4eb5-9823-429b50af9f59,1052,,,"[46.8, 32.2]",22,,,,,0.4154921,,40.0,Right Foot,,,,"[57.0, 36.7]",,1.0,Ground Pass,,11.148542,,,,15754.0,Fredrik Ljungberg,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['50b01152-1616-42ff-82e5-dc5d59b480c4'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:55.469,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b01152-1616-42ff-82e5-dc5d59b480c4,1053,,,"[57.0, 36.7]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,47,1,Arsenal,['2a1f7e6a-e144-4eb5-9823-429b50af9f59'],56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:56.290,42,Ball Receipt*,
,,,,,,,"[56.6, 35.1]",,,,,,,,,,,,,,,,0.656947,,,,,,,,,,,,,,,,,,,,077fb0c9-ca4d-4a1f-a838-d9cd2b22fa79,1054,,,"[57.0, 36.7]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,47,1,Arsenal,"['50b01152-1616-42ff-82e5-dc5d59b480c4', '70757903-795f-46e1-9433-cb4a2e54d6d1']",56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:56.290,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.515876,,,,,,,,,,,,,,,,,,,,70757903-795f-46e1-9433-cb4a2e54d6d1,1055,,,"[56.6, 35.1]",22,,,,,-2.0308979,,38.0,Left Foot,,,,"[51.0, 23.8]",,1.0,Ground Pass,,12.611503,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,47,1,Arsenal,['b28c2641-a32c-4331-984e-af551344ce77'],56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:56.947,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b28c2641-a32c-4331-984e-af551344ce77,1056,,,"[51.0, 23.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['70757903-795f-46e1-9433-cb4a2e54d6d1'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:58.462,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.347257,,,,,,,,,,,,,,,,,,,,ffef370d-d193-4047-90e0-adc195111608,1057,,,"[52.5, 22.7]",22,,,,,-0.3137826,,40.0,Right Foot,,,,"[67.6, 17.8]",,1.0,Ground Pass,,15.875137,,,,19312.0,Robert Pirès ,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['ea7b514c-11eb-4ba7-a1c0-13a5046a207e'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:58.462,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea7b514c-11eb-4ba7-a1c0-13a5046a207e,1058,,,"[67.6, 17.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,['ffef370d-d193-4047-90e0-adc195111608'],59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:59.810,42,Ball Receipt*,
,,,,,,,"[69.0, 17.4]",,,,,,,,,,,,,,,,0.377169,,,,,,,,,,,,,,,,,,,,24a077dc-b073-46e5-bb02-62961d467162,1059,,,"[67.6, 17.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,"['b1886ed0-3106-4698-8010-4956afcc0478', 'ea7b514c-11eb-4ba7-a1c0-13a5046a207e']",59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:59.810,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.886627,,,,,,,,,,,,,,,,,,,,b1886ed0-3106-4698-8010-4956afcc0478,1060,,,"[69.0, 17.4]",23,,,,,-1.1016843,,40.0,Right Foot,,,,"[76.4, 2.8]",,1.0,Ground Pass,,16.368261,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,['90bafcaf-2853-4909-be29-0571a6330461'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:00.187,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90bafcaf-2853-4909-be29-0571a6330461,1061,,,"[76.4, 2.8]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['b1886ed0-3106-4698-8010-4956afcc0478'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:01.074,42,Ball Receipt*,
,,,,,,,"[77.8, 3.1]",,,,,,,,,,,,,,,,1.10938,,,,,,,,,,,,,,,,,,,,35863968-d1f6-494f-8240-aeaabe875b12,1062,,,"[76.4, 2.8]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,"['90bafcaf-2853-4909-be29-0571a6330461', '9b94d56a-4fde-43c7-94e3-693cb49a14f3']",1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:01.074,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.918469,,,,,,,,,,,,,,,,,,,,9b94d56a-4fde-43c7-94e3-693cb49a14f3,1063,,,"[77.8, 3.1]",23,,,,,2.382737,,38.0,Left Foot,,,,"[66.2, 14.1]",,1.0,Ground Pass,,15.986244,,,,15042.0,Dennis Bergkamp,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['7b673c45-796e-402c-a23e-97371f47a756'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:02.183,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b673c45-796e-402c-a23e-97371f47a756,1064,,,"[66.2, 14.1]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,47,1,Arsenal,['9b94d56a-4fde-43c7-94e3-693cb49a14f3'],4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:04.101,42,Ball Receipt*,
,,,,,,,"[68.2, 21.6]",,,,,,,,,,,,,,,,1.725008,,,,,,,,,,,,,,,,,,,,c320b0d2-d870-4df9-a5d9-87722b3c617e,1065,,,"[66.2, 14.1]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,47,1,Arsenal,"['29d05766-3ec1-46b5-b1f2-45ee6eaba598', '7b673c45-796e-402c-a23e-97371f47a756']",4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:04.101,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.508862,,,,,,,,,,,,,,,,,,,,29d05766-3ec1-46b5-b1f2-45ee6eaba598,1066,,,"[68.2, 21.6]",23,,,,,1.7411715,,40.0,Right Foot,,,,"[65.0, 40.2]",,1.0,Ground Pass,,18.873262,,,,24972.0,Ray Parlour,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,47,1,Arsenal,['05e9df43-c831-40f3-bc46-f52f25f79d8b'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:05.826,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e9df43-c831-40f3-bc46-f52f25f79d8b,1067,,,"[65.0, 40.2]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['29d05766-3ec1-46b5-b1f2-45ee6eaba598'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:07.335,42,Ball Receipt*,
,,,,,,,"[65.2, 42.3]",,,,,,,,,,,,,,,,0.569919,,,,,,,,,,,,,,,,,,,,0a7ae7f1-aae0-404c-88b7-bc9086601322,1068,,,"[65.0, 40.2]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,"['05e9df43-c831-40f3-bc46-f52f25f79d8b', '2b1aa139-3680-4eda-b175-db1ca6e550c3']",7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:07.335,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.152641,,,,,,,,,,,,,,,,,,,,2b1aa139-3680-4eda-b175-db1ca6e550c3,1069,,,"[65.2, 42.3]",23,,,,,0.94343185,,40.0,Right Foot,,,,"[86.3, 71.4]",,2.0,Low Pass,,35.94468,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['374f8f2d-e1c1-4a10-b361-d6c145d93df1'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:07.905,30,Pass,
