ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,half_start_late_video_start,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,0.500342,,,,,,,,,,,,,,,,,,,646b3e36-5ad1-4075-a343-11d2428c4379,411,,,"[43.9, 7.1]",8,,,,,2.8305943,,38.0,Left Foot,,"[35.5, 9.8]",1.0,Ground Pass,,8.823265,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,66.0,Recovery,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,26,1,Arsenal,"['6a277f4a-525c-4530-95e5-ee4b62df4210', 'f66069b2-93a9-43a4-b9d8-bcb2be992e05']",39,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:39.845,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a277f4a-525c-4530-95e5-ee4b62df4210,412,,,"[35.5, 9.8]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,26,1,Arsenal,['646b3e36-5ad1-4075-a343-11d2428c4379'],40,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:40.345,42,Ball Receipt*,
,,,,"[35.5, 9.8]",,,,,,,,,,,,,,,,1.213194,,,,,,,,,,,,,,,,,,,1d16d7c3-8b25-4dd4-9f52-090f912292af,413,,,"[35.5, 9.8]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,26,1,Arsenal,"['6a277f4a-525c-4530-95e5-ee4b62df4210', 'c17f0fcf-47b2-49ac-bc74-05d1cbb37c5f']",40,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:40.345,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.398354,,,,,,,,,,,,,,,,,,,c17f0fcf-47b2-49ac-bc74-05d1cbb37c5f,414,,,"[35.5, 9.8]",8,,,,,1.8218771,,40.0,Right Foot,,"[27.6, 40.6]",1.0,Ground Pass,,31.797012,,,,38412.0,Kolo Habib Touré,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,26,1,Arsenal,['3f8251a3-47a5-43a1-8f47-934364b963cb'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:41.558,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f8251a3-47a5-43a1-8f47-934364b963cb,415,,,"[27.6, 40.6]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,26,1,Arsenal,['c17f0fcf-47b2-49ac-bc74-05d1cbb37c5f'],42,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:42.957,42,Ball Receipt*,
,,,,"[49.0, 52.0]",,,,,,,,,,,,,,,,4.410361,,,,,,,,,,,,,,,,,,,c4092327-1e83-4caa-afd4-0f964a229ed3,416,,,"[27.6, 40.6]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,26,1,Arsenal,"['0adc3709-2888-45ad-b8ba-051e26a5b4c6', '3f8251a3-47a5-43a1-8f47-934364b963cb']",42,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:42.957,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.067312,,,,,,,,,,,,,,,,,,,0adc3709-2888-45ad-b8ba-051e26a5b4c6,417,,,"[49.0, 52.0]",8,,,,,-0.49972537,,40.0,Right Foot,,"[67.5, 41.9]",1.0,Ground Pass,,21.077477,,,,15516.0,Thierry Henry,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,26,1,Arsenal,['4be25fe1-4b70-4742-a75e-be18f366e931'],47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:47.367,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be25fe1-4b70-4742-a75e-be18f366e931,418,,,"[67.5, 41.9]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,['0adc3709-2888-45ad-b8ba-051e26a5b4c6'],48,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:48.434,42,Ball Receipt*,
,,,,"[67.5, 41.9]",,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,,,b72ee626-8dc1-4f56-b4e4-5177d1da604a,419,,,"[67.5, 41.9]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,"['4be25fe1-4b70-4742-a75e-be18f366e931', '756a2d48-bff4-4bbd-950a-accbfa563d32']",48,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:48.434,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.083464,,,,,,,,,,,,,,,,,,,756a2d48-bff4-4bbd-950a-accbfa563d32,420,,,"[67.5, 41.9]",8,,,,,1.192925,,40.0,Right Foot,,"[77.9, 68.1]",2.0,Low Pass,,28.18865,True,9.0,Incomplete,23816.0,José Antonio Reyes Calderón,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,"['4b7fc674-017a-4cad-9582-ca8d850973d0', 'ecb77ff3-7cce-4c2a-a091-8aa5d3e76711']",48,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:48.474,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecb77ff3-7cce-4c2a-a091-8aa5d3e76711,421,,,"[77.9, 45.5]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,26,1,Arsenal,['756a2d48-bff4-4bbd-950a-accbfa563d32'],50,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:50.558,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.860066,,,,,,,,,,,,,,,,,,,4b7fc674-017a-4cad-9582-ca8d850973d0,422,,,"[42.2, 12.0]",8,,,,,0.61355615,,38.0,Left Foot,,"[49.3, 17.0]",1.0,Ground Pass,,8.683893,,9.0,Incomplete,40295.0,Stan Lazaridis,,,,,,66.0,Recovery,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,26,1,Arsenal,"['25f4f6ac-b591-45bc-a825-0ddce63c135f', '756a2d48-bff4-4bbd-950a-accbfa563d32', 'd845943b-99d2-4c58-88e3-e4d38cdaaac8']",50,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:50.558,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25f4f6ac-b591-45bc-a825-0ddce63c135f,423,,,"[49.3, 17.0]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,16.0,Left Midfield,26,1,Arsenal,['4b7fc674-017a-4cad-9582-ca8d850973d0'],51,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:08:51.418,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,d845943b-99d2-4c58-88e3-e4d38cdaaac8,424,4.0,Won,"[70.8, 63.1]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,['4b7fc674-017a-4cad-9582-ca8d850973d0'],51,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:51.418,10,Interception,
,,,,"[85.8, 44.3]",,,,,,,,,,,,,,,,2.525886,,,,,,,,,,,,,,,,,,,ba922566-a772-44bc-bb69-0d7192fc2417,425,,,"[70.8, 63.1]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,"['c027c2b9-3be9-4658-ab05-0bcfb6c1ab94', 'd845943b-99d2-4c58-88e3-e4d38cdaaac8']",51,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:51.418,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.903237,,,,,,,,,,,,,,,,,,,c027c2b9-3be9-4658-ab05-0bcfb6c1ab94,426,,,"[85.8, 44.3]",8,,,,,0.6452193,,38.0,Left Foot,,"[113.7, 65.3]",2.0,Low Pass,,34.92005,,,,15042.0,Dennis Bergkamp,,,108.0,Through Ball,True,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,26,1,Arsenal,['32d4edf7-e5e2-49db-80da-abb4ea85cd1e'],53,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:53.944,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d4edf7-e5e2-49db-80da-abb4ea85cd1e,427,,,"[113.7, 65.3]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,26,1,Arsenal,['c027c2b9-3be9-4658-ab05-0bcfb6c1ab94'],56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:56.847,42,Ball Receipt*,
,,,,"[113.0, 64.7]",,,,,,,,,,,,,,,,1.789011,,,,,,,,,,,,,,,,,,,2ed37262-43ae-4775-83d5-6cd6cbf8694c,428,,,"[113.7, 65.3]",8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,26,1,Arsenal,"['32d4edf7-e5e2-49db-80da-abb4ea85cd1e', 'a00edfcf-5626-4457-8643-92ac6343907d']",56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:56.847,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.823767,,,,,,,,,,,,,,,,,,,a00edfcf-5626-4457-8643-92ac6343907d,429,,,"[113.0, 64.7]",8,,,,,-2.2565258,,40.0,Right Foot,,"[100.4, 49.3]",3.0,High Pass,,19.89774,,9.0,Incomplete,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,26,1,Arsenal,['cc73e2ce-0325-44fd-bae7-dd33551c762c'],58,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:08:58.636,30,Pass,
,,,,,,,,,,,,,,,,,,,,1.091543,,,,,,,,,,,,,,,,,,,cc73e2ce-0325-44fd-bae7-dd33551c762c,430,,,"[19.7, 30.8]",9,,,,,-1.973451,,70.0,Other,,"[17.4, 25.4]",2.0,Low Pass,,5.8694124,,,,40295.0,Stan Lazaridis,,,,,,66.0,Recovery,1,1,Regular Play,40297.0,Stephen Clemence,15.0,Left Center Midfield,27,54,Birmingham City,"['2ebb5de0-cea1-4915-acc0-a73f51b9745c', 'a00edfcf-5626-4457-8643-92ac6343907d']",0,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:00.460,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ebb5de0-cea1-4915-acc0-a73f51b9745c,431,,,"[17.4, 25.4]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,16.0,Left Midfield,27,54,Birmingham City,['cc73e2ce-0325-44fd-bae7-dd33551c762c'],1,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:01.551,42,Ball Receipt*,
,,,,"[55.0, 60.4]",,,,,,,,,,,,,,,,5.749556,,,,,,,,,,,,,,,,,,,aac71d43-dc18-40b4-b68e-2dbf839f1fec,432,,,"[17.4, 25.4]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,16.0,Left Midfield,27,54,Birmingham City,"['2ebb5de0-cea1-4915-acc0-a73f51b9745c', '7a1eeabd-4c0d-4cde-9ce1-5816edbd99f2']",1,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:01.551,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.031355,,,,,,,,,,,,,,,,,,,7a1eeabd-4c0d-4cde-9ce1-5816edbd99f2,433,,,"[55.0, 60.4]",9,,,,,1.9428641,,38.0,Left Foot,,"[50.2, 72.7]",1.0,Ground Pass,,13.203408,,,,40290.0,Robbie Savage,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,16.0,Left Midfield,27,54,Birmingham City,['c9553890-b5d8-49e1-ae6f-1cb42d859768'],7,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:07.301,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9553890-b5d8-49e1-ae6f-1cb42d859768,434,,,"[50.2, 72.7]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,10.0,Center Defensive Midfield,27,54,Birmingham City,['7a1eeabd-4c0d-4cde-9ce1-5816edbd99f2'],8,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:08.332,42,Ball Receipt*,
,,,,"[50.2, 72.7]",,,,,,,,,,,,,,,,1.736295,,,,,,,,,,,,,,,,,,,1fd6a649-c8e7-4e6e-9e26-760c80e5e078,435,,,"[50.2, 72.7]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,10.0,Center Defensive Midfield,27,54,Birmingham City,"['8bea1d98-3055-4a1b-9f7a-09610d7669de', 'c9553890-b5d8-49e1-ae6f-1cb42d859768']",8,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:08.332,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.750033,,,,,,,,,,,,,,,,,,,8bea1d98-3055-4a1b-9f7a-09610d7669de,436,,,"[50.2, 72.7]",9,,,,,-2.0891445,,40.0,Right Foot,,"[42.5, 59.2]",1.0,Ground Pass,,15.541557,,,,40293.0,Damien Johnson,,,,,,,,1,1,Regular Play,40290.0,Robbie Savage,10.0,Center Defensive Midfield,27,54,Birmingham City,['1944e275-94f4-4206-b774-fe3333bdd9cf'],10,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:10.069,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944e275-94f4-4206-b774-fe3333bdd9cf,437,,,"[42.5, 59.2]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,27,54,Birmingham City,['8bea1d98-3055-4a1b-9f7a-09610d7669de'],11,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:11.819,42,Ball Receipt*,
,,,,"[48.4, 60.0]",,,,,,,,,,,,,,,,1.287188,,,,,,,,,,,,,,,,,,,db0cb299-4be0-4ec5-a415-9d0884d8dd76,438,,,"[42.5, 59.2]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,27,54,Birmingham City,"['1944e275-94f4-4206-b774-fe3333bdd9cf', '9740bb26-0d4c-4e81-a009-a2e214d4dc40']",11,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:11.819,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.600642,,,,,,,,,,,,,,,,,,,9740bb26-0d4c-4e81-a009-a2e214d4dc40,439,,,"[48.4, 60.0]",9,,,,,-2.2142975,,40.0,Right Foot,,"[37.9, 46.0]",1.0,Ground Pass,,17.5,,,,40296.0,Kenny Cunningham,,,,,,,,1,1,Regular Play,40293.0,Damien Johnson,12.0,Right Midfield,27,54,Birmingham City,['92135339-d4cc-4203-bad9-859d30783bbe'],13,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:13.106,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92135339-d4cc-4203-bad9-859d30783bbe,440,,,"[37.9, 46.0]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40296.0,Kenny Cunningham,2.0,Right Back,27,54,Birmingham City,['9740bb26-0d4c-4e81-a009-a2e214d4dc40'],14,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:14.706,42,Ball Receipt*,
,,,,"[36.5, 46.0]",,,,,,,,,,,,,,,,0.916091,,,,,,,,,,,,,,,,,,,bf98fe67-e504-47f2-9bb9-077a565b319f,441,,,"[37.9, 46.0]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40296.0,Kenny Cunningham,2.0,Right Back,27,54,Birmingham City,"['8424d94d-41ec-4a73-9b29-f110d9f9d423', '92135339-d4cc-4203-bad9-859d30783bbe']",14,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:14.706,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.112767,,,,,,,,,,,,,,,,,,,8424d94d-41ec-4a73-9b29-f110d9f9d423,442,,,"[36.5, 46.0]",9,,,,,-1.3909428,,40.0,Right Foot,,"[43.3, 8.6]",1.0,Ground Pass,,38.013157,,,,40298.0,Jamie Clapham,,,,,,,,1,1,Regular Play,40296.0,Kenny Cunningham,2.0,Right Back,27,54,Birmingham City,['2aa8fb80-e2fd-4c93-870b-0c3ea7f08098'],15,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:15.623,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aa8fb80-e2fd-4c93-870b-0c3ea7f08098,443,,,"[43.3, 8.6]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,27,54,Birmingham City,['8424d94d-41ec-4a73-9b29-f110d9f9d423'],17,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:17.735,42,Ball Receipt*,
,,,,"[42.7, 11.3]",,,,,,,,,,,,,,,,0.682101,,,,,,,,,,,,,,,,,,,5ecf6c60-b78d-44a2-94cc-eeb57ca4f4c4,444,,,"[43.3, 8.6]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,27,54,Birmingham City,"['2aa8fb80-e2fd-4c93-870b-0c3ea7f08098', '679cd35e-6b5b-4832-a41a-e63e707eabba']",17,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:17.735,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.38059,,,,,,,,,,,,,,,,,,,679cd35e-6b5b-4832-a41a-e63e707eabba,445,,,"[42.7, 11.3]",9,,,,,1.7883505,,38.0,Left Foot,,"[40.6, 20.8]",1.0,Ground Pass,,9.729337,,,,40300.0,Matthew Upson,,,,,,,,1,1,Regular Play,40298.0,Jamie Clapham,6.0,Left Back,27,54,Birmingham City,['8aaeca61-3c29-4ee2-891b-caae6f1881eb'],18,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:18.417,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aaeca61-3c29-4ee2-891b-caae6f1881eb,446,,,"[40.6, 20.8]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,27,54,Birmingham City,['679cd35e-6b5b-4832-a41a-e63e707eabba'],20,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:20.798,42,Ball Receipt*,
,,,,"[43.9, 16.4]",,,,,,,,,,,,,,,,3.912771,,,,,,,,,,,,,,,,,,,6283a955-8b87-4f04-b311-7d92c8473229,447,,,"[40.6, 20.8]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,27,54,Birmingham City,"['8aaeca61-3c29-4ee2-891b-caae6f1881eb', 'fe1d147b-2d38-4df2-b5e9-82be5466c850']",20,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:20.798,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.429411,,,,,,,,,,,,,,,,,,,fe1d147b-2d38-4df2-b5e9-82be5466c850,448,,,"[43.9, 16.4]",9,,,,,-0.08425305,,38.0,Left Foot,,"[96.0, 12.0]",3.0,High Pass,,52.285465,,,,40291.0,Clinton Morrison,,,,,,,,1,1,Regular Play,40300.0,Matthew Upson,5.0,Left Center Back,27,54,Birmingham City,['f5ef22f2-ff89-4767-9dad-f8a8f4adf55a'],24,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:24.711,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5ef22f2-ff89-4767-9dad-f8a8f4adf55a,449,,,"[96.0, 12.0]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40291.0,Clinton Morrison,23.0,Center Forward,27,54,Birmingham City,['fe1d147b-2d38-4df2-b5e9-82be5466c850'],27,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:27.140,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.496902,,,,,,,,,,,,,,,,,,,4114d738-c475-490c-9ebb-bc57282473f3,450,,,"[95.8, 12.0]",9,,,,,2.4179714,,37.0,Head,,"[85.5, 21.1]",3.0,High Pass,,13.74409,,,,40297.0,Stephen Clemence,,,,,,,,1,1,Regular Play,40291.0,Clinton Morrison,23.0,Center Forward,27,54,Birmingham City,['ad0650dc-fccc-45af-b4b0-fe6dccc339ed'],27,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:27.140,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0650dc-fccc-45af-b4b0-fe6dccc339ed,451,,,"[85.5, 21.1]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40297.0,Stephen Clemence,15.0,Left Center Midfield,27,54,Birmingham City,['4114d738-c475-490c-9ebb-bc57282473f3'],28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:28.637,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.640352,,,,,,,,,,,,,,,,,,,3b6a3625-90a9-4bcb-a70d-564cfebea4c3,452,,,"[85.5, 21.1]",9,,,,,-1.2490457,,37.0,Head,,"[92.2, 1.0]",2.0,Low Pass,,21.18726,,75.0,Out,40295.0,Stan Lazaridis,,,,,,,,1,1,Regular Play,40297.0,Stephen Clemence,15.0,Left Center Midfield,27,54,Birmingham City,['05abd8c4-ee8d-4290-a5e1-6ae5ac2164f3'],28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:28.655,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05abd8c4-ee8d-4290-a5e1-6ae5ac2164f3,453,,,"[86.1, 9.7]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40295.0,Stan Lazaridis,16.0,Left Midfield,27,54,Birmingham City,['3b6a3625-90a9-4bcb-a70d-564cfebea4c3'],30,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:09:30.296,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,3.225238,,,,,,,,,,,,,,,,,,,06375199-267b-432e-84ec-106fdd241a4d,454,,,"[23.8, 80.0]",9,,,,,-1.6052654,,,,,"[22.6, 45.2]",3.0,High Pass,,34.820683,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,28,1,Arsenal,['a9c2fd6f-c6be-41a3-a7b7-b514cc6d20ea'],38,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:38.510,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c2fd6f-c6be-41a3-a7b7-b514cc6d20ea,455,,,"[22.6, 45.2]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,28,1,Arsenal,['06375199-267b-432e-84ec-106fdd241a4d'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.736,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,2.162161,,,,,,,,,,,,,,,,,,,bace1373-597b-4533-9010-4e968338870f,456,,,"[22.6, 45.5]",9,,,,,-1.2160907,,40.0,Right Foot,,"[34.6, 13.1]",2.0,Low Pass,,34.55083,,,,12529.0,Ashley Cole,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,28,1,Arsenal,['ec4afb9b-1fe9-43c3-90ea-b14ae03b8925'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:41.736,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec4afb9b-1fe9-43c3-90ea-b14ae03b8925,457,,,"[34.6, 13.1]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,28,1,Arsenal,['bace1373-597b-4533-9010-4e968338870f'],43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:43.898,42,Ball Receipt*,
,,,,"[40.9, 9.3]",,,,,,,,,,,,,,,,2.249248,,,,,,,,,,,,,,,,,,,d622e146-030f-4700-855d-55a0cd290712,458,,,"[34.6, 13.1]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,28,1,Arsenal,"['3d62e2b0-ae07-4a82-affa-2d94dc625ecc', 'ec4afb9b-1fe9-43c3-90ea-b14ae03b8925']",43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:09:43.898,43,Carry,
