50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.548715,,,,,,,,,,,,,,,,,,,,3a83eda0-69fb-4b7c-ae1d-8e72693e3dc0,955,,,"[63.4, 35.6]",21,,,,,0.5214344,,40.0,Right Foot,,,"[77.5, 43.7]",,1.0,Ground Pass,,16.260996,,,,,,24766.0,Dwight Yorke,,,,,,,,,1,1,Regular Play,40354.0,Lucas Neill,16.0,Left Midfield,55,98,Blackburn Rovers,['22f8c0f5-c9bb-4531-87b9-b516edede678'],55,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:55.364,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22f8c0f5-c9bb-4531-87b9-b516edede678,956,,,"[77.5, 43.7]",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24766.0,Dwight Yorke,24.0,Left Center Forward,55,98,Blackburn Rovers,['3a83eda0-69fb-4b7c-ae1d-8e72693e3dc0'],56,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:56.913,42,Ball Receipt*,
,,,,,,,,,,"[74.1, 46.0]",,,,,,,,,,,,,,,,,1.152122,,,,,,,,,,,,,,,,,,,,89516c32-ad52-4538-a0c1-25079740120f,957,,,"[77.5, 43.7]",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24766.0,Dwight Yorke,24.0,Left Center Forward,55,98,Blackburn Rovers,"['22f8c0f5-c9bb-4531-87b9-b516edede678', 'b25f3846-f9b8-4bae-8866-4bd19a7c9e81']",56,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:56.913,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065624,,,,,,,,,,,,,,,,,,,,b25f3846-f9b8-4bae-8866-4bd19a7c9e81,958,,,"[74.1, 46.0]",21,,,,,1.4985539,,40.0,Right Foot,,,"[76.3, 76.4]",,2.0,Low Pass,,30.479502,,,,,,40357.0,Brett Emerton,,,,,,,,,1,1,Regular Play,24766.0,Dwight Yorke,24.0,Left Center Forward,55,98,Blackburn Rovers,['13d517d0-00b5-4535-ad1e-6372499d963c'],58,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:58.065,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13d517d0-00b5-4535-ad1e-6372499d963c,959,,,"[76.3, 76.4]",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40357.0,Brett Emerton,12.0,Right Midfield,55,98,Blackburn Rovers,['b25f3846-f9b8-4bae-8866-4bd19a7c9e81'],59,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:59.130,42,Ball Receipt*,
,,,,,,,,,,"[89.5, 73.2]",,,,,,,,,,,,,,,,,4.46482,,,,,,,,,,,,,,,,,,,,4dce577a-7fa2-4fce-9b9a-0edb37500e7e,960,,,"[76.3, 76.4]",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40357.0,Brett Emerton,12.0,Right Midfield,55,98,Blackburn Rovers,"['05ffe4a0-8def-4793-ae5b-c9b84c862d34', '13d517d0-00b5-4535-ad1e-6372499d963c']",59,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:21:59.130,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65286,,,,,,,,,,,,,,,,,,,,05ffe4a0-8def-4793-ae5b-c9b84c862d34,961,,,"[89.5, 73.2]",22,,,,,-1.0596462,,40.0,Right Foot,,,"[102.4, 50.2]",,3.0,High Pass,,26.370628,,,9.0,Incomplete,,,,,,,,,,,,1,1,Regular Play,40357.0,Brett Emerton,12.0,Right Midfield,55,98,Blackburn Rovers,['898f85c3-8f08-40b6-a3e0-8833e138b4ff'],3,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:03.595,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.905644,,,,,,,,,,,,,,,,,,,,898f85c3-8f08-40b6-a3e0-8833e138b4ff,962,,,"[17.7, 29.9]",22,,,,,1.7984517,,37.0,Head,,,"[9.8, 64.0]",,3.0,High Pass,,35.003143,,,,,,38412.0,Kolo Habib Touré,,,,,,,66.0,Recovery,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,56,1,Arsenal,"['05ffe4a0-8def-4793-ae5b-c9b84c862d34', '3c529c04-7685-4336-bf01-78802caadc4b']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:04.248,30,Pass,
,,,,,,,,,,,,,,,,,,True,,,,,,,,,2.699231,,,,,,,,,,,,,,,,,,,,306a4267-fa82-4fc9-bfa3-7e2d45104d43,963,,,"[109.3, 20.7]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9003.0,Paul Gallagher,22.0,Right Center Forward,56,1,Arsenal,"['368996f2-9454-4962-b901-60f6ef88111d', '3c529c04-7685-4336-bf01-78802caadc4b', 'e517aa93-4ca6-43b4-b402-9cbd2ca0ec6d']",8,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:08.430,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c529c04-7685-4336-bf01-78802caadc4b,964,,,"[9.8, 64.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,56,1,Arsenal,"['306a4267-fa82-4fc9-bfa3-7e2d45104d43', '898f85c3-8f08-40b6-a3e0-8833e138b4ff']",9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:09.154,42,Ball Receipt*,True
,,,,,,,,,,"[8.2, 70.9]",,,,,,,,,,,,,,,,,1.483847,,,,,,,,,,,,,,,,,,,,368996f2-9454-4962-b901-60f6ef88111d,965,,,"[9.8, 64.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,56,1,Arsenal,"['306a4267-fa82-4fc9-bfa3-7e2d45104d43', '3c529c04-7685-4336-bf01-78802caadc4b', 'e517aa93-4ca6-43b4-b402-9cbd2ca0ec6d']",9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:09.154,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828971,,,,,,,,,,,,,,,,,,,,e517aa93-4ca6-43b4-b402-9cbd2ca0ec6d,966,,,"[8.2, 70.9]",22,,,,,-1.8205711,,38.0,Left Foot,,,"[3.2, 51.3]",,1.0,Ground Pass,,20.227703,,,,,,20015.0,Jens Lehmann,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,56,1,Arsenal,"['05de2496-665e-4177-8cea-f534bc4421d1', '306a4267-fa82-4fc9-bfa3-7e2d45104d43']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:10.638,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05de2496-665e-4177-8cea-f534bc4421d1,967,,,"[3.2, 51.3]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,56,1,Arsenal,['e517aa93-4ca6-43b4-b402-9cbd2ca0ec6d'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:12.467,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.907541,,,,,,,,,,,,,,,,,,,,337efdfa-a503-4759-8068-a67fe2a03c6b,968,,,"[3.2, 51.3]",22,,,,,-0.05943089,,40.0,Right Foot,,,"[55.3, 48.2]",,3.0,High Pass,,52.192146,,,,,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,56,1,Arsenal,['1b2c2ef5-080c-4b9a-bd15-b5a5bb8c8f13'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:12.467,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2c2ef5-080c-4b9a-bd15-b5a5bb8c8f13,969,,,"[55.3, 48.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,56,1,Arsenal,['337efdfa-a503-4759-8068-a67fe2a03c6b'],14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:14.374,42,Ball Receipt*,
,,,,,,,,,,"[55.3, 48.2]",,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,97f2e305-6092-4908-8224-d5e8689042a6,970,,,"[55.3, 48.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,56,1,Arsenal,"['1b2c2ef5-080c-4b9a-bd15-b5a5bb8c8f13', 'cdab5481-ee82-4419-81c9-298021529349']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:14.374,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,24.0,Handball,,,,,,,,,,,,,,cdab5481-ee82-4419-81c9-298021529349,971,,,"[55.3, 48.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,56,1,Arsenal,,14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:14.414,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089237,,,,,,,,,,,,,,,,,,,,c6a96d1e-b827-48fd-92c2-598fbac34ac8,972,,,"[53.3, 33.3]",22,,,,,-0.9254155,,40.0,Right Foot,,,"[59.7, 24.8]",,1.0,Ground Pass,,10.640018,,,,,,40353.0,Vratislav Greško,,,,,,,62.0,Free Kick,1,3,From Free Kick,40355.0,Andy Todd,3.0,Right Center Back,57,98,Blackburn Rovers,['466bf5f1-3819-479b-8f4c-60361cfd2d74'],17,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:17.092,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466bf5f1-3819-479b-8f4c-60361cfd2d74,973,,,"[59.7, 24.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40353.0,Vratislav Greško,6.0,Left Back,57,98,Blackburn Rovers,['c6a96d1e-b827-48fd-92c2-598fbac34ac8'],18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:18.181,42,Ball Receipt*,
,,,,,,,,,,"[60.0, 20.2]",,,,,,,,,,,,,,,,,0.579815,,,,,,,,,,,,,,,,,,,,d57dd104-f35f-4e8f-b51a-17cd3d76e312,974,,,"[59.7, 24.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40353.0,Vratislav Greško,6.0,Left Back,57,98,Blackburn Rovers,"['466bf5f1-3819-479b-8f4c-60361cfd2d74', '563cdff6-25a3-411e-b669-cb525afb6500']",18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:18.181,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955341,,,,,,,,,,,,,,,,,,,,563cdff6-25a3-411e-b669-cb525afb6500,975,,,"[60.0, 20.2]",22,,,,,0.90602183,,38.0,Left Foot,,,"[65.8, 27.6]",,1.0,Ground Pass,,9.402127,,,,,,15095.0,Tugay Kerimoğlu,,,,,,,,,1,3,From Free Kick,40353.0,Vratislav Greško,6.0,Left Back,57,98,Blackburn Rovers,['c949bb6d-1794-4c8f-b860-b5e25456a888'],18,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:18.761,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c949bb6d-1794-4c8f-b860-b5e25456a888,976,,,"[65.8, 27.6]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15095.0,Tugay Kerimoğlu,13.0,Right Center Midfield,57,98,Blackburn Rovers,['563cdff6-25a3-411e-b669-cb525afb6500'],19,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:19.717,42,Ball Receipt*,
,,,,,,,,,,"[74.1, 33.8]",,,,,,,,,,,,,,,,,3.31246,,,,,,,,,,,,,,,,,,,,a1718fdc-c478-4495-97e3-c4a5b38b18a1,977,,,"[65.8, 27.6]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15095.0,Tugay Kerimoğlu,13.0,Right Center Midfield,57,98,Blackburn Rovers,"['7ef2b52a-78e9-4916-bfdf-4f50710d8077', 'c949bb6d-1794-4c8f-b860-b5e25456a888']",19,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:19.717,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.434935,,,,,,,,,,,,,,,,,,,,7ef2b52a-78e9-4916-bfdf-4f50710d8077,978,,,"[74.1, 33.8]",22,,,,,-0.76159316,,40.0,Right Foot,,,"[99.9, 9.2]",,3.0,High Pass,,35.64828,,,,,,40354.0,Lucas Neill,,,,,,,,,1,3,From Free Kick,15095.0,Tugay Kerimoğlu,13.0,Right Center Midfield,57,98,Blackburn Rovers,['17c23ed4-1821-4730-8cc4-456a3a8e2035'],23,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:23.029,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17c23ed4-1821-4730-8cc4-456a3a8e2035,979,,,"[99.9, 9.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40354.0,Lucas Neill,16.0,Left Midfield,57,98,Blackburn Rovers,['7ef2b52a-78e9-4916-bfdf-4f50710d8077'],25,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:25.464,42,Ball Receipt*,
,,,,,,,,,,"[99.2, 8.7]",,,,,,,,,,,,,,,,,1.045343,,,,,,,,,,,,,,,,,,,,9636d3e5-4b77-4350-9317-6c2f1bc61e50,980,,,"[99.9, 9.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40354.0,Lucas Neill,16.0,Left Midfield,57,98,Blackburn Rovers,"['0697a828-9010-4411-b770-6d47f7f90920', '17c23ed4-1821-4730-8cc4-456a3a8e2035']",25,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:25.464,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164214,,,,,,,,,,,,,,,,,,,,0697a828-9010-4411-b770-6d47f7f90920,981,,,"[99.2, 8.7]",22,,,,,1.3454413,,38.0,Left Foot,True,,"[105.0, 34.0]",,2.0,Low Pass,,25.95631,,,9.0,Incomplete,,,,,,,,,,,,1,3,From Free Kick,40354.0,Lucas Neill,16.0,Left Midfield,57,98,Blackburn Rovers,['fce4d8d6-ffb2-4041-a9d2-74d2a96d9be2'],26,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:26.509,30,Pass,
,,,,,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,fce4d8d6-ffb2-4041-a9d2-74d2a96d9be2,982,,,"[15.1, 46.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,57,98,Blackburn Rovers,['0697a828-9010-4411-b770-6d47f7f90920'],27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:27.674,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2ff7367d-09ea-48bb-aa95-73a515e1ade6,983,,,"[71.7, 52.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,,31,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:31.851,2,Ball Recovery,
,,,,,,,,,,"[84.2, 55.0]",,,,,,,,,,,,,,,,,3.092919,,,,,,,,,,,,,,,,,,,,8b4f7833-09c9-44c2-ba8c-288e153f5e6d,984,,,"[71.7, 52.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,"['2ff7367d-09ea-48bb-aa95-73a515e1ade6', '5b930069-4afa-4d4d-9aac-f317c8d2a944']",31,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:31.851,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.273147,,,,,,,,,,,,,,,,,,,,5b930069-4afa-4d4d-9aac-f317c8d2a944,985,,,"[84.2, 55.0]",22,,,,,1.4551852,,38.0,Left Foot,,,"[86.0, 70.5]",,1.0,Ground Pass,,15.604166,,,,,,40357.0,Brett Emerton,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,['c3f58d62-48aa-4b2c-90ad-20e04bd38d43'],34,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:34.944,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f58d62-48aa-4b2c-90ad-20e04bd38d43,986,,,"[86.0, 70.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40357.0,Brett Emerton,12.0,Right Midfield,57,98,Blackburn Rovers,['5b930069-4afa-4d4d-9aac-f317c8d2a944'],36,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:36.217,42,Ball Receipt*,
,,,,,,,,,,"[86.2, 72.6]",,,,,,,,,,,,,,,,,0.483448,,,,,,,,,,,,,,,,,,,,324e9b59-1615-4604-9686-8684a256db21,987,,,"[86.0, 70.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40357.0,Brett Emerton,12.0,Right Midfield,57,98,Blackburn Rovers,"['c3f58d62-48aa-4b2c-90ad-20e04bd38d43', 'cfb9ad46-892e-4532-91c0-ae764d1a0865']",36,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:36.217,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.430664,,,,,,,,,,,,,,,,,,,,cfb9ad46-892e-4532-91c0-ae764d1a0865,988,,,"[86.2, 72.6]",22,,,,,0.14073019,,40.0,Right Foot,,,"[110.2, 76.0]",,1.0,Ground Pass,,24.239637,,,,,,15272.0,Markus Babbel,,,,,,,,,1,3,From Free Kick,40357.0,Brett Emerton,12.0,Right Midfield,57,98,Blackburn Rovers,['fc7bb551-c524-4aca-a355-b5870831332a'],36,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:36.701,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.874209,,,,,,,,,,,,,,,,,,,,7cbe8a53-6846-4d27-b5c3-41e96311f715,989,,,"[14.5, 15.4]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,57,98,Blackburn Rovers,"['649e6219-1f21-4e09-835c-eb211265ae7b', 'fc7bb551-c524-4aca-a355-b5870831332a']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:38.243,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7bb551-c524-4aca-a355-b5870831332a,990,,,"[110.2, 76.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,"['7cbe8a53-6846-4d27-b5c3-41e96311f715', 'cfb9ad46-892e-4532-91c0-ae764d1a0865']",39,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:39.131,42,Ball Receipt*,True
,,,,,,,,,,"[110.3, 75.1]",,,,,,,,,,,,,,,,,1.277027,,,,,,,,,,,,,,,,,,,,649e6219-1f21-4e09-835c-eb211265ae7b,991,,,"[110.2, 76.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,"['7012f2ba-62c6-4416-86bb-81c421a681cb', '7cbe8a53-6846-4d27-b5c3-41e96311f715', '83b28dc7-e50d-4dbc-ae71-b897fbb07d3c', 'fc7bb551-c524-4aca-a355-b5870831332a']",39,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:39.131,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,7012f2ba-62c6-4416-86bb-81c421a681cb,992,,,"[9.8, 5.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,57,98,Blackburn Rovers,"['649e6219-1f21-4e09-835c-eb211265ae7b', '83b28dc7-e50d-4dbc-ae71-b897fbb07d3c']",40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:40.408,39,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,0.0,,,,,,,,,,,,,,,,,,,,83b28dc7-e50d-4dbc-ae71-b897fbb07d3c,993,,,"[110.3, 75.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,['7012f2ba-62c6-4416-86bb-81c421a681cb'],40,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:40.408,14,Dribble,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97757,,,,,,,,,,,,,,,,,,,,91efc9ad-597e-4790-80e0-142def32e982,994,,,"[13.1, 17.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,57,98,Blackburn Rovers,['5a868b71-153e-4310-ad17-cf7e107b4c49'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:41.204,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.294347,,,,,,,,,,,,,,,,,,,,5a868b71-153e-4310-ad17-cf7e107b4c49,995,,,"[113.9, 65.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15272.0,Markus Babbel,2.0,Right Back,57,98,Blackburn Rovers,"['91efc9ad-597e-4790-80e0-142def32e982', 'cc69d2f9-110f-4e9a-9790-66ec4a11f115', 'e2eb3098-6fa5-44f8-8de2-28dea4d1e3cd']",41,,,,,,,,,,,,,,,,,,,,,,,98,Blackburn Rovers,00:22:41.421,17,Pressure,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,cc69d2f9-110f-4e9a-9790-66ec4a11f115,996,,,"[3.9, 18.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,58,1,Arsenal,['5a868b71-153e-4310-ad17-cf7e107b4c49'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:42.482,2,Ball Recovery,True
,,,,,,,,,,"[2.3, 17.7]",,,,,,,,,,,,,,,,,1.589732,,,,,,,,,,,,,,,,,,,,e2eb3098-6fa5-44f8-8de2-28dea4d1e3cd,997,,,"[3.9, 18.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,58,1,Arsenal,"['5a868b71-153e-4310-ad17-cf7e107b4c49', 'cc69d2f9-110f-4e9a-9790-66ec4a11f115', 'd9864f46-735b-478d-a676-be13e814d57a']",42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:42.482,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.510317,,,,,,,,,,,,,,,,,,,,d9864f46-735b-478d-a676-be13e814d57a,998,,,"[2.3, 17.7]",22,,,,,-0.22109613,,38.0,Left Foot,,,"[24.1, 12.8]",,1.0,Ground Pass,,22.343903,,,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,58,1,Arsenal,['38b20f95-2de2-4196-8f16-1f4918abb8e4'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:44.072,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b20f95-2de2-4196-8f16-1f4918abb8e4,999,,,"[24.1, 12.8]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,58,1,Arsenal,['d9864f46-735b-478d-a676-be13e814d57a'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:45.582,42,Ball Receipt*,
