ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,8020cbd4-851d-403d-953f-1a332e216878,766,,,"[91.5, 17.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,38,1,Arsenal,,41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:41.063,2,Ball Recovery,
,,,"[100.8, 26.4]",,,,,,,,,,,,,,1.802754,,,,,,,,,,,,,,,,,5a556cab-5e0e-4905-821b-5cbfc85dc6c8,767,,,"[91.5, 17.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,38,1,Arsenal,"['20bc2597-a03a-47ad-887f-f4c2c2106d15', '5f936567-83a1-471d-b3cf-2c1dd587df2b', '8020cbd4-851d-403d-953f-1a332e216878']",41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:41.063,43,Carry,True
,,,,,,,,,,,,,,,,,0.429152,,,,,,,,,,,,,,,,,20bc2597-a03a-47ad-887f-f4c2c2106d15,768,,,"[15.0, 57.1]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40416.0,Luke Young,2.0,Right Back,38,1,Arsenal,"['5a556cab-5e0e-4905-821b-5cbfc85dc6c8', '5f936567-83a1-471d-b3cf-2c1dd587df2b']",42,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:42.558,17,Pressure,
,,,,,,,,,,,,,,,,,0.132561,,,,,,,,,,,,,,,,,5f936567-83a1-471d-b3cf-2c1dd587df2b,769,,,"[100.8, 26.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,38,1,Arsenal,"['20bc2597-a03a-47ad-887f-f4c2c2106d15', 'd8abda15-5b76-4046-abf3-c0eccb82f318', 'e0c87f51-5a5e-48ae-b828-bd619eb9a3ff']",42,,40.0,Right Foot,"[104.2, 29.2]",,"[{'location': [118.7, 39.5], 'player': {'id': 40378, 'name': 'Dean Kiely'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 29.2], 'player': {'id': 40376, 'name': 'Graham Stuart'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.2, 19.0], 'player': {'id': 13808, 'name': 'Radostin Kishishev'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.0, 20.3], 'player': {'id': 40416, 'name': 'Luke Young'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 29.1], 'player': {'id': 40380, 'name': 'Mark Fish'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 32.0], 'player': {'id': 40417, 'name': 'Jonathan Fortune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 46.8], 'player': {'id': 40377, 'name': 'Hermann Hreidarsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 52.7], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.5, 25.5], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,96.0,Blocked,,0.03697277,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:15:42.865,16,Shot,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,e0c87f51-5a5e-48ae-b828-bd619eb9a3ff,770,,,"[15.9, 50.9]",15,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40380.0,Mark Fish,3.0,Right Center Back,38,1,Arsenal,['5f936567-83a1-471d-b3cf-2c1dd587df2b'],42,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:42.998,6,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[1.4, 40.6]",,,44.0,Set,,,,,32.0,Shot Faced,d8abda15-5b76-4046-abf3-c0eccb82f318,771,,,"[1.4, 40.6]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40378.0,Dean Kiely,1.0,Goalkeeper,38,1,Arsenal,['5f936567-83a1-471d-b3cf-2c1dd587df2b'],43,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:15:43.038,23,Goal Keeper,
,,,,,,,,,,,,,,,,,1.281105,,,,,,,,,,,,,,,,,3abbf96e-721a-459e-97aa-85b1acbeac27,772,,,"[120.0, 80.0]",16,,,,,-1.6521382,,40.0,Right Foot,,,"[117.0, 43.2]",,3.0,High Pass,,36.92208,,,9.0,Incomplete,True,,,,,105.0,Outswinging,,61.0,Corner,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,39,1,Arsenal,['3d48bbcd-18f3-4f95-969a-e2ab5e550f4a'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:18.491,30,Pass,
,,,,,37.0,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3d48bbcd-18f3-4f95-969a-e2ab5e550f4a,773,,,"[3.1, 36.9]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40377.0,Hermann Hreidarsson,6.0,Left Back,39,1,Arsenal,['3abbf96e-721a-459e-97aa-85b1acbeac27'],19,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:19.772,9,Clearance,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,a7084515-9cf8-413b-bc4e-97c1951694ff,774,,,"[100.0, 40.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,39,1,Arsenal,,21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:21.279,2,Ball Recovery,
,,,,,,,,,,,,,,,,,0.714437,,,,,,,,,,,,,,,,,90723884-5c1b-4fe2-87c9-1315d8372356,775,,,"[100.2, 40.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,39,1,Arsenal,"['a437986a-d058-4f89-a46c-1838bd11bb9b', 'c5c6d118-f33e-48ec-bd86-2d99a2d479fd']",21,,40.0,Right Foot,"[113.9, 38.2]",True,"[{'location': [118.8, 39.1], 'player': {'id': 40378, 'name': 'Dean Kiely'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 51.0], 'player': {'id': 40375, 'name': 'Paolo Di Canio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.8, 39.9], 'player': {'id': 20153, 'name': 'Claus Jensen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.9, 38.0], 'player': {'id': 40418, 'name': 'Carlton Cole Okirie'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.5, 41.5], 'player': {'id': 40380, 'name': 'Mark Fish'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 38.5], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.9, 46.2], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 34.0], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.4, 32.6], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.3, 34.9], 'player': {'id': 13808, 'name': 'Radostin Kishishev'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 35.4], 'player': {'id': 40376, 'name': 'Graham Stuart'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.5, 39.1], 'player': {'id': 40379, 'name': 'Matt Holland'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.9, 27.7], 'player': {'id': 40416, 'name': 'Luke Young'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 34.9], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.9, 35.3], 'player': {'id': 40377, 'name': 'Hermann Hreidarsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,96.0,Blocked,,0.030468816,91.0,Half Volley,87.0,Open Play,,,,,,,1,Arsenal,00:16:21.282,16,Shot,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,c5c6d118-f33e-48ec-bd86-2d99a2d479fd,776,,,"[6.2, 41.9]",16,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40418.0,Carlton Cole Okirie,22.0,Right Center Forward,39,1,Arsenal,['90723884-5c1b-4fe2-87c9-1315d8372356'],21,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:21.996,6,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,"[1.3, 41.0]",,,44.0,Set,,,,,32.0,Shot Faced,a437986a-d058-4f89-a46c-1838bd11bb9b,777,,,"[1.3, 41.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40378.0,Dean Kiely,1.0,Goalkeeper,39,1,Arsenal,['90723884-5c1b-4fe2-87c9-1315d8372356'],22,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:22.047,23,Goal Keeper,
,,,,,,,,,,,,,,,,,0.844112,,,,,,,,,,,,,,,,,c1416aa3-e53e-49a6-9084-09b7331cd4f3,778,,,"[110.2, 0.1]",16,,,,,1.9146022,,,,,,"[107.3, 8.2]",,3.0,High Pass,,8.603488,,,,,,15754.0,Fredrik Ljungberg,,,,,,67.0,Throw-in,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,40,1,Arsenal,['ee8934f2-04c6-4866-a408-a31e50c8a558'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:41.759,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8934f2-04c6-4866-a408-a31e50c8a558,779,,,"[107.3, 8.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,40,1,Arsenal,['c1416aa3-e53e-49a6-9084-09b7331cd4f3'],42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.604,42,Ball Receipt*,
,,,"[110.5, 9.4]",,,,,,,,,,,,,,0.118009,,,,,,,,,,,,,,,,,b05de9ec-7a20-479c-8d9a-e847d2692c32,780,,,"[107.3, 8.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,40,1,Arsenal,"['d239cc71-497b-4f13-804f-8da7230034f6', 'ee8934f2-04c6-4866-a408-a31e50c8a558']",42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.604,43,Carry,
,,,,,,,,,,,,,,,,,0.45021,,,,,,,,,,,,,,,,,d239cc71-497b-4f13-804f-8da7230034f6,781,,,"[110.5, 9.4]",16,,,,,-2.6779451,,40.0,Right Foot,,,"[102.7, 5.5]",,2.0,Low Pass,,8.720665,,,,,,19312.0,Robert Pirès ,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,40,1,Arsenal,['dfd5c508-54db-4e0f-9567-65b278aeb348'],42,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.722,30,Pass,
,,,,,,,,,,,,,,,,,0.329763,,,,,,,,,,,,,,,,,6878c8b2-7579-4e9b-9618-5e83f54834f5,782,,,"[16.2, 72.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40418.0,Carlton Cole Okirie,22.0,Right Center Forward,40,1,Arsenal,"['628e09fd-8dbe-4a35-8cfc-07fa6156f53f', 'dfd5c508-54db-4e0f-9567-65b278aeb348']",43,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:43.013,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd5c508-54db-4e0f-9567-65b278aeb348,783,,,"[102.7, 5.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,40,1,Arsenal,"['6878c8b2-7579-4e9b-9618-5e83f54834f5', 'd239cc71-497b-4f13-804f-8da7230034f6']",43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:43.172,42,Ball Receipt*,True
,,,"[99.1, 6.3]",,,,,,,,,,,,,,1.908557,,,,,,,,,,,,,,,,,628e09fd-8dbe-4a35-8cfc-07fa6156f53f,784,,,"[102.7, 5.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,40,1,Arsenal,"['4c84e0db-58d1-463f-beb4-08f7d2c56777', '6878c8b2-7579-4e9b-9618-5e83f54834f5', 'dfd5c508-54db-4e0f-9567-65b278aeb348']",43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:43.172,43,Carry,True
,,,,,,,,,,,,,,,,,1.400716,,,,,,,,,,,,,,,,,4c84e0db-58d1-463f-beb4-08f7d2c56777,785,,,"[99.1, 6.3]",16,,,,,3.1296885,,40.0,Right Foot,,,"[82.3, 6.5]",,1.0,Ground Pass,,16.801191,,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,40,1,Arsenal,['aeec0862-18e8-4fb8-aaef-fd3dbbbf1ba8'],45,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:45.080,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeec0862-18e8-4fb8-aaef-fd3dbbbf1ba8,786,,,"[82.3, 6.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,['4c84e0db-58d1-463f-beb4-08f7d2c56777'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:46.481,42,Ball Receipt*,
,,,"[82.3, 6.5]",,,,,,,,,,,,,,0.776595,,,,,,,,,,,,,,,,,7c5b6e8f-200d-469f-8a8a-b68290c0f33a,787,,,"[82.3, 6.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,"['2ccf87f1-fbca-442b-a39e-8f3ae1639de2', 'aeec0862-18e8-4fb8-aaef-fd3dbbbf1ba8']",46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:46.481,43,Carry,
,,,,,,,,,,,,,,,,,2.01287,,,,,,,,,,,,,,,,,2ccf87f1-fbca-442b-a39e-8f3ae1639de2,788,,,"[82.3, 6.5]",16,,,,,2.1167817,,38.0,Left Foot,,,"[63.1, 38.1]",,1.0,Ground Pass,,36.975666,,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,['49d2fd88-9b31-43e2-86cc-d90347c732ed'],47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:47.258,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d2fd88-9b31-43e2-86cc-d90347c732ed,789,,,"[63.1, 38.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,40,1,Arsenal,['2ccf87f1-fbca-442b-a39e-8f3ae1639de2'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:49.271,42,Ball Receipt*,
,,,"[63.1, 39.3]",,,,,,,,,,,,,,1.169078,,,,,,,,,,,,,,,,,7837d734-bd28-425d-aec8-9ecebec9b82e,790,,,"[63.1, 38.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,40,1,Arsenal,"['12faf9b7-5bba-4176-99ab-946ac1801f88', '49d2fd88-9b31-43e2-86cc-d90347c732ed']",49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:49.271,43,Carry,
,,,,,,,,,,,,,,,,,1.288655,,,,,,,,,,,,,,,,,12faf9b7-5bba-4176-99ab-946ac1801f88,791,,,"[63.1, 39.3]",16,,,,,1.2150233,,40.0,Right Foot,,,"[69.9, 57.6]",,1.0,Ground Pass,,19.52255,,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,40,1,Arsenal,['f65132fd-3ca6-4649-b5e2-ec3698a6ce94'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:50.440,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f65132fd-3ca6-4649-b5e2-ec3698a6ce94,792,,,"[69.9, 57.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,40,1,Arsenal,['12faf9b7-5bba-4176-99ab-946ac1801f88'],51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:51.728,42,Ball Receipt*,
,,,"[69.9, 57.6]",,,,,,,,,,,,,,0.86757,,,,,,,,,,,,,,,,,db72caf5-86fe-4fc3-987b-9de48d6fd6f1,793,,,"[69.9, 57.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,40,1,Arsenal,"['61b71845-54b2-48e2-9773-0e8f72ac2300', 'f65132fd-3ca6-4649-b5e2-ec3698a6ce94']",51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:51.728,43,Carry,
,,,,,,,,,,,,,,,,,1.193925,,,,,,,,,,,,,,,,,61b71845-54b2-48e2-9773-0e8f72ac2300,794,,,"[69.9, 57.6]",16,,,,,-0.18201216,,40.0,Right Foot,,,"[86.2, 54.6]",,1.0,Ground Pass,,16.573774,,,,,,15515.0,Patrick Vieira,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,40,1,Arsenal,['ce3255ff-dad4-4512-ac89-52de5c688bd4'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:52.596,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3255ff-dad4-4512-ac89-52de5c688bd4,795,,,"[86.2, 54.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,40,1,Arsenal,['61b71845-54b2-48e2-9773-0e8f72ac2300'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:53.790,42,Ball Receipt*,
,,,"[98.3, 70.0]",,,,,,,,,,,,,,2.610096,,,,,,,,,,,,,,,,,393c91ed-7f50-484b-b0ba-6975cded5ec7,796,,,"[86.2, 54.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,40,1,Arsenal,"['1388410c-38e2-4d57-971c-1f1abb36caeb', '22dfb692-cf75-4e2d-9421-ab0e87aecec8', 'ce3255ff-dad4-4512-ac89-52de5c688bd4']",53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:53.790,43,Carry,True
,,,,,,,,,,,,,,,,,2.417871,,,,,,,,,,,,,,,,,22dfb692-cf75-4e2d-9421-ab0e87aecec8,797,,,"[24.0, 27.4]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40417.0,Jonathan Fortune,5.0,Left Center Back,40,1,Arsenal,"['1388410c-38e2-4d57-971c-1f1abb36caeb', '393c91ed-7f50-484b-b0ba-6975cded5ec7', 'c45f5aff-9e5f-4e4f-b39d-69bd479707db']",55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:55.719,17,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,45deb91c-6906-4512-9eba-c0965aba02b1,798,,,"[21.8, 10.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,40,1,Arsenal,"['1388410c-38e2-4d57-971c-1f1abb36caeb', 'c45f5aff-9e5f-4e4f-b39d-69bd479707db']",56,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:56.400,39,Dribbled Past,
,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,1388410c-38e2-4d57-971c-1f1abb36caeb,799,,,"[98.3, 70.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,40,1,Arsenal,"['22dfb692-cf75-4e2d-9421-ab0e87aecec8', '45deb91c-6906-4512-9eba-c0965aba02b1']",56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:56.400,14,Dribble,True
,,,"[90.8, 63.4]",,,,,,,,,,,,,,2.016816,,,,,,,,,,,,,,,,,c45f5aff-9e5f-4e4f-b39d-69bd479707db,800,,,"[98.3, 70.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,40,1,Arsenal,"['1388410c-38e2-4d57-971c-1f1abb36caeb', '22dfb692-cf75-4e2d-9421-ab0e87aecec8', '45deb91c-6906-4512-9eba-c0965aba02b1', '90e8f9fd-e4b5-427d-a501-6d8ac6954c4f']",56,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:56.400,43,Carry,True
,,,,,,,,,,,,,,,,,1.262749,,,,,,,,,,,,,,,,,90e8f9fd-e4b5-427d-a501-6d8ac6954c4f,801,,,"[90.8, 63.4]",16,,,,,-2.7114253,,38.0,Left Foot,,,"[73.8, 55.6]",,1.0,Ground Pass,,18.70401,,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,40,1,Arsenal,['2bb4d117-48fc-49b9-80b3-ed3237603f4a'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:58.417,30,Pass,
,,,,,,,,,,,,,,,,,1.094521,,,,,,,,,,,,,,,,,46df8c0e-b244-4254-8dda-6759684b31c6,802,,,"[43.2, 27.4]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,40,1,Arsenal,"['085103e1-1921-47b9-863b-019af10fc516', '2bb4d117-48fc-49b9-80b3-ed3237603f4a', 'de4e6480-dde2-4ce5-8e5e-4ab8758c93d7']",59,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:16:59.156,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bb4d117-48fc-49b9-80b3-ed3237603f4a,803,,,"[73.8, 55.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,"['46df8c0e-b244-4254-8dda-6759684b31c6', '90e8f9fd-e4b5-427d-a501-6d8ac6954c4f']",59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:59.679,42,Ball Receipt*,True
,,,"[69.9, 55.6]",,,,,,,,,,,,,,0.286548,,,,,,,,,,,,,,,,,de4e6480-dde2-4ce5-8e5e-4ab8758c93d7,804,,,"[73.8, 55.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,"['085103e1-1921-47b9-863b-019af10fc516', '2bb4d117-48fc-49b9-80b3-ed3237603f4a', '46df8c0e-b244-4254-8dda-6759684b31c6']",59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:59.679,43,Carry,True
,,,,,,,,,,,,,,,,,1.637115,,,,,,,,,,,,,,,,,085103e1-1921-47b9-863b-019af10fc516,805,,,"[69.9, 55.6]",16,,,,,-2.1643791,,38.0,Left Foot,,,"[56.0, 35.0]",,1.0,Ground Pass,,24.850956,,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,40,1,Arsenal,"['46df8c0e-b244-4254-8dda-6759684b31c6', '85f83ba6-fe78-474b-b117-2c0e69d68984']",59,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:59.966,30,Pass,True
