50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_success_in_play,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3ac06416-7686-4367-84b4-74c6eecc392a,648,,,,"[96.6, 29.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,24972.0,Ray Parlour,13.0,Right Center Midfield,44,1,Arsenal,,9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:09.378,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,1.406789,,,,,,,,,,,,,,,,,,,,92a49b5a-b2bd-4560-91cf-7fca89bd3e5a,649,,,,"[93.6, 34.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,24972.0,Ray Parlour,13.0,Right Center Midfield,44,1,Arsenal,['da2d8c2f-637c-40df-a6f0-a9c8a1664dbd'],9,,40.0,Right Foot,,"[104.0, 44.8]",True,"[{'location': [99.1, 32.7], 'player': {'id': 11348, 'name': 'Robbie Keane'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.9, 43.4], 'player': {'id': 26149, 'name': 'Stephane Dalmat'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 43.1], 'player': {'id': 20488, 'name': 'Ledley King'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.6, 45.6], 'player': {'id': 40275, 'name': 'Mauricio Taricco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.5, 47.1], 'player': {'id': 15411, 'name': 'Darren Anderton'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 38.1], 'player': {'id': 20011, 'name': 'Hélder Manuel Marques Postiga'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.0, 39.7], 'player': {'id': 38404, 'name': 'Paul Konchesky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 42.4], 'player': {'id': 40279, 'name': 'Anthony Gardner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 37.2], 'player': {'id': 40318, 'name': 'Stephen Carr'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.4, 34.6], 'player': {'id': 40317, 'name': 'Dean Richards'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 49.0], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.6, 29.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.3, 39.4], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.4, 34.7], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.4, 43.2], 'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 41.5], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.4, 40.4], 'player': {'id': 40274, 'name': 'Kasey Keller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,101.0,Wayward,0.024268944,91.0,Half Volley,87.0,Open Play,,,,,,,1,Arsenal,00:22:09.383,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[0.7, 39.7]",,,44.0,Set,,,,32.0,Shot Faced,da2d8c2f-637c-40df-a6f0-a9c8a1664dbd,650,,,,"[0.7, 39.7]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40274.0,Kasey Keller,1.0,Goalkeeper,44,1,Arsenal,['92a49b5a-b2bd-4560-91cf-7fca89bd3e5a'],10,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:10.790,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,a9e818e7-e577-4fd2-968c-3a900e4ed6d4,651,,,,"[118.3, 68.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,44,1,Arsenal,,12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:12.625,2,Ball Recovery,
,,,,,,,"[118.3, 68.5]",,,,,,,,,,,,,,,1.009833,,,,,,,,,,,,,,,,,,,,6d2f2c42-2ead-44a7-bb5b-5365e0efeca3,652,,,,"[118.3, 68.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,44,1,Arsenal,"['117c53b0-2221-41b2-8dc9-73c707abbc00', 'a9e818e7-e577-4fd2-968c-3a900e4ed6d4']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:12.625,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,0.90084,,,,,,,,,,,,,,,,,,,,117c53b0-2221-41b2-8dc9-73c707abbc00,653,,,,"[118.3, 68.5]",22,,,,-1.5707964,,40.0,Right Foot,True,,"[118.3, 47.0]",,3.0,High Pass,,21.5,9.0,Incomplete,,,,,,,,,,,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,44,1,Arsenal,['bc5c77df-aaeb-4fce-9db4-d3a668560876'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:13.634,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,53.0,In Play Safe,,,,,,30.0,Punch,bc5c77df-aaeb-4fce-9db4-d3a668560876,654,,,,"[1.8, 33.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40274.0,Kasey Keller,1.0,Goalkeeper,44,1,Arsenal,['117c53b0-2221-41b2-8dc9-73c707abbc00'],14,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:14.535,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,1.773917,,,,,,,,,,,,,,,,,,,,3580fb24-481d-4839-b897-b6e0737f2a85,655,,,,"[85.9, 56.2]",22,,,,1.815775,,37.0,Head,,,"[83.2, 67.0]",,3.0,High Pass,,11.132385,9.0,Incomplete,,40222.0,Laureano Bisan-Etame Mayer,,,,,,66.0,Recovery,1,2,From Corner,24972.0,Ray Parlour,13.0,Right Center Midfield,44,1,Arsenal,"['9bfadb4a-2ccf-4c03-b7d7-ba7fe7270b53', 'da35ec2d-361f-4708-8450-a6033d384b78']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:18.247,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da35ec2d-361f-4708-8450-a6033d384b78,656,,,,"[83.2, 70.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,44,1,Arsenal,['3580fb24-481d-4839-b897-b6e0737f2a85'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:20.021,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,9bfadb4a-2ccf-4c03-b7d7-ba7fe7270b53,657,,4.0,Won,"[36.9, 13.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15411.0,Darren Anderton,13.0,Right Center Midfield,45,38,Tottenham Hotspur,['3580fb24-481d-4839-b897-b6e0737f2a85'],20,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:20.021,10,Interception,
,,,,,,,"[47.4, 6.9]",,,,,,,,,,,,,,,2.396303,,,,,,,,,,,,,,,,,,,,2aec9057-5531-4c32-8a3f-426609f2ea32,658,,,,"[36.9, 13.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15411.0,Darren Anderton,13.0,Right Center Midfield,45,38,Tottenham Hotspur,"['2e3ab52c-9148-47e2-9417-21f105438cc8', '9bfadb4a-2ccf-4c03-b7d7-ba7fe7270b53', 'b96c7720-850c-4b47-9d44-6361f704acb1']",20,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:20.021,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,0.565789,,,,,,,,,,,,,,,,,,,,2e3ab52c-9148-47e2-9417-21f105438cc8,659,,,,"[74.9, 73.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,24972.0,Ray Parlour,13.0,Right Center Midfield,45,38,Tottenham Hotspur,['2aec9057-5531-4c32-8a3f-426609f2ea32'],21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:21.787,17,Pressure,
,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,054e28d7-80d3-44da-a2d7-cba8be3ff896,660,,,,"[72.7, 73.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,24972.0,Ray Parlour,13.0,Right Center Midfield,45,38,Tottenham Hotspur,"['3afa6196-004f-4457-a47c-ed3c904cf111', 'b96c7720-850c-4b47-9d44-6361f704acb1']",22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:22.418,39,Dribbled Past,
,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,b96c7720-850c-4b47-9d44-6361f704acb1,661,,,,"[47.4, 6.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15411.0,Darren Anderton,13.0,Right Center Midfield,45,38,Tottenham Hotspur,['054e28d7-80d3-44da-a2d7-cba8be3ff896'],22,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:22.418,14,Dribble,True
,,,,,,,"[50.7, 3.7]",,,,,,,,,,,,,,,1.132616,,,,,,,,,,,,,,,,,,,,3afa6196-004f-4457-a47c-ed3c904cf111,662,,,,"[47.4, 6.9]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15411.0,Darren Anderton,13.0,Right Center Midfield,45,38,Tottenham Hotspur,"['054e28d7-80d3-44da-a2d7-cba8be3ff896', 'b96c7720-850c-4b47-9d44-6361f704acb1', 'ed86ff76-f53c-4ef0-b9ed-641d8f8fa491']",22,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:22.418,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,0.962429,,,,,,,,,,,,,,,,,,,,ed86ff76-f53c-4ef0-b9ed-641d8f8fa491,663,,,,"[50.7, 3.7]",22,,,,0.43149495,,40.0,Right Foot,,,"[64.6, 10.1]",,1.0,Ground Pass,,15.302614,,,,20011.0,Hélder Manuel Marques Postiga,,,,,,,,1,6,From Counter,15411.0,Darren Anderton,13.0,Right Center Midfield,45,38,Tottenham Hotspur,['d3666da8-b8cc-47c1-93f5-0e2e0a5cd326'],23,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:23.550,30,Pass,
,,,,,,,,,,,,,,True,,,,,,,,0.688996,,,,,,,,,,,,,,,,,,,,78471c7d-e421-4280-8ed7-ab82b87b44b1,664,,,,"[51.2, 70.2]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,12529.0,Ashley Cole,6.0,Left Back,45,38,Tottenham Hotspur,"['1f91f223-36ee-4d75-a7c2-9e86f86cbe4c', 'd3666da8-b8cc-47c1-93f5-0e2e0a5cd326', 'e36237bd-94a8-401f-be86-515cb5c68f15']",24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:24.482,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3666da8-b8cc-47c1-93f5-0e2e0a5cd326,665,,,,"[64.6, 10.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,20011.0,Hélder Manuel Marques Postiga,22.0,Right Center Forward,45,38,Tottenham Hotspur,"['78471c7d-e421-4280-8ed7-ab82b87b44b1', 'ed86ff76-f53c-4ef0-b9ed-641d8f8fa491']",24,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:24.513,42,Ball Receipt*,True
,,,,,,,"[67.7, 9.6]",,,,,,,,,,,,,,,0.658295,,,,,,,,,,,,,,,,,,,,e36237bd-94a8-401f-be86-515cb5c68f15,666,,,,"[64.6, 10.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,20011.0,Hélder Manuel Marques Postiga,22.0,Right Center Forward,45,38,Tottenham Hotspur,"['1f91f223-36ee-4d75-a7c2-9e86f86cbe4c', '78471c7d-e421-4280-8ed7-ab82b87b44b1', 'd3666da8-b8cc-47c1-93f5-0e2e0a5cd326']",24,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:24.513,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1f91f223-36ee-4d75-a7c2-9e86f86cbe4c,667,,,,"[67.7, 9.6]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,20011.0,Hélder Manuel Marques Postiga,22.0,Right Center Forward,45,38,Tottenham Hotspur,"['717e6516-6a46-41ba-b28c-d92f2fb4d109', '78471c7d-e421-4280-8ed7-ab82b87b44b1']",25,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:25.171,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,717e6516-6a46-41ba-b28c-d92f2fb4d109,668,,,,"[52.4, 70.5]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,45,38,Tottenham Hotspur,['1f91f223-36ee-4d75-a7c2-9e86f86cbe4c'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:25.171,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,0.927534,,,,,,,,,,,,,,,,,,,,16836c6b-e8e8-41b9-8302-5580289c1576,669,,,,"[68.4, 0.1]",22,,,,1.0101093,,,,,,"[71.1, 4.4]",,2.0,Low Pass,,5.0774007,,,,26149.0,Stephane Dalmat,,,,,,67.0,Throw-in,1,4,From Throw In,40275.0,Mauricio Taricco,8.0,Left Wing Back,46,38,Tottenham Hotspur,['28f45331-49d2-4b66-8389-85aef7c3d308'],46,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:46.036,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,0.968691,,,,,,,,,,,,,,,,,,,,dd6a946b-9dbc-4f6d-a2fe-ef91eda0baec,670,,,,"[48.2, 75.7]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,13.0,Right Center Midfield,46,38,Tottenham Hotspur,"['28f45331-49d2-4b66-8389-85aef7c3d308', '46dbb463-2b12-4b66-908f-6a702750f89a', 'fa9113a1-0a01-4a61-9757-c07b77e588f7']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:46.445,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f45331-49d2-4b66-8389-85aef7c3d308,671,,,,"[71.1, 4.4]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26149.0,Stephane Dalmat,15.0,Left Center Midfield,46,38,Tottenham Hotspur,"['16836c6b-e8e8-41b9-8302-5580289c1576', 'dd6a946b-9dbc-4f6d-a2fe-ef91eda0baec']",46,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:46.964,42,Ball Receipt*,True
,,,,,,,"[69.6, 3.1]",,,,,,,,,,,,,,,0.450128,,,,,,,,,,,,,,,,,,,,fa9113a1-0a01-4a61-9757-c07b77e588f7,672,,,,"[71.1, 4.4]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26149.0,Stephane Dalmat,15.0,Left Center Midfield,46,38,Tottenham Hotspur,"['28f45331-49d2-4b66-8389-85aef7c3d308', '46dbb463-2b12-4b66-908f-6a702750f89a', 'dd6a946b-9dbc-4f6d-a2fe-ef91eda0baec']",46,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:46.964,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,46dbb463-2b12-4b66-908f-6a702750f89a,673,,,,"[69.6, 3.1]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,26149.0,Stephane Dalmat,15.0,Left Center Midfield,46,38,Tottenham Hotspur,"['dd6a946b-9dbc-4f6d-a2fe-ef91eda0baec', 'ddb382c1-f5b8-4203-a6ae-343a288b5bc1']",47,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:47.414,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,ddb382c1-f5b8-4203-a6ae-343a288b5bc1,674,,,,"[50.5, 77.0]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,13.0,Right Center Midfield,46,38,Tottenham Hotspur,['46dbb463-2b12-4b66-908f-6a702750f89a'],47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:47.414,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,3.021476,,,,,,,,,,,,,,,,,,,,486e8dbc-5906-432e-837f-b9a249817625,675,,,,"[43.7, 2.2]",22,,,,0.23942877,,38.0,Left Foot,,,"[90.4, 13.6]",,3.0,High Pass,,48.0713,76.0,Pass Offside,,11348.0,Robbie Keane,,,,,,66.0,Recovery,1,4,From Throw In,40279.0,Anthony Gardner,3.0,Right Center Back,46,38,Tottenham Hotspur,['2ec35f4b-7ad7-4bb7-b13e-7db729d5e3b1'],51,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:51.107,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec35f4b-7ad7-4bb7-b13e-7db729d5e3b1,676,,,,"[90.4, 13.6]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,11348.0,Robbie Keane,24.0,Left Center Forward,46,38,Tottenham Hotspur,['486e8dbc-5906-432e-837f-b9a249817625'],54,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:22:54.128,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2.676764,,,,,,,,,,,,,,,,,,,,95fc7b42-665a-4afa-a399-c5586f256b57,677,,,,"[33.7, 60.0]",22,True,,,-1.5383753,,40.0,Right Foot,,,"[34.9, 23.0]",,1.0,Ground Pass,,37.019455,,,,12529.0,Ashley Cole,,,,,,62.0,Free Kick,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['4eaaec37-ecd7-41d3-b586-d78dbcfbe341'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:57.354,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eaaec37-ecd7-41d3-b586-d78dbcfbe341,678,,,,"[34.9, 23.0]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,47,1,Arsenal,['95fc7b42-665a-4afa-a399-c5586f256b57'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:00.031,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0.74953,,,,,,,,,,,,,,,,,,,,4e709843-4391-4d88-b42d-e819c11677ce,679,,,,"[49.5, 11.2]",23,,,,0.6878365,,38.0,Left Foot,,,"[62.4, 21.8]",,1.0,Ground Pass,,16.696407,,,,19312.0,Robert Pirès ,,,,,,,,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,47,1,Arsenal,['4a61c313-de76-4257-94d6-f0681f68ea75'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:03.826,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a61c313-de76-4257-94d6-f0681f68ea75,680,,,,"[62.4, 21.8]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,['4e709843-4391-4d88-b42d-e819c11677ce'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:04.576,42,Ball Receipt*,
,,,,,,,"[62.7, 22.0]",,,,,,,,,,,,,,,0.19603,,,,,,,,,,,,,,,,,,,,26d1ac08-0bec-427e-b838-0e709fe9a1e0,681,,,,"[62.4, 21.8]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,"['4a61c313-de76-4257-94d6-f0681f68ea75', '74741833-58e4-41e7-9963-2c6dd8833041']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:04.576,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,0.988169,,,,,,,,,,,,,,,,,,,,74741833-58e4-41e7-9963-2c6dd8833041,682,,,,"[62.7, 22.0]",23,,,,2.877629,,40.0,Right Foot,,,"[47.9, 26.0]",,1.0,Ground Pass,,15.331015,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,47,1,Arsenal,['cd670ab7-fadc-4a6f-8a30-7698c9385622'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:04.772,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd670ab7-fadc-4a6f-8a30-7698c9385622,683,,,,"[47.9, 26.0]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['74741833-58e4-41e7-9963-2c6dd8833041'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:05.760,42,Ball Receipt*,
,,,,,,,"[42.7, 25.8]",,,,,,,,,,,,,,,6.500107,,,,,,,,,,,,,,,,,,,,c146a4f8-5052-4582-8d21-09bf2276fb0c,684,,,,"[47.9, 26.0]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,"['3e2e3bb8-8def-4296-893b-c83386b9d142', 'cd670ab7-fadc-4a6f-8a30-7698c9385622']",5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:05.760,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,2.898984,,,,,,,,,,,,,,,,,,,,3e2e3bb8-8def-4296-893b-c83386b9d142,685,,,,"[42.7, 25.8]",23,,,,0.73094964,,40.0,Right Foot,,,"[87.2, 65.7]",,3.0,High Pass,,59.768387,9.0,Incomplete,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,47,1,Arsenal,['7a0fc57a-a98c-4a27-b84e-ac7a96c27931'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:12.260,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,1.582179,,,,,,,,,,,,,,,,,,,,7a0fc57a-a98c-4a27-b84e-ac7a96c27931,686,,,,"[32.9, 14.4]",23,,,,-0.09065989,,37.0,Head,,,"[47.2, 13.1]",,2.0,Low Pass,,14.35897,9.0,Incomplete,,38404.0,Paul Konchesky,,,,,,66.0,Recovery,1,3,From Free Kick,40275.0,Mauricio Taricco,8.0,Left Wing Back,47,1,Arsenal,"['3080126e-0d27-4953-9320-9e87e460c1cf', '3e2e3bb8-8def-4296-893b-c83386b9d142', '6ee4d288-a012-45c7-aba8-b02d84607720']",15,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:23:15.159,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee4d288-a012-45c7-aba8-b02d84607720,687,,,,"[48.0, 12.2]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38404.0,Paul Konchesky,5.0,Left Center Back,47,1,Arsenal,['7a0fc57a-a98c-4a27-b84e-ac7a96c27931'],16,,,,,,,,,,,,,,,,,,,,,,,38,Tottenham Hotspur,00:23:16.741,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3080126e-0d27-4953-9320-9e87e460c1cf,688,,,,"[72.9, 67.0]",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,24972.0,Ray Parlour,13.0,Right Center Midfield,47,1,Arsenal,['7a0fc57a-a98c-4a27-b84e-ac7a96c27931'],16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:23:16.741,6,Block,
