bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7ff0d8-6765-43db-ae02-c73a2a89502c,153,,,"[82.4, 44.4]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,9,1,Arsenal,['d7a6856a-3e70-41e9-b04c-e98fc17ed2b7'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:57.515,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.380853,,,,,,,,,,,,,,,,,,,,1765512d-d1a7-4269-aef0-3d297ab37144,154,,,"[40.1, 32.3]",2,,,,,-1.6216,,37.0,Head,,,,"[39.2, 14.6]",,2.0,Low Pass,,17.722866,,,,,,40304.0,Lee Naylor,,,,,,,66.0,Recovery,1,7,From Goal Kick,40312.0,Paul Butler,5.0,Left Center Back,9,1,Arsenal,"['d7a6856a-3e70-41e9-b04c-e98fc17ed2b7', 'fb52b3cf-fc54-442f-ba84-05c07ed4707c']",57,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:02:57.515,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb52b3cf-fc54-442f-ba84-05c07ed4707c,155,,,"[39.2, 14.6]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40304.0,Lee Naylor,6.0,Left Back,9,1,Arsenal,['1765512d-d1a7-4269-aef0-3d297ab37144'],58,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:02:58.896,42,Ball Receipt*,
,,,,,,,"[37.7, 15.2]",,,,,,,,,,,,,,,,0.513251,,,,,,,,,,,,,,,,,,,,7a0eba7e-2abd-4a65-a651-ce3215a05b30,156,,,"[39.2, 14.6]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40304.0,Lee Naylor,6.0,Left Back,9,1,Arsenal,"['997ab5e4-cac5-45e1-a6a5-577daec19b55', 'fb52b3cf-fc54-442f-ba84-05c07ed4707c']",58,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:02:58.896,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,2.847889,,,,,,,,,,,,,,,,,,,,997ab5e4-cac5-45e1-a6a5-577daec19b55,157,,,"[37.7, 15.2]",2,,,,,0.38793057,,40.0,Right Foot,,,,"[67.8, 27.5]",,3.0,High Pass,,32.51615,,,77.0,Unknown,,17727.0,Ioan Viorel Ganea,,,,,,,,,1,7,From Goal Kick,40304.0,Lee Naylor,6.0,Left Back,9,1,Arsenal,['1b2a2931-d6d9-4668-b9bf-124d21e652b4'],59,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:02:59.409,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2a2931-d6d9-4668-b9bf-124d21e652b4,158,,,"[67.3, 27.5]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,9,1,Arsenal,['997ab5e4-cac5-45e1-a6a5-577daec19b55'],2,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:02.191,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,365e953f-a03b-44f4-970c-9c600b4191eb,159,,,"[67.2, 27.8]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,9,1,Arsenal,['a5155409-b899-49fc-a58a-e45f3f62b75b'],2,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:02.191,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,,,,,,,,,,,a5155409-b899-49fc-a58a-e45f3f62b75b,160,,,"[52.9, 52.3]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,9,1,Arsenal,['365e953f-a03b-44f4-970c-9c600b4191eb'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:02.191,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,,,,,,,,,84665448-8db9-479c-9c0e-01ce4ca46ec5,161,,,"[46.9, 53.3]",3,,,,,-1.5829909,,40.0,Right Foot,,,,"[46.6, 28.7]",,1.0,Ground Pass,,24.60183,,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,62.0,Free Kick,1,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,10,1,Arsenal,['97d78872-d151-41d2-ac72-cb949ab08d95'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:24.127,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d78872-d151-41d2-ac72-cb949ab08d95,162,,,"[46.6, 28.7]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,10,1,Arsenal,['84665448-8db9-479c-9c0e-01ce4ca46ec5'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:25.847,42,Ball Receipt*,
,,,,,,,"[45.3, 30.6]",,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,,,,,7bfddea5-70c2-4fb2-b151-bcd1b4b5f191,163,,,"[46.6, 28.7]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,10,1,Arsenal,"['94571834-2dda-4d28-87fa-f0bf256d659a', '97d78872-d151-41d2-ac72-cb949ab08d95', 'f50f84e0-77cc-4e96-aef0-9d66f1bdc0ab']",25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:25.847,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.611972,,,,,,,,,,,,,,,,,,,,94571834-2dda-4d28-87fa-f0bf256d659a,164,,,"[70.1, 50.5]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,10,1,Arsenal,"['7bfddea5-70c2-4fb2-b151-bcd1b4b5f191', 'f50f84e0-77cc-4e96-aef0-9d66f1bdc0ab']",26,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:26.621,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,f50f84e0-77cc-4e96-aef0-9d66f1bdc0ab,165,,,"[45.3, 30.6]",3,,,,,1.5918902,,40.0,Right Foot,,,,"[44.8, 54.3]",,1.0,Ground Pass,,23.705275,,,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,10,1,Arsenal,"['386a6f40-55d4-4ce9-b00e-53b1b9841158', '94571834-2dda-4d28-87fa-f0bf256d659a']",27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:27.047,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386a6f40-55d4-4ce9-b00e-53b1b9841158,166,,,"[44.8, 54.3]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,10,1,Arsenal,['f50f84e0-77cc-4e96-aef0-9d66f1bdc0ab'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:28.287,42,Ball Receipt*,
,,,,,,,"[44.5, 58.3]",,,,,,,,,,,,,,,,1.928075,,,,,,,,,,,,,,,,,,,,2c0bf7f1-d463-4981-87a0-6d837645bb1f,167,,,"[44.8, 54.3]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,10,1,Arsenal,"['386a6f40-55d4-4ce9-b00e-53b1b9841158', '7bd44bbd-3138-411c-adf9-300935bb9667', 'ae9d54e0-0091-4094-9320-0f2b6a6f8841']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:28.287,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.854372,,,,,,,,,,,,,,,,,,,,ae9d54e0-0091-4094-9320-0f2b6a6f8841,168,,,"[74.6, 27.8]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,10,1,Arsenal,"['2c0bf7f1-d463-4981-87a0-6d837645bb1f', '7bd44bbd-3138-411c-adf9-300935bb9667']",29,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:29.623,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,1.156105,,,,,,,,,,,,,,,,,,,,7bd44bbd-3138-411c-adf9-300935bb9667,169,,,"[44.5, 58.3]",3,,,,,1.4047987,,38.0,Left Foot,,,,"[47.7, 77.4]",,1.0,Ground Pass,,19.366207,,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,10,1,Arsenal,"['4785b9cd-6833-456f-b119-6edcf62a34f7', 'ae9d54e0-0091-4094-9320-0f2b6a6f8841']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:30.215,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785b9cd-6833-456f-b119-6edcf62a34f7,170,,,"[47.7, 77.4]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,10,1,Arsenal,['7bd44bbd-3138-411c-adf9-300935bb9667'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:31.371,42,Ball Receipt*,
,,,,,,,"[47.7, 77.3]",,,,,,,,,,,,,,,,0.942084,,,,,,,,,,,,,,,,,,,,9d14b6d4-25ef-40b8-aec1-2edc8501c86f,171,,,"[47.7, 77.4]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,10,1,Arsenal,"['4785b9cd-6833-456f-b119-6edcf62a34f7', '4b3ae691-b382-4af0-8d6f-419798505196']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:31.371,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.161799,,,,,,,,,,,,,,,,,,,,4b3ae691-b382-4af0-8d6f-419798505196,172,,,"[47.7, 77.3]",3,,,,,0.048912007,,40.0,Right Foot,,,,"[62.0, 78.0]",,1.0,Ground Pass,,14.317122,,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,1,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,10,1,Arsenal,['e18a95d9-7a3d-4692-b519-13a4256500f8'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:32.313,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.333763,,,,,,,,,,,,,,,,,,,,12633e9e-ac69-4759-8bcd-14a6b33b14a0,173,,,"[55.7, 3.5]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40304.0,Lee Naylor,6.0,Left Back,10,1,Arsenal,"['872a73dc-160e-4393-8d15-5770fbdb72e3', 'e18a95d9-7a3d-4692-b519-13a4256500f8']",33,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:33.366,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e18a95d9-7a3d-4692-b519-13a4256500f8,174,,,"[62.0, 78.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,10,1,Arsenal,"['12633e9e-ac69-4759-8bcd-14a6b33b14a0', '4b3ae691-b382-4af0-8d6f-419798505196']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:33.475,42,Ball Receipt*,True
,,,,,,,"[62.0, 78.4]",,,,,,,,,,,,,,,,0.36468,,,,,,,,,,,,,,,,,,,,872a73dc-160e-4393-8d15-5770fbdb72e3,175,,,"[62.0, 78.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,10,1,Arsenal,"['12633e9e-ac69-4759-8bcd-14a6b33b14a0', '7dd215cc-e4e5-4bb5-86c9-8112ecf91c1c', 'e18a95d9-7a3d-4692-b519-13a4256500f8']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:33.475,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,2.535085,,,,,,,,,,,,,,,,,,,,7dd215cc-e4e5-4bb5-86c9-8112ecf91c1c,176,,,"[62.0, 78.4]",3,,,,,-0.109983824,,40.0,Right Foot,,,,"[78.3, 76.6]",,2.0,Low Pass,,16.399086,,,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,10,1,Arsenal,"['6f516d73-af3d-43cd-89c6-c317b665f2c5', 'ea5780d7-f646-4a11-a2b1-bc8a35974727']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:33.839,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,0.683344,,,,,,,,,,,,,,,,,,,,bd2ccee8-6ea0-4274-a5c9-92ba088ba468,177,,,"[72.1, 76.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,10,1,Arsenal,"['4748fc77-4424-4f18-92f4-bf6863a7f594', '6f516d73-af3d-43cd-89c6-c317b665f2c5', '8a53eb74-4820-4ad8-b2fe-54b8e2ae13d0']",36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:36.333,17,Pressure,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea5780d7-f646-4a11-a2b1-bc8a35974727,178,,,"[77.3, 67.2]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,10,1,Arsenal,['7dd215cc-e4e5-4bb5-86c9-8112ecf91c1c'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:36.374,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,6f516d73-af3d-43cd-89c6-c317b665f2c5,179,,,"[41.8, 3.5]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40311.0,Alex Rae,9.0,Right Defensive Midfield,10,1,Arsenal,"['7dd215cc-e4e5-4bb5-86c9-8112ecf91c1c', 'bd2ccee8-6ea0-4274-a5c9-92ba088ba468']",36,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:36.374,2,Ball Recovery,True
,,,,,,,"[40.4, 2.8]",,,,,,,,,,,,,,,,0.497351,,,,,,,,,,,,,,,,,,,,8a53eb74-4820-4ad8-b2fe-54b8e2ae13d0,180,,,"[41.8, 3.5]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40311.0,Alex Rae,9.0,Right Defensive Midfield,10,1,Arsenal,"['4748fc77-4424-4f18-92f4-bf6863a7f594', '6f516d73-af3d-43cd-89c6-c317b665f2c5', 'bd2ccee8-6ea0-4274-a5c9-92ba088ba468']",36,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:36.374,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,0.14479,,,,,,,,,,,,,,,,,,,,4748fc77-4424-4f18-92f4-bf6863a7f594,181,,,"[40.4, 2.8]",3,,,,,-0.1821683,,38.0,Left Foot,,,,"[44.2, 2.1]",,3.0,High Pass,,3.8639357,,,9.0,Incomplete,,,,,,,,,,,,1,3,From Free Kick,40311.0,Alex Rae,9.0,Right Defensive Midfield,10,1,Arsenal,"['4652f2d6-df25-42d7-bda9-5f9f64fc64ca', 'bd2ccee8-6ea0-4274-a5c9-92ba088ba468']",36,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:36.872,30,Pass,True
,,,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4652f2d6-df25-42d7-bda9-5f9f64fc64ca,182,,,"[75.9, 78.0]",3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,10,1,Arsenal,['4748fc77-4424-4f18-92f4-bf6863a7f594'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:37.017,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,1.704809,,,,,,,,,,,,,,,,,,,,ba6d97d3-f32f-4949-8adf-59a09e0d3993,183,,,"[44.6, 0.1]",3,,,,,0.07369182,,,,,,,"[74.4, 2.3]",,3.0,High Pass,,29.881098,,,9.0,Incomplete,,17727.0,Ioan Viorel Ganea,,,,,,,67.0,Throw-in,1,4,From Throw In,40304.0,Lee Naylor,6.0,Left Back,11,46,Wolverhampton Wanderers,"['ac7bf78d-a966-4c48-89c8-a3e18eff11c9', 'd1471f1c-7301-459b-89e1-2b52e41a2dcc']",49,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:49.442,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7bf78d-a966-4c48-89c8-a3e18eff11c9,184,,,"[74.6, 2.3]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,11,46,Wolverhampton Wanderers,['ba6d97d3-f32f-4949-8adf-59a09e0d3993'],51,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:51.146,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,d9bfae21-ce28-4953-83b5-83bac43a96c6,185,,,"[74.4, 2.3]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,17727.0,Ioan Viorel Ganea,22.0,Right Center Forward,11,46,Wolverhampton Wanderers,['d1471f1c-7301-459b-89e1-2b52e41a2dcc'],51,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:51.146,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,1.398553,,,,,,,,,,,,,,,,,,,,d1471f1c-7301-459b-89e1-2b52e41a2dcc,186,,,"[45.7, 77.8]",3,,,,True,-1.127554,,,,,,,"[50.4, 67.9]",,2.0,Low Pass,,10.959015,,,,,,15515.0,Patrick Vieira,,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,12,1,Arsenal,"['4194cdd6-a243-4669-9d71-608809b66126', 'ba6d97d3-f32f-4949-8adf-59a09e0d3993', 'd9bfae21-ce28-4953-83b5-83bac43a96c6']",51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:51.146,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194cdd6-a243-4669-9d71-608809b66126,187,,,"[50.4, 67.9]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,12,1,Arsenal,['d1471f1c-7301-459b-89e1-2b52e41a2dcc'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:52.545,42,Ball Receipt*,
,,,,,,,"[50.4, 67.7]",,,,,,,,,,,,,,,,1.925327,,,,,,,,,,,,,,,,,,,,7fb86456-7886-4dcd-89b6-70cbb702a053,188,,,"[50.4, 67.9]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,12,1,Arsenal,"['31d09b1b-9bf3-469e-826d-b40b8a819161', '4194cdd6-a243-4669-9d71-608809b66126']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:52.545,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,31d09b1b-9bf3-469e-826d-b40b8a819161,189,,,"[50.4, 67.7]",3,,,,,-0.45597512,,40.0,Right Foot,,,,"[66.1, 60.0]",,1.0,Ground Pass,,17.486567,,,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,12,1,Arsenal,['5e237b02-d7c1-4ec9-82a8-6649c9c6ad11'],54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:54.470,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e237b02-d7c1-4ec9-82a8-6649c9c6ad11,190,,,"[66.1, 60.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,12,1,Arsenal,['31d09b1b-9bf3-469e-826d-b40b8a819161'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:55.190,42,Ball Receipt*,
,,,,,,,"[67.1, 59.7]",,,,,,,,,,,,,,,,0.036047,,,,,,,,,,,,,,,,,,,,6717c5a6-996d-4447-9c2d-73f34ac2ae81,191,,,"[66.1, 60.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,12,1,Arsenal,"['2959bb93-9ae4-4294-9a7f-d081fccc0876', '5e237b02-d7c1-4ec9-82a8-6649c9c6ad11']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:55.190,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.534574,,,,,,,,,,,,,,,,,,,,2959bb93-9ae4-4294-9a7f-d081fccc0876,192,,,"[67.1, 59.7]",3,,,,,-2.863293,,40.0,Right Foot,,,,"[64.3, 58.9]",,2.0,Low Pass,,2.912044,,,9.0,Incomplete,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,12,1,Arsenal,"['4f241053-de98-476d-adca-b36a0bcaa7d6', '5d639292-2fd2-4cbb-997e-0b6516e22d6c']",55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:55.226,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d639292-2fd2-4cbb-997e-0b6516e22d6c,193,,,"[55.0, 60.0]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,12,1,Arsenal,['2959bb93-9ae4-4294-9a7f-d081fccc0876'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:55.761,42,Ball Receipt*,
,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4f241053-de98-476d-adca-b36a0bcaa7d6,194,,,"[55.8, 21.2]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40313.0,Colin Cameron,11.0,Left Defensive Midfield,12,1,Arsenal,['2959bb93-9ae4-4294-9a7f-d081fccc0876'],55,,,,,,,,,,,,,,,,,,,,,,46,Wolverhampton Wanderers,00:03:55.761,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,ee7ad7ea-be7e-43ad-b785-746b8bb52cbd,195,,,"[64.8, 74.8]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,12,1,Arsenal,,57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:57.682,2,Ball Recovery,
,,,,,,,"[71.0, 72.2]",,,,,,,,,,,,,,,,1.011435,,,,,,,,,,,,,,,,,,,,05042b2c-f83e-4317-8485-c7511f179d60,196,,,"[64.8, 74.8]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,12,1,Arsenal,"['5ddc7607-399f-4e8f-8566-65cd90427747', 'ee7ad7ea-be7e-43ad-b785-746b8bb52cbd', 'f9c1f531-e0b9-4618-8364-13c730c4fbcd']",57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:03:57.682,43,Carry,True
